datetime,discharge
2012-01-04,0.0
2012-01-05,0.0
2012-01-06,0.0
2012-01-07,0.0
2012-05-19,2.353229377973445
2012-05-20,2.353229377973445
2012-05-21,2.7283689962235607
2012-05-22,0.7357132921804622
2012-05-31,10.20580721838471
2012-06-01,10.20580721838471
2012-06-02,19.85066410025731
2012-06-03,18.918171108426627
2012-06-04,12.924416083806408
2012-06-05,8.637663839761245
2012-06-06,8.325826974067265
2012-06-07,10.20580721838471
2012-06-08,9.666547750643424
2012-06-09,4.0406875740757595
2012-06-10,0.0
2012-06-11,0.0
2012-06-12,0.0
2012-06-13,0.0
2012-06-14,0.0
2012-06-15,0.0
2012-06-16,0.0
2012-06-17,0.0
2012-06-18,0.0
2012-06-19,0.0
2012-06-20,0.0
2012-06-21,0.0
2012-06-22,0.0
2012-06-23,0.0
2012-06-24,0.0
2012-06-25,0.0
2012-06-26,0.0
2012-06-27,0.0
2012-06-28,0.0
2012-06-29,0.0
2012-06-30,0.0
2012-07-01,0.0
2012-07-02,0.0
2012-07-03,0.0
2012-07-04,0.0
2012-07-05,0.0
2012-07-06,0.0
2012-07-07,0.7357132921804622
2012-07-08,4.254815347745102
2012-07-09,4.0406875740757595
2012-07-10,5.9873851544746275
2012-07-11,7.305866426173129
2012-07-12,4.0406875740757595
2012-07-13,4.943905871297317
2012-07-14,9.756311675376768
2012-07-15,16.136333933304748
2012-07-16,13.792284481028567
2012-07-17,13.792284481028567
2012-07-18,17.616953053765975
2012-07-19,17.756122783787845
2012-07-20,22.66229205504464
2012-07-21,27.4380173662009
2012-07-22,37.122642181252345
2012-07-23,39.64014464052137
2012-07-24,33.07598512434413
2012-07-25,27.2954582642865
2012-07-26,18.127535019458396
2012-07-27,13.335123943974525
2012-07-28,9.039508064088825
2012-07-29,17.756122783787845
2012-07-30,18.0810853654479
2012-07-31,18.22045399766761
2012-08-01,21.1133528106709
2012-08-02,23.368314380547265
2012-08-03,22.66229205504464
2012-08-04,21.722817932649825
2012-08-05,20.084169676050923
2012-08-06,17.988205802597218
2012-08-07,15.905645574715795
2012-08-08,14.525472152485017
2012-08-09,12.696554106352233
2012-08-10,11.334243968074059
2012-08-11,9.980919953863776
2012-08-12,7.085135708500479
2012-08-13,3.1907420918156117
2012-08-14,1.5321460011593016
2012-08-15,1.5321460011593016
2012-08-16,1.5321460011593016
2012-08-17,1.5321460011593016
2012-08-18,1.5321460011593016
2012-08-19,2.1462049060575925
2012-08-20,6.864783455409733
2012-08-21,15.675141503527813
2012-08-22,18.918171108426627
2012-08-23,20.785578781486052
2012-08-24,19.524010857088943
2012-08-25,17.802526081965443
2012-08-26,17.616953053765975
2012-08-27,18.918171108426623
2012-08-28,19.524010857088943
2012-08-29,25.493327235577034
2012-08-30,29.294935504372436
2012-08-31,32.643973715708455
2012-09-01,38.91301152535927
2012-09-02,43.042977236015
2012-09-03,41.09660707687098
2012-09-04,39.882686494988434
2012-09-05,39.68864648361544
2012-09-06,42.5559208888098
2012-09-07,43.77413079525379
2012-09-08,44.89653821758763
2012-09-09,46.31395123134234
2012-09-10,46.70538605225647
2012-09-11,46.950124774093354
2012-09-12,46.216120953727355
2012-09-13,45.971595242332285
2012-09-14,45.48275918291072
2012-09-15,45.971595242332285
2012-09-16,44.26194146383329
2012-09-17,44.50595817928117
2012-09-18,45.971595242332285
2012-09-19,46.216120953727355
2012-09-20,46.216120953727355
2012-09-21,46.41179290133286
2012-09-22,47.43981292349099
2012-09-23,49.05774812226964
2012-09-24,49.35223732700341
2012-09-25,49.25406346710461
2012-09-26,49.05774812226964
2012-09-27,48.272921242823294
2012-09-28,48.66524747143844
2012-09-29,48.17486708647256
2012-09-30,48.51810462829635
2012-10-01,48.37098637926719
2012-10-02,48.17486708647256
2012-10-03,47.929779864166186
2012-10-04,48.370986379267194
2012-10-05,48.81241484251822
2012-10-06,47.97879179365545
2012-10-07,46.950124774093354
2012-10-08,46.216120953727355
2012-10-09,44.26194146383329
2012-10-10,45.09189859895147
2012-10-11,44.505958179281166
2012-10-12,43.920442686193354
2012-10-13,45.238449519894175
2012-10-14,45.04305412156544
2012-10-15,43.77413079525379
2012-10-16,41.582732615881696
2012-10-17,38.42867102915256
2012-10-18,35.77091348383918
2012-10-19,30.345325130290135
2012-10-20,11.56069730129857
2012-10-21,15.444824129146255
2012-10-22,16.136333933304748
2012-10-23,15.260706312443794
2012-10-24,14.93879537806975
2012-10-25,14.93879537806975
2012-10-26,15.030731276036144
2012-10-27,15.030731276036144
2012-10-28,14.57136528568404
2012-10-29,14.387840791092563
2012-10-30,14.158616683735278
2012-10-31,13.472182739677255
2012-11-01,12.924416083806408
2012-11-02,12.651008620277333
2012-11-03,11.923530050621302
2012-11-04,11.69668707304028
2012-11-05,11.379514844980903
2012-11-06,10.746642593084788
2012-11-07,10.115819189806748
2012-11-08,9.935975800035724
2012-11-09,9.756311675376768
2012-11-10,9.487158057289987
2012-11-11,9.307955156177059
2012-11-12,8.414858579224488
2012-11-13,8.236847818414622
2012-11-14,8.05904888108163
2012-11-15,7.704103262825805
2012-11-16,7.173383163545677
2012-11-17,6.4691379990973905
2012-11-18,5.9436927334649825
2012-11-19,5.073726023159494
2012-11-20,4.469539016671771
2012-11-21,9.307955156177059
2012-11-22,13.838046973856525
2012-11-23,17.338795751337887
2012-11-24,17.338795751337887
2012-11-25,16.413399923899565
2012-11-26,15.490872550435215
2012-11-27,14.296126808934483
2012-11-28,12.196055633137743
2012-11-29,10.656397013689475
2012-11-30,8.414858579224488
2012-12-01,8.414858579224488
