datetime,discharge
2012-01-01,117.35976950941097
2012-01-02,113.75671442557925
2012-01-03,110.06338835161597
2012-01-04,106.75574834453688
2012-01-05,104.60216007721613
2012-01-06,101.31323574018468
2012-01-07,97.8344910300158
2012-01-08,95.7098610629022
2012-01-09,93.10789576902752
2012-01-10,90.94576321034909
2012-01-11,88.18292828575129
2012-01-12,86.75269120908645
2012-01-13,83.76960091502117
2012-01-14,80.63459005362446
2012-01-15,78.72967395743996
2012-01-16,75.94764788934414
2012-01-17,73.43709324498202
2012-01-18,72.01625701168777
2012-01-19,69.50620297222811
2012-01-20,67.6790020362987
2012-01-21,66.33881790449783
2012-01-22,64.7975009215691
2012-01-23,62.6940307022768
2012-01-24,60.8558267046575
2012-01-25,58.13606532474924
2012-01-26,55.678025412857
2012-01-27,54.25249188143757
2012-01-28,53.18040793309793
2012-01-29,51.10932698553566
2012-01-30,49.20889100769191
2012-01-31,48.08280585573398
2012-02-01,46.704667431633084
2012-02-02,44.722169458896005
2012-02-03,43.188765501018935
2012-02-04,41.81988999576882
2012-02-05,41.268808747990064
2012-02-06,40.00201523043289
2012-02-07,38.51646158425195
2012-02-08,36.243551983115495
2012-02-09,34.687623320355414
2012-02-10,34.30666851383827
2012-02-11,32.93157572508687
2012-02-12,31.77104813029052
2012-02-13,31.11623668032565
2012-02-14,30.338052298759717
2012-02-15,29.29004586897707
2012-02-16,27.676104976100035
2012-02-17,26.678269436940667
2012-02-18,26.52635529182013
2012-02-19,25.94524785334159
2012-02-20,25.49118051785191
2012-02-21,24.564268075646762
2012-02-22,23.625165291631095
2012-02-23,21.76746023584783
2012-02-24,21.505416042537878
2012-02-25,20.882390522943712
2012-02-26,20.1845664322035
2012-02-27,18.97052741272507
2012-02-28,18.817183319823524
2012-02-29,18.51561422055526
2012-03-01,18.113768893673527
2012-03-02,17.735206905474868
2012-03-03,17.36069113288261
2012-03-04,16.738727964362116
2012-03-05,16.32233810203367
2012-03-06,16.216315165607238
2012-03-07,15.972709852360607
2012-03-08,15.714176051762037
2012-03-09,15.781609306574051
2012-03-10,15.634367043655004
2012-03-11,15.26575027613871
2012-03-12,14.9899021716642
2012-03-13,14.699807989676462
2012-03-14,14.516515212087553
2012-03-15,14.512895722500282
2012-03-16,14.321892488326435
2012-03-17,14.091202462737774
2012-03-18,13.942104824668549
2012-03-19,13.869746524264468
2012-03-20,13.964072154720093
2012-03-21,13.865707259802997
2012-03-22,13.922160352192815
2012-03-23,14.025331608744082
2012-03-24,13.936616523971066
2012-03-25,13.969717363148222
2012-03-26,14.111091492085777
2012-03-27,14.05267801045238
2012-03-28,13.85830768486635
2012-03-29,13.77379918039088
2012-03-30,13.649133799566291
2012-03-31,13.50981526029991
2012-04-01,13.405376942754277
2012-04-02,13.34292760677791
2012-04-03,13.385670087215079
2012-04-04,13.36011507123006
2012-04-05,13.489729728462382
2012-04-06,13.909591751332878
2012-04-07,14.271468099410573
2012-04-08,13.970806505692812
2012-04-09,13.831461441859709
2012-04-10,13.768895714692484
2012-04-11,14.011951703342376
2012-04-12,14.488299117634668
2012-04-13,14.877704396035288
2012-04-14,14.911150771566618
2012-04-15,14.624679008279196
2012-04-16,14.253432090997196
2012-04-17,13.923430056735318
2012-04-18,13.678363217453652
2012-04-19,13.398084775685941
2012-04-20,13.209633990270982
2012-04-21,12.90223575664075
2012-04-22,12.70705467105522
2012-04-23,12.593704706984818
2012-04-24,12.75597639943059
2012-04-25,13.441086577558755
2012-04-26,14.107012636680635
2012-04-27,14.529792558050069
2012-04-28,14.861505176497687
2012-04-29,14.664733582202766
2012-04-30,14.585526363967139
2012-05-01,14.867201300249938
2012-05-02,15.270994003837798
2012-05-03,15.756516599831333
2012-05-04,15.733177737479636
2012-05-05,15.376092256649049
2012-05-06,15.09877973641173
2012-05-07,14.737054382580107
2012-05-08,15.04280428292862
2012-05-09,15.738660001158475
2012-05-10,17.008933264157303
2012-05-11,18.671116457572307
2012-05-12,18.43994513761105
2012-05-13,17.875633289245656
2012-05-14,17.614520900129634
2012-05-15,18.74175446861132
2012-05-16,22.53953782070264
2012-05-17,28.8036713421576
2012-05-18,40.316852070685165
2012-05-19,54.60887107139622
2012-05-20,64.19480270620497
2012-05-21,68.03130193918578
2012-05-22,66.44570165082071
2012-05-23,60.421615329806194
2012-05-24,53.43779770903448
2012-05-25,47.5753951007661
2012-05-26,42.44855686707315
2012-05-27,37.64966496530137
2012-05-28,34.7754664299543
2012-05-29,44.53789026621357
2012-05-30,52.20563674126282
2012-05-31,51.603644177611905
2012-06-01,54.722733515697826
2012-06-02,57.39436644329355
2012-06-03,58.68383875106896
2012-06-04,63.665709697996604
2012-06-05,72.87859431239589
2012-06-06,86.69360890267102
2012-06-07,105.37324433914233
2012-06-08,121.91585613446576
2012-06-09,135.05113312834808
2012-06-10,142.03327729169496
2012-06-11,139.4994794769428
2012-06-12,129.88907820146187
2012-06-13,116.02644135316233
2012-06-14,101.03061560458845
2012-06-15,85.27001246732637
2012-06-16,70.16761561888224
2012-06-17,57.882362276954815
2012-06-18,48.25349465436636
2012-06-19,40.676121816182615
2012-06-20,34.69934016098559
2012-06-21,30.176050643252168
2012-06-22,27.019637797885416
2012-06-23,24.620979501432632
2012-06-24,22.950644838997718
2012-06-25,22.111535093201127
2012-06-26,21.64369258229925
2012-06-27,21.75884874954839
2012-06-28,21.8629075139748
2012-06-29,21.777020531973925
2012-06-30,21.657746491619697
2012-07-01,22.1201519148866
2012-07-02,23.675599784944957
2012-07-03,25.341676748003056
2012-07-04,28.724994392568373
