datetime,discharge
2012-01-01,27.423063845820707
2012-01-02,27.10741236196673
2012-01-04,26.52678545538333
2012-01-05,26.175905563606847
2012-01-06,25.82882372305453
2012-01-07,25.46145001605268
2012-01-08,25.08450507964926
2012-01-09,24.716383401065304
2012-01-10,24.35101680711682
2012-01-11,23.962710531862747
2012-01-12,23.65093979102931
2012-01-13,23.300751724581843
2012-01-14,22.99813523627431
2012-01-15,22.752369023218307
2012-01-16,22.525632983718296
2012-01-17,22.323121184565508
2012-01-18,22.134910671300716
2012-01-19,22.016803504078627
2012-01-20,22.15734357558528
2012-01-21,22.04464039831306
2012-01-22,21.85097767483638
2012-01-23,21.94255973573527
2012-01-24,21.98258251857858
2012-01-25,21.751104734341567
2012-01-26,21.858245221014126
2012-01-27,21.28918331659805
2012-01-28,20.728612630025854
2012-01-29,20.299347060270655
2012-01-30,20.09412354996247
2012-01-31,19.889960215479565
2012-02-01,19.805545260153934
2012-02-02,19.685162739907984
2012-02-03,19.557368613440385
2012-02-04,19.54283582641169
2012-02-05,19.322989387641464
2012-02-06,19.085143632271446
2012-02-07,18.850854273403876
2012-02-08,18.63290932845854
2012-02-09,18.49784676710681
2012-02-10,18.329908340777166
2012-02-11,18.21918563490388
2012-02-12,18.105358776449055
2012-02-13,18.037509886697702
2012-02-14,17.926488394643645
2012-02-15,17.837101425476654
2012-02-16,17.7480182944636
2012-02-17,17.81378375057042
2012-02-18,18.41291499299257
2012-02-19,18.302919699776837
2012-02-20,18.913489899856682
2012-02-21,19.59109493687198
2012-02-22,19.23660167213747
2012-02-23,18.74527346561389
2012-02-24,18.33830169624168
2012-02-25,18.065208224037317
2012-02-26,17.888770775542277
2012-02-27,17.784857522856658
2012-02-28,17.881393887953983
2012-02-29,18.036577201347498
2012-03-01,17.919918825575408
2012-03-02,17.860896349327035
2012-03-03,18.176823600031906
2012-03-04,18.231539282397623
2012-03-05,17.875992727011365
2012-03-06,18.06485823881344
2012-03-07,18.25643291396426
2012-03-08,18.390282540240616
2012-03-09,18.44909242122291
2012-03-10,18.505918827794915
2012-03-11,18.830964673287863
2012-03-12,19.400102122943522
2012-03-13,19.256250903933726
2012-03-14,18.835654260716073
2012-03-15,18.266863197838948
2012-03-16,17.84992581190888
2012-03-17,17.530826042424813
2012-03-18,17.36355040867248
2012-03-19,18.556034061310488
2012-03-20,19.30583078309994
2012-03-21,19.479029857012048
2012-03-22,19.594173152774534
2012-03-23,19.399200527460604
2012-03-24,18.685239561041932
2012-03-25,20.81973595535603
2012-03-26,28.108481918878397
2012-03-27,26.878939294672566
2012-03-28,24.444611384671504
2012-03-29,22.14120108786551
2012-03-30,20.39083895133942
2012-03-31,19.22402580264854
2012-04-01,18.599237803912597
2012-04-02,18.189223657571223
2012-04-03,18.013441443659563
2012-04-04,17.936490037035647
2012-04-05,17.952718621810362
2012-04-06,19.731753137168536
2012-04-07,23.749611136061574
2012-04-08,24.738217035029678
2012-04-09,25.415372599019644
2012-04-10,24.39309581966013
2012-04-11,22.618264424855717
2012-04-12,21.5198423950097
2012-04-13,21.130612460717227
2012-04-14,21.55243922851491
2012-04-15,21.3333922401331
2012-04-16,21.048372693880196
2012-04-17,20.957698479777225
2012-04-18,21.08203671030871
2012-04-19,21.160715634572405
2012-04-20,20.77591638488106
2012-04-21,19.96187118295941
2012-04-22,19.209118897898207
2012-04-23,18.648217661444427
2012-04-24,18.339417018968586
2012-04-25,17.95527853211909
2012-04-26,17.671430932410722
2012-04-27,17.451242878725054
2012-04-28,17.27718877346002
2012-04-29,17.187809393189756
2012-04-30,17.140824946256874
2012-05-01,17.172846141381765
2012-05-02,17.258816635903067
2012-05-03,17.60473327444036
2012-05-04,17.482816227435148
2012-05-05,17.425380991806517
2012-05-06,17.529846872154696
2012-05-07,17.490986647972793
2012-05-08,17.255040206247674
2012-05-09,17.2877808119293
2012-05-10,17.518041042278305
2012-05-11,17.713640870917782
2012-05-12,17.686286311814456
2012-05-13,17.756066891121048
2012-05-14,17.729552859123434
2012-05-15,18.00499447055718
2012-05-16,18.18460246559662
2012-05-17,18.470930972495616
2012-05-18,19.74440709608039
2012-05-19,19.315789192324647
2012-05-20,19.231091817770736
2012-05-21,20.378994128610614
2012-05-22,20.23200412954321
2012-05-23,19.30031259519562
2012-05-24,18.73585451000537
2012-05-25,18.315883893738746
2012-05-26,20.24644431690416
2012-05-27,25.142126054525352
2012-05-28,35.690200395951955
2012-05-29,36.5870905771356
2012-05-30,35.6059620557165
2012-05-31,36.05607025335814
2012-06-01,35.331315756202926
2012-06-02,32.16598295075023
2012-06-03,29.88371464871663
2012-06-04,28.60220507881928
2012-06-05,29.990309671427703
2012-06-06,32.11298726887529
2012-06-07,30.1194678675125
2012-06-08,27.88685022267396
2012-06-09,30.070953897137443
2012-06-10,33.650881540261274
2012-06-11,32.33212006224309
2012-06-12,30.15578448010289
2012-06-13,29.018607460346736
2012-06-14,29.564083556470266
2012-06-15,28.88331524141295
2012-06-16,27.228538857434344
2012-06-17,26.140462362724033
2012-06-18,33.763416016457775
2012-06-19,44.74424322184034
2012-06-20,39.74144145857013
2012-06-21,35.345781089611535
2012-06-22,31.827386925270833
2012-06-23,29.58697919074036
2012-06-24,27.79490805492676
2012-06-25,26.432034952299343
2012-06-26,25.50223488382391
2012-06-27,24.51155710587655
2012-06-28,23.88485285898879
2012-06-29,23.792952891046408
2012-06-30,24.74780509456672
2012-07-01,25.797509197195456
2012-07-02,32.69324321411505
2012-07-03,38.259582022450665
2012-07-04,35.27896744238538
2012-07-05,32.911101878270486
