datetime,discharge
2012-01-01,22.607170132780485
2012-01-02,20.80926094076073
2012-01-03,19.0084598146767
2012-01-04,17.000078590803078
2012-01-05,15.002877113698114
2012-01-06,13.585902800002385
2012-01-07,11.644468315017852
2012-01-08,9.815865505140719
2012-01-10,1.0890956604699487
2012-01-11,0.9189057647305141
2012-01-12,0.6940532928345348
2012-01-13,0.6392366050978987
2012-01-14,0.5406957780909529
2012-01-15,0.44132272607092327
2012-01-16,0.38302541955867386
2012-01-17,0.30835500968568647
2012-01-18,0.258856414995576
2012-01-19,0.23728816337172173
2012-01-20,0.24721744622929817
2012-01-21,0.23397733299001697
2012-01-22,0.19358800591009992
2012-01-23,0.15474379406050948
2012-01-24,0.13156930875979175
2012-01-25,0.12396395058300938
2012-01-26,0.10724614642991114
2012-01-27,0.09390254654420721
2012-01-28,0.09059148669733187
2012-01-29,0.07750090802769345
2012-01-30,0.06328375072330657
2012-01-31,0.08440998564416324
2012-02-01,0.1149771860349187
2012-02-02,0.16814195795662534
2012-02-03,0.16062546877347522
2012-02-04,0.15178703785208048
2012-02-05,0.14144072986229486
2012-02-06,0.12967294765436832
2012-02-07,0.12385188624816644
2012-02-08,0.12019420588325773
2012-02-09,0.11405130649341323
2012-02-10,0.11066876296208794
2012-02-11,0.10902359304019175
2012-02-12,0.10495768955150217
2012-02-13,0.10201994621358497
2012-02-14,0.09938230142994195
2012-02-15,0.09551596231941191
2012-02-16,0.09258815047126565
2012-02-17,0.08837773797893933
2012-02-18,0.09184539056916037
2012-02-19,0.08655894574433577
2012-02-20,0.08822785239081932
2012-02-21,0.0887892256141099
2012-02-22,0.0882018038816912
2012-02-23,0.08890704444313058
2012-02-24,0.10458215254749016
2012-02-25,0.12410517165146505
2012-02-26,0.12914634036035344
2012-02-27,0.12369428870186785
2012-02-28,0.11821591978402153
2012-02-29,0.11147871842041837
2012-03-01,0.10871708041623877
2012-03-02,0.10508308233227774
2012-03-03,0.10244322762673316
2012-03-04,0.09860095620124862
2012-03-05,0.09339961712465775
2012-03-06,0.09170806309667888
2012-03-07,0.08840708468199286
2012-03-08,0.08566283969619944
2012-03-09,0.0830548220402751
2012-03-10,0.05936208442912879
2012-03-11,0.05569215630596007
2012-03-12,0.053282960938582855
2012-03-13,0.05215591855342999
2012-03-14,0.050514920660508195
2012-03-15,0.04708989234997096
2012-03-16,0.05178776229848742
2012-03-17,0.05869495598522053
2012-03-18,0.05925909850518876
2012-03-19,0.060066772406248393
2012-03-20,0.057297807547881746
2012-03-21,0.057501411670472694
2012-03-22,0.09299663264992973
2012-03-23,0.14614898614921554
2012-03-24,0.14027174383399085
2012-03-25,0.11771500296600014
2012-03-26,0.10641734456703146
2012-03-27,0.11342273272185226
2012-03-28,0.10991635155661121
2012-03-29,0.10254833723670909
2012-03-30,0.09489019092306757
2012-03-31,0.089015143109434
2012-04-01,0.07705951935296342
2012-04-02,0.07217800538168948
2012-04-03,0.06436901897841418
2012-04-04,0.06962935102722538
2012-04-05,0.07142472938760454
2012-04-06,0.0685764374195125
2012-04-07,0.06415869044269139
2012-04-08,0.06415609686640167
2012-04-09,0.06330429948493531
2012-04-10,0.0656888140740034
2012-04-11,0.06166279630198301
2012-04-12,0.06150914438722089
2012-04-13,0.06502652457672421
2012-04-14,0.05942835714280637
2012-04-15,0.06384282657580001
2012-04-16,0.05787401954135481
2012-04-17,0.05745825243765493
2012-04-18,0.049088707818960894
2012-04-19,0.04862118399687038
2012-04-20,0.04637021220679003
2012-04-21,0.04404978719621107
2012-04-22,0.04354235479490754
2012-04-23,0.03787893529845911
2012-04-24,0.03829529593736682
2012-04-25,0.04017697379393688
2012-04-26,0.03926184919219908
2012-04-27,0.027811190323911657
2012-04-28,0.02542973360587211
2012-04-29,0.02929907188706524
2012-04-30,0.022152782951473975
2012-05-01,0.025202825671461822
2012-05-02,0.030043571599548766
2012-05-03,0.028598414600870047
2012-05-04,0.029801419174828855
2012-05-05,0.03483258915460269
2012-05-06,0.03719278772274577
2012-05-07,0.034735448910184624
2012-05-08,0.03176875759106219
2012-05-09,0.03154640642906266
2012-05-10,0.03956583011806015
2012-05-11,0.04334212391481032
2012-05-12,0.03664404079644682
2012-05-13,0.03939349067978114
2012-05-14,0.040960231124594765
2012-05-15,0.034500104899867504
2012-05-16,0.029408857227025995
2012-05-17,0.04753430211344828
2012-05-18,0.04750081557120454
2012-05-19,0.049529246153335545
2012-05-20,0.0482773975590989
2012-05-21,0.044829877953453716
2012-05-22,0.042368174773516176
2012-05-23,0.04005457983271871
2012-05-24,0.040485993955109253
2012-05-25,0.048089268127314934
2012-05-26,0.05450804993278502
2012-05-27,0.05353322527851128
2012-05-28,0.057209340963804714
2012-05-29,0.05899730645038001
2012-05-30,0.05725953974400676
2012-05-31,0.05627805645407769
2012-06-01,0.08094409787159064
2012-06-02,0.14671484330969392
2012-06-03,0.2622868971109251
2012-06-04,0.4148609402874784
2012-06-05,0.5649506835337297
2012-06-06,0.7193030424107854
2012-06-07,0.8524114408611526
2012-06-08,0.9307872863434884
2012-06-09,0.9944540115602504
2012-06-10,1.005134217008988
2012-06-11,0.9255920677107708
2012-06-12,0.8118711363725434
2012-06-13,0.7094086666037621
2012-06-14,0.6275476654710054
2012-06-15,0.5567366281998728
2012-06-16,0.4949110845101491
2012-06-17,0.47236095963754854
2012-06-18,0.4539665154678761
2012-06-19,0.42959801719071367
2012-06-20,0.4671561258128388
2012-06-21,0.6672435316320197
2012-06-22,1.057673501911686
2012-06-23,1.6146673439791528
2012-06-24,1.9661821236233046
