discharge,datetime
5055.2131087800035,2013-05-17
5203.955326084027,2013-05-18
5260.026851674268,2013-05-19
5448.073451687872,2013-05-20
5353.831601200272,2013-05-21
4977.76,2013-05-22
4907.620533319895,2013-05-23
4889.253093339871,2013-05-24
5036.700840234897,2013-05-25
5018.206565163506,2013-05-26
5018.206565163506,2013-05-27
5278.752659364907,2013-05-28
5410.324489844851,2013-05-29
5714.2458638049975,2013-05-30
5676.016028036218,2013-05-31
5542.748828393776,2013-06-01
5466.973958005705,2013-06-02
5561.735617539204,2013-06-03
5466.973958005705,2013-06-04
5509.222500000001,2013-06-05
5353.831601200272,2013-06-06
5561.735617539204,2013-06-07
5714.245863804996,2013-06-08
5542.748828393776,2013-06-09
5429.190286182109,2013-06-10
5372.645118698058,2013-06-11
5580.73957981543,2013-06-12
5790.908793543296,2013-06-13
6178.234451879056,2013-06-14
6473.030366103642,2013-06-15
6591.960500881352,2013-06-16
7053.104852608255,2013-06-17
6992.4893871138265,2013-06-18
6771.424307144692,2013-06-19
6591.960500881352,2013-06-20
6892.882500000001,2013-06-21
6691.505122367511,2013-06-22
7235.778294036784,2013-06-23
10138.243584655636,2013-06-24
14540.086864392371,2013-06-25
14100.907277036658,2013-06-26
13544.967068172029,2013-06-27
14711.837729195728,2013-06-28
15279.89505427307,2013-06-29
14711.837729195728,2013-06-30
14246.903995371795,2013-07-01
12839.55,2013-07-02
12781.451891196442,2013-07-03
12193.211339383837,2013-07-04
11658.578555604174,2013-07-05
11428.121763303732,2013-07-06
11451.112567115262,2013-07-07
11153.18992059834,2013-07-08
10789.39043027045,2013-07-09
10496.17101973553,2013-07-10
10372.255000000001,2013-07-11
10339.173430103368,2013-07-12
10316.796407694994,2013-07-13
10970.890997541283,2013-07-14
11704.8157459351,2013-07-15
13137.889297918717,2013-07-16
13938.0875,2013-07-17
13955.30960106972,2013-07-18
14834.843053152254,2013-07-19
21845.7275,2013-07-20
21718.079606393523,2013-07-21
23424.3086709111,2013-07-22
22897.810960719708,2013-07-23
23674.804302253477,2013-07-24
26504.658825888255,2013-07-25
26849.861885248847,2013-07-26
25846.341053858436,2013-07-27
25561.488059574884,2013-07-28
27834.315584195392,2013-07-29
