discharge,datetime
37383.69154806455,2013-10-05
37423.326262117684,2013-10-06
36791.46532162433,2013-10-07
34790.96824094143,2013-10-08
32841.490897558775,2013-10-09
29825.538515662094,2013-10-10
27267.546045455274,2013-10-11
25293.237354888228,2013-10-12
23691.661186925045,2013-10-13
22466.805964390052,2013-10-14
20647.352869265833,2013-10-15
20031.57065287761,2013-10-16
24111.921305629923,2013-10-17
27611.781491945785,2013-10-18
28131.816484108553,2013-10-19
27456.632363158806,2013-10-20
26398.65050209307,2013-10-21
25061.52434190013,2013-10-22
23099.401976096797,2013-10-23
21317.61659250817,2013-10-24
19778.736499785136,2013-10-25
18507.746310143193,2013-10-26
17625.479905659464,2013-10-27
16817.923043654835,2013-10-28
15973.77264929384,2013-10-29
15202.030719196111,2013-10-30
14628.192709354616,2013-10-31
14447.716877408437,2013-11-01
14641.122843589144,2013-11-02
14874.753760492897,2013-11-03
15110.066514671387,2013-11-04
14966.06455907272,2013-11-05
14602.348037270292,2013-11-06
14255.481916505963,2013-11-07
13748.591039860548,2013-11-08
13660.744324638154,2013-11-09
15228.35283856904,2013-11-10
15665.656805653016,2013-11-11
15466.183908497138,2013-11-12
14900.816611963763,2013-11-13
14357.861418304647,2013-11-14
13673.27816660927,2013-11-15
13053.002243184046,2013-11-16
12675.021815469161,2013-11-17
13635.692333350524,2013-11-18
13937.6963875139,2013-11-19
13028.463953323962,2013-11-20
12409.846987301924,2013-11-21
11840.154329833571,2013-11-22
11386.265539699183,2013-11-23
10929.139918342618,2013-11-24
10513.900240382298,2013-11-25
10182.600385637897,2013-11-26
9598.45118225681,2013-11-27
8998.932256653201,2013-11-28
9123.683906182045,2013-11-29
9071.609075355624,2013-11-30
8874.962643199762,2013-12-01
8680.279181733931,2013-12-02
8649.71938527293,2013-12-03
8507.755823526853,2013-12-04
8316.802468099022,2013-12-05
8217.093513989397,2013-12-06
7940.823251713296,2013-12-07
7775.187668574636,2013-12-08
7563.19682265677,2013-12-09
7334.979347650967,2013-12-10
7109.948067898744,2013-12-11
6897.2911862455,2013-12-12
6824.0128839010595,2013-12-13
6714.763649751794,2013-12-14
6588.321067568339,2013-12-15
6480.812935782378,2013-12-16
6445.155824570732,2013-12-17
6409.588253603952,2013-12-18
6163.126147101419,2013-12-19
6224.329299260966,2013-12-20
6241.866449360559,2013-12-21
6294.612574961116,2013-12-22
6347.560594758919,2013-12-23
6409.588253603952,2013-12-24
6814.878143261596,2013-12-25
7833.465854234663,2013-12-26
8947.183156121306,2013-12-27
9175.894339082939,2013-12-28
8844.092547167676,2013-12-29
8246.948735922713,2013-12-30
7601.542219443555,2013-12-31
7054.189134737505,2014-01-01
6561.36858775377,2014-01-02
6233.09506774823,2014-01-03
5955.378488099516,2014-01-04
5691.844094139815,2014-01-05
5475.0077931279575,2014-01-06
5409.060645170056,2014-01-07
5286.390745942001,2014-01-08
5132.849314970479,2014-01-09
5068.816872264705,2014-01-10
5068.816872264705,2014-01-11
5044.899038636069,2014-01-12
4989.291029406803,2014-01-13
4933.963623617288,2014-01-14
4847.58816862896,2014-01-15
4746.4038403813365,2014-01-16
4630.860807839048,2014-01-17
4531.772662512557,2014-01-18
4539.360193765248,2014-01-19
4554.552581810757,2014-01-20
4539.360193765248,2014-01-21
4411.1583381114715,2014-01-22
4336.526905077968,2014-01-23
4306.836661183977,2014-01-24
4336.526905077968,2014-01-25
4388.7080690023695,2014-01-26
4343.9639664325705,2014-01-27
4321.670181035766,2014-01-28
4292.026352697582,2014-01-29
4196.325622675338,2014-01-30
4159.779279454006,2014-01-31
4152.4874701343515,2014-02-01
4159.779279454006,2014-02-02
4196.325622675338,2014-02-03
4247.734767416358,2014-02-04
4255.1021784327895,2014-02-05
4255.1021784327895,2014-02-06
4189.004717534123,2014-02-07
4087.1232829953246,2014-02-08
4000.705760331999,2014-02-09
3972.0867655950387,2014-02-10
4015.0503101181594,2014-02-11
4007.8751149745653,2014-02-12
3950.6838909870935,2014-02-13
3929.3336488706454,2014-02-14
3844.459519683879,2014-02-15
3697.9621304387624,2014-02-16
3574.457510447083,2014-02-17
3486.448429710543,2014-02-18
3452.864797784488,2014-02-19
3432.785642081499,2014-02-20
3392.787263895867,2014-02-21
3432.785642081499,2014-02-22
3486.448429710543,2014-02-23
3513.4217962985153,2014-02-24
3499.9232887894027,2014-02-25
3479.7198708954406,2014-02-26
3439.472772950887,2014-02-27
3459.569689679969,2014-02-28
3581.2687745538556,2014-03-01
3718.7317023775245,2014-03-02
3837.4247582905905,2014-03-03
3943.561294295403,2014-03-04
3986.3845763124186,2014-03-05
3979.232748819306,2014-03-06
3964.9466275842537,2014-03-07
3986.3845763124186,2014-03-08
3979.232748819306,2014-03-09
4022.2313448235104,2014-03-10
4051.0138605141246,2014-03-11
4087.1232829953246,2014-03-12
4079.889734326637,2014-03-13
4065.440131386825,2014-03-14
4094.362661891217,2014-03-15
4087.1232829953246,2014-03-16
4101.607870086638,2014-03-17
4152.4874701343515,2014-03-18
4094.362661891217,2014-03-19
4029.418218152399,2014-03-20
4015.0503101181594,2014-03-21
4196.325622675338,2014-03-22
4145.201482730087,2014-03-23
4072.662016813883,2014-03-24
4022.2313448235104,2014-03-25
3943.561294295403,2014-03-26
3865.5989744298345,2014-03-27
3844.459519683879,2014-03-28
3915.1294070632325,2014-03-29
3936.444546606566,2014-03-30
4036.6109291676817,2014-03-31
4051.0138605141246,2014-04-01
4072.662016813883,2014-04-02
4087.1232829953246,2014-04-03
4036.6109291676817,2014-04-04
4101.607870086638,2014-04-05
4368.966,2014-04-06
4108.858906654949,2014-04-07
4137.921318160622,2014-04-08
4123.378461208872,2014-04-09
4072.662016813883,2014-04-10
4101.607870086638,2014-04-11
4130.646977346394,2014-04-12
4072.662016813883,2014-04-13
3957.8123357326735,2014-04-14
4203.652344236914,2014-04-15
4240.373166455404,2014-04-16
4284.629904962878,2014-04-17
4336.526905077968,2014-04-18
4532.6675,2014-04-19
4247.734767416358,2014-04-20
4079.889734326637,2014-04-21
4174.380360166968,2014-04-22
4152.4874701343515,2014-04-23
4123.378461208872,2014-04-24
4225.667398325963,2014-04-25
4269.854427012011,2014-04-26
4225.667398325963,2014-04-27
4116.115770670546,2014-04-28
4036.6109291676817,2014-04-29
4000.705760331999,2014-04-30
3886.791164807296,2014-05-01
3879.7212434353164,2014-05-02
3922.2286020387864,2014-05-03
4065.440131386825,2014-05-04
4554.552581810757,2014-05-05
4901.797500000001,2014-05-06
4531.772662512557,2014-05-07
4524.1909075980475,2014-05-08
4493.9216687308435,2014-05-09
4493.9216687308435,2014-05-10
4539.360193765248,2014-05-11
4585.006635792882,2014-05-12
4600.268287894269,2014-05-13
4700.031153588275,2014-05-14
4600.268287894271,2014-05-15
4471.280433842006,2014-05-16
4388.7080690023695,2014-05-17
4358.855483341476,2014-05-18
4623.204028034912,2014-05-19
5566.322249999999,2014-05-20
5181.113574017401,2014-05-21
5044.899038636069,2014-05-22
4926.082631296945,2014-05-23
4723.191599978203,2014-05-24
4569.768064794943,2014-05-25
4600.268287894271,2014-05-26
4684.619641751608,2014-05-27
4700.031153588275,2014-05-28
4569.768064794943,2014-05-29
4638.523352757907,2014-05-30
4707.745546082558,2014-05-31
4933.963623617288,2014-06-01
5173.055258167789,2014-06-02
5684.63375,2014-06-03
5173.055258167789,2014-06-04
5116.806916141691,2014-06-05
5197.2473265312965,2014-06-06
5245.785493229486,2014-06-07
5270.131548659825,2014-06-08
5229.583292499782,2014-06-09
5894.7297499999995,2014-06-10
5302.672730787115,2014-06-11
5725.5434077864875,2014-06-12
6615.323814367775,2014-06-13
7334.979347650967,2014-06-14
8366.862085906561,2014-06-15
8895.569896064775,2014-06-16
10803.56625,2014-06-17
9726.904431700572,2014-06-18
10182.600385637897,2014-06-19
10525.026653524277,2014-06-20
10502.779182590431,2014-06-21
10569.585849412368,2014-06-22
11887.163169784628,2014-06-23
15466.183908497138,2014-06-24
17952.1985,2014-06-25
17303.180136785075,2014-06-26
17456.985812295196,2014-06-27
17555.184532554365,2014-06-28
18021.49456039442,2014-06-29
20285.86534551692,2014-06-30
23194.98040410457,2014-07-01
24111.921305629923,2014-07-02
19411.43725,2014-07-03
19468.430898342558,2014-07-04
16942.103423475764,2014-07-05
15492.713079225103,2014-07-06
15360.274164826795,2014-07-07
16108.587358016384,2014-07-08
16900.663775810608,2014-07-09
22214.856,2014-07-10
21579.189406776295,2014-07-11
22262.934444092207,2014-07-12
22782.10484251307,2014-07-13
21764.702625043275,2014-07-14
20874.757072145458,2014-07-15
23530.576,2014-07-16
22797.922261359327,2014-07-17
24290.735409564746,2014-07-18
24896.609358016023,2014-07-19
25625.93836850183,2014-07-20
28253.793034346018,2014-07-21
34937.73575,2014-07-22
33592.49330147256,2014-07-23
35658.7112302935,2014-07-24
36673.536648493086,2014-07-25
36634.26537866379,2014-07-26
35387.704489719625,2014-07-27
33951.924373093076,2014-07-28
34179.83002081687,2014-07-29
36008.53031338609,2014-07-30
39267.15211624054,2014-07-31
41649.34366214202,2014-08-01
43924.490279942605,2014-08-02
46582.51816435405,2014-08-03
48327.10773446859,2014-08-04
52321.19425,2014-08-05
49244.01945296466,2014-08-06
49311.41834804703,2014-08-07
48862.8849218527,2014-08-08
48015.81282403833,2014-08-09
46516.84350249569,2014-08-10
44458.98329339276,2014-08-11
42464.57157109589,2014-08-12
37244.95275,2014-08-13
38440.463381775226,2014-08-14
36320.78466772625,2014-08-15
34198.853472397306,2014-08-16
32209.219450110857,2014-08-17
30798.02041411126,2014-08-18
29344.626991601373,2014-08-19
27542.777211522374,2014-08-20
25642.625340737628,2014-08-21
22944.977250000004,2014-08-22
23595.155784186136,2014-08-23
23306.715500019072,2014-08-24
23386.675851514912,2014-08-25
24339.607214447275,2014-08-26
24913.07855960657,2014-08-27
23549.5475,2014-08-28
23982.25239817951,2014-08-29
23885.209559453193,2014-08-30
24079.474251453306,2014-08-31
24748.609595663154,2014-09-01
27250.385867964033,2014-09-02
29457.0865,2014-09-03
28884.89148088397,2014-09-04
28814.456232028453,2014-09-05
29664.839455795336,2014-09-06
29415.64864149842,2014-09-07
29397.885905136747,2014-09-08
29362.37507992291,2014-09-09
28796.859647200865,2014-09-10
28341.06614329023,2014-09-11
28867.275332775254,2014-09-12
28592.6725,2014-09-13
29167.414728838972,2014-09-14
28691.382868972123,2014-09-15
29043.656838427287,2014-09-16
28867.275332775254,2014-09-17
27625.08575,2014-09-18
28271.23785747686,2014-09-19
26891.158126956478,2014-09-20
25742.850962500408,2014-09-21
25709.42265463031,2014-09-22
25843.25446209904,2014-09-23
26297.269783020623,2014-09-24
26483.270009149688,2014-09-25
27027.751002575187,2014-09-26
28027.456321195503,2014-09-27
28274.4755,2014-09-28
28955.404972131513,2014-09-29
28937.76926503383,2014-09-30
28708.95010081567,2014-10-01
29344.626991601373,2014-10-02
28010.080121078132,2014-10-03
26111.8662797477,2014-10-04
24486.49076175008,2014-10-05
24497.16125,2014-10-06
24699.365585368494,2014-10-07
23998.443610586484,2014-10-08
22545.443210820686,2014-10-09
21133.85131405609,2014-10-10
19867.805204464235,2014-10-11
18623.01410151751,2014-10-12
17597.34641709004,2014-10-13
14878.990250000003,2014-10-14
15426.428948522438,2014-10-15
14589.433500247173,2014-10-16
12576.05675,2014-10-17
12893.879049695319,2014-10-18
12326.008471280049,2014-10-19
12159.107658203675,2014-10-20
12087.895812120329,2014-10-21
11793.230265055161,2014-10-22
11317.15358941179,2014-10-23
11259.706593490531,2014-10-24
11758.092868388283,2014-10-25
11887.163169784628,2014-10-26
11875.403013777268,2014-10-27
12675.021815469161,2014-10-28
11895.38825,2014-10-29
12314.052654031551,2014-10-30
11594.749467889074,2014-10-31
11031.24983423962,2014-11-01
10793.665854858033,2014-11-02
10703.777176861728,2014-11-03
10580.739031672181,2014-11-04
10138.791980585058,2014-11-05
9737.643936092556,2014-11-06
9386.090704015767,2014-11-07
9030.046891092868,2014-11-08
8670.087133710906,2014-11-09
8437.175126622415,2014-11-10
8386.924202526721,2014-11-11
8217.093513989394,2014-11-12
8205.3215,2014-11-13
7970.217912950957,2014-11-14
7901.707264137795,2014-11-15
8137.38075,2014-11-16
7804.302007796631,2014-11-17
7891.942002392492,2014-11-18
7921.254271027021,2014-11-19
7649.5980220904985,2014-11-20
7325.539369676205,2014-11-21
7100.6410408470665,2014-11-22
6111.5285,2014-11-23
6570.347161328456,2014-11-24
6329.888831537657,2014-11-25
6067.506123768429,2014-11-26
5998.391865704522,2014-11-27
6108.33625,2014-11-28
5981.169611971621,2014-11-29
5929.638089821156,2014-11-30
5946.792718188255,2014-12-01
5998.391865704522,2014-12-02
6145.690090921211,2014-12-03
6050.193784391607,2014-12-04
6007.011441730796,2014-12-05
6180.584678585083,2014-12-06
6102.198317527318,2014-12-07
5946.792718188255,2014-12-08
5759.333219976177,2014-12-09
5708.682435646385,2014-12-10
5658.235327085907,2014-12-11
5733.2455,2014-12-12
5466.74451516178,2014-12-13
5359.839038952302,2014-12-14
5253.895145253292,2014-12-15
5245.785493229486,2014-12-16
5221.490745379802,2014-12-17
5148.914561836763,2014-12-18
5068.816872264705,2014-12-19
5036.937868130602,2014-12-20
4989.291029406803,2014-12-21
5213.483249999999,2014-12-22
4957.640991340885,2014-12-23
4894.616001932953,2014-12-24
4808.556189925114,2014-12-25
4816.351097753818,2014-12-26
4847.58816862896,2014-12-27
4831.958146949832,2014-12-28
4808.556189925114,2014-12-29
4754.152759682312,2014-12-30
4661.545569637414,2014-12-31
4562.157436868667,2015-01-01
4531.772662512557,2015-01-02
4516.614929891469,2015-01-03
4492.17725,2015-01-04
4336.526905077968,2015-01-05
4292.026352697582,2015-01-06
4292.026352697582,2015-01-07
4255.1021784327895,2015-01-08
4240.373166455404,2015-01-09
4255.1021784327895,2015-01-10
4233.017376456184,2015-01-11
4233.017376456184,2015-01-12
4210.984881306558,2015-01-13
4203.652344236914,2015-01-14
4137.921318160622,2015-01-15
4051.0138605141246,2015-01-16
3979.232748819308,2015-01-17
3886.791164807296,2015-01-18
3802.3389212141524,2015-01-19
3758.7895,2015-01-20
3718.7317023775245,2015-01-21
3684.1451620980683,2015-01-22
3691.050704313848,2015-01-23
3802.3389212141524,2015-01-24
3957.8123357326735,2015-01-25
4058.2240789762855,2015-01-26
4130.646977346394,2015-01-27
4130.646977346394,2015-01-28
3993.542247130814,2015-01-29
3879.7212434353164,2015-01-30
3802.3389212141524,2015-01-31
3725.666654254044,2015-02-01
3711.8026304585064,2015-02-02
3684.1451620980683,2015-02-03
3615.413573514,2015-02-04
3520.179915656132,2015-02-05
3472.997227265998,2015-02-06
3432.785642081499,2015-02-07
3346.392259319348,2015-02-08
3261.002064076768,2015-02-09
3345.8955,2015-02-10
3261.002064076768,2015-02-11
3208.953887319076,2015-02-12
3215.4390662467317,2015-02-13
3241.4393446376557,2015-02-14
3280.6183318593903,2015-02-15
3274.0736279002363,2015-02-16
3228.427295064461,2015-02-17
3163.724531584982,2015-02-18
3118.7875120514545,2015-02-19
3125.1891739111156,2015-02-20
3099.618373196342,2015-02-21
3086.8688306084036,2015-02-22
3080.5030276303332,2015-02-23
3093.24061283325,2015-02-24
3295.57125,2015-02-25
3215.4390662467317,2015-02-26
3287.168982425862,2015-02-27
3300.2881191159754,2015-02-28
3280.6183318593903,2015-03-01
3183.0727667363776,2015-03-02
3086.8688306084036,2015-03-03
3048.7637403422605,2015-03-04
3055.0996304074492,2015-03-05
3048.7637403422605,2015-03-06
3029.7919901950186,2015-03-07
3004.580178642671,2015-03-08
2960.690313008222,2015-03-09
2960.690313008222,2015-03-10
2923.304480947069,2015-03-11
2904.6926654150184,2015-03-12
2892.314846681299,2015-03-13
2879.9610853494028,2015-03-14
2951.439,2015-03-15
2929.5204381688495,2015-03-16
2904.6926654150184,2015-03-17
2941.9703737917384,2015-03-18
3010.874143661276,2015-03-19
3632.223,2015-03-20
3439.472772950887,2015-03-21
3663.4638488198684,2015-03-22
3830.395860266622,2015-03-23
3929.3336488706454,2015-03-24
3957.8123357326735,2015-03-25
3929.3336488706454,2015-03-26
3858.5466287173604,2015-03-27
3830.395860266622,2015-03-28
3837.4247582905905,2015-03-29
3851.5001434809406,2015-03-30
3908.0360648973237,2015-03-31
3879.7212434353164,2015-04-01
3893.86694281327,2015-04-02
3936.444546606566,2015-04-03
3993.542247130814,2015-04-04
4079.889734326637,2015-04-05
4495.2880000000005,2015-04-06
4137.921318160622,2015-04-07
4167.076909770667,2015-04-08
4196.325622675338,2015-04-09
4130.646977346394,2015-04-10
4087.1232829953246,2015-04-11
4022.2313448235104,2015-04-12
3986.3845763124186,2015-04-13
3929.3336488706454,2015-04-14
3872.6571796561743,2015-04-15
3915.1294070632325,2015-04-16
3950.6838909870935,2015-04-17
4043.809476933268,2015-04-18
4094.362661891217,2015-04-19
4058.2240789762855,2015-04-20
4051.0138605141246,2015-04-21
4759.855750000001,2015-04-22
4329.095642980889,2015-04-23
4284.629904962878,2015-04-24
4403.6691235286635,2015-04-25
4471.280433842006,2015-04-26
4233.017376456184,2015-04-27
4137.921318160622,2015-04-28
3979.232748819308,2015-04-29
3837.4247582905905,2015-04-30
3711.8026304585064,2015-05-01
3642.8355264651364,2015-05-02
3656.5818521608676,2015-05-03
3642.8355264651364,2015-05-04
3774.3758736073787,2015-05-05
3922.2286020387864,2015-05-06
4029.418218152399,2015-05-07
4744.3369999999995,2015-05-08
4351.406826151235,2015-05-09
4501.480309585797,2015-05-10
4600.268287894269,2015-05-11
4638.523352757907,2015-05-12
4653.8657345127285,2015-05-13
4569.768064794943,2015-05-14
4562.157436868667,2015-05-15
4411.1583381114715,2015-05-16
4152.4874701343515,2015-05-17
4087.1232829953246,2015-05-18
3900.9485764954916,2015-05-19
3788.345657090758,2015-05-20
3753.4652416529134,2015-05-21
3851.5001434809433,2015-05-22
4065.440131386825,2015-05-23
4539.54925,2015-05-24
4196.325622675338,2015-05-25
4159.779279454006,2015-05-26
4072.662016813883,2015-05-27
3936.444546606566,2015-05-28
3865.5989744298345,2015-05-29
3886.791164807296,2015-05-30
3872.6571796561743,2015-05-31
3858.5466287173604,2015-06-01
3858.5466287173604,2015-06-02
3915.1294070632357,2015-06-03
4079.889734326637,2015-06-04
4137.921318160622,2015-06-05
4101.607870086638,2015-06-06
4468.23625,2015-06-07
4123.378461208872,2015-06-08
4181.68962972656,2015-06-09
4079.889734326637,2015-06-10
3844.459519683879,2015-06-11
3663.4638488198684,2015-06-12
3677.2455047822655,2015-06-13
4430.0965,2015-06-14
3936.444546606566,2015-06-15
4058.2240789762855,2015-06-16
4255.1021784327895,2015-06-17
4381.23623083133,2015-06-18
4998.01425,2015-06-19
5092.786172042378,2015-06-20
5599.638007651211,2015-06-21
6050.193784391607,2015-06-22
6624.3358972125225,2015-06-23
7697.791592605342,2015-06-24
9207.285658872357,2015-06-25
10226.494723342608,2015-06-26
10095.069541505658,2015-06-27
9834.68175,2015-06-28
8947.183156121306,2015-06-29
8376.890411270339,2015-06-30
7672.6345,2015-07-01
7017.12752415407,2015-07-02
6525.510173126353,2015-07-03
6067.506123768429,2015-07-04
5624.717154855235,2015-07-05
5351.655347757789,2015-07-06
5140.879082800441,2015-07-07
5005.150411300591,2015-07-08
5189.177597071255,2015-07-09
6180.584678585083,2015-07-10
7486.770853938993,2015-07-11
10409.82425,2015-07-12
9061.210387578218,2015-07-13
9791.42233353942,2015-07-14
