discharge,datetime
130.0,1969-05-30
130.0,1969-05-31
130.0,1969-06-01
130.0,1969-06-02
132.0,1969-06-03
132.0,1969-06-04
132.0,1969-06-05
134.0,1969-06-06
134.0,1969-06-07
136.0,1969-06-08
136.0,1969-06-09
138.0,1969-06-10
140.0,1969-06-11
140.0,1969-06-12
140.0,1969-06-13
140.0,1969-06-14
142.0,1969-06-15
142.0,1969-06-16
142.0,1969-06-17
144.0,1969-06-18
146.0,1969-06-19
148.0,1969-06-20
148.0,1969-06-21
148.0,1969-06-22
148.0,1969-06-23
150.0,1969-06-24
165.0,1969-06-25
180.0,1969-06-26
210.0,1969-06-27
240.0,1969-06-28
280.0,1969-06-29
300.0,1969-06-30
300.0,1969-07-01
320.0,1969-07-02
332.0,1969-07-03
340.0,1969-07-04
340.0,1969-07-05
348.0,1969-07-06
356.0,1969-07-07
360.0,1969-07-08
460.0,1969-07-09
630.0,1969-07-10
930.0,1969-07-11
2430.0,1969-07-12
3040.0,1969-07-13
1820.0,1969-07-14
1260.0,1969-07-15
1020.0,1969-07-16
880.0,1969-07-17
930.0,1969-07-18
1580.0,1969-07-19
1540.0,1969-07-20
1470.0,1969-07-21
1160.0,1969-07-22
1480.0,1969-07-23
2110.0,1969-07-24
1820.0,1969-07-25
1960.0,1969-07-26
2160.0,1969-07-27
2360.0,1969-07-28
3250.0,1969-07-29
2700.0,1969-07-30
2400.0,1969-07-31
2210.0,1969-08-01
2920.0,1969-08-02
3440.0,1969-08-03
4380.0,1969-08-04
4080.0,1969-08-05
3520.0,1969-08-06
2640.0,1969-08-07
2720.0,1969-08-08
2690.0,1969-08-09
2680.0,1969-08-10
2400.0,1969-08-11
2130.0,1969-08-12
1950.0,1969-08-13
1770.0,1969-08-14
1600.0,1969-08-15
1820.0,1969-08-16
1640.0,1969-08-17
1400.0,1969-08-18
1340.0,1969-08-19
1330.0,1969-08-20
1230.0,1969-08-21
1200.0,1969-08-22
1260.0,1969-08-23
1130.0,1969-08-24
1050.0,1969-08-25
1020.0,1969-08-26
1000.0,1969-08-27
1120.0,1969-08-28
1120.0,1969-08-29
1280.0,1969-08-30
