stage,datetime,discharge,log_stage,log_discharge
4.33,1991-01-01,993.03,0.6364878963533654,2.996962368976399
4.3,1991-01-02,975.97,0.6334684555795865,2.989436468245893
4.27,1991-01-03,959.08,0.6304278750250238,2.981854834604944
4.24,1991-01-04,942.38,0.6273658565927327,2.974226060569292
4.2,1991-01-05,920.37,0.6232492903979004,2.9639624541439376
4.12,1991-01-06,877.29,0.6148972160331346,2.9431431789771985
4.08,1991-01-07,856.21,0.6106601630898799,2.9325802958172087
4.0,1991-01-08,814.97,0.6020599913279624,2.9111416221457955
3.96,1991-01-09,794.81,0.5976951859255123,2.900263322601716
3.9,1991-01-10,765.13,0.5910646070264992,2.8837352305602604
3.83,1991-01-11,731.36,0.5831987739686227,2.8641312039452553
3.78,1991-01-12,707.79,0.5774917998372253,2.8499044224220125
3.73,1991-01-13,684.68,0.5717088318086876,2.835487641995408
3.7,1991-01-14,671.04,0.568201724066995,2.82674840878525
3.68,1991-01-15,662.03,0.5658478186735176,2.820877670012586
3.65,1991-01-16,648.66,0.5622928644564748,2.8120171177315436
3.61,1991-01-17,631.08,0.557507201905658,2.800084416861082
3.6,1991-01-18,626.74,0.5563025007672873,2.7970874132653303
3.58,1991-01-19,618.09,0.5538830266438743,2.791051717253125
3.54,1991-01-20,601.02,0.5490032620257879,2.778888924157677
3.52,1991-01-21,592.59,0.5465426634781311,2.7727543184544228
3.48,1991-01-22,575.95,0.541579243946581,2.7603847826130923
3.42,1991-01-23,551.51,0.534026106056135,2.7415533914914327
3.36,1991-01-24,527.71,0.526339277389844,2.7223953240495318
3.31,1991-01-25,508.35,0.5198279937757188,2.7061628278930594
3.26,1991-01-26,489.43,0.5132176000679389,2.689690586256356
3.24,1991-01-27,481.98,0.5105450102066121,2.683029017347048
3.2,1991-01-28,467.28,0.505149978319906,2.6695771932316377
3.15,1991-01-29,449.29,0.4983105537896005,2.6525267524609313
3.08,1991-01-30,424.81,0.4885507165004443,2.6281947314578344
3.0,1991-01-31,397.84,0.47712125471966244,2.5997084462241684
3.03,1991-02-01,407.83,0.48144262850230496,2.6104791693461045
3.02,1991-02-02,404.49,0.48000694295715063,2.6069077892400023
2.98,1991-02-03,391.26,0.4742162640762552,2.5924654505911033
2.96,1991-02-04,384.75,0.4712917110589386,2.5851786285035163
2.9,1991-02-05,365.6,0.4623979978989561,2.5630061870617937
2.82,1991-02-06,340.98,0.45024910831936105,2.532728906428374
2.74,1991-02-07,317.37,0.437750562820388,2.5015658718510116
2.68,1991-02-08,300.33,0.42813479402878885,2.4775987160941177
2.62,1991-02-09,283.85,0.41830129131974547,2.4530888985614316
2.6,1991-02-10,278.48,0.414973347970818,2.4447940102762318
2.56,1991-02-11,267.92,0.4082399653118496,2.4280051345318103
2.54,1991-02-12,262.74,0.40483371661993806,2.419526195575769
2.52,1991-02-13,257.61,0.4014005407815441,2.410962717618384
2.52,1991-02-14,257.61,0.4014005407815441,2.410962717618384
2.52,1991-02-15,257.61,0.4014005407815441,2.410962717618384
2.49,1991-02-16,250.03,0.3961993470957364,2.397992120883196
2.52,1991-02-17,257.61,0.4014005407815441,2.410962717618384
2.52,1991-02-18,257.61,0.4014005407815441,2.410962717618384
2.46,1991-02-19,242.59,0.39093510710337914,2.3848728944929207
2.49,1991-02-20,250.03,0.3961993470957364,2.397992120883196
2.48,1991-02-21,247.54,0.3944516808262163,2.393645386605536
2.44,1991-02-22,237.7,0.3873898263387294,2.3760291817281805
2.36,1991-02-23,218.75,0.37291200297010657,2.3399480616943507
2.41,1991-02-24,230.49,0.3820170425748684,2.3626520879077546
2.4,1991-02-25,228.11,0.38021124171160603,2.3581443245121747
2.34,1991-02-26,214.16,0.3692158574101428,2.330738358178876
2.35,1991-02-27,216.45,0.37106786227173627,2.3353575901491754
2.33,1991-02-28,211.88,0.367355921026019,2.32608996426356
2.3,1991-03-01,205.15,0.36172783601759284,2.3120715213029315
2.29,1991-03-02,202.93,0.359835482339888,2.307346255369254
2.27,1991-03-03,198.54,0.35602585719312274,2.2978480175434965
2.26,1991-03-04,196.37,0.35410843914740087,2.293075140122864
2.2,1991-03-05,183.63,0.3424226808222063,2.2639436342188497
2.14,1991-03-06,171.4,0.33041377334919086,2.2340108175871793
2.08,1991-03-07,159.67,0.31806333496276157,2.2032233252909053
2.02,1991-03-08,148.44,0.3053513694466238,2.1715509456767457
1.94,1991-03-09,134.21,0.287801729930226,2.1277848763621714
1.92,1991-03-10,130.79,0.28330122870354957,2.1165745397769165
1.86,1991-03-11,120.84,0.26951294421791633,2.0822107166012427
1.81,1991-03-12,112.9,0.2576785748691845,2.052693941924968
1.84,1991-03-13,117.63,0.2648178230095365,2.0705180970198693
1.9,1991-03-14,127.42,0.2787536009528289,2.1052376007460225
1.93,1991-03-15,132.49,0.28555730900777376,2.1221831000938685
1.98,1991-03-16,141.22,0.2966651902615311,2.1498962071587604
1.99,1991-03-17,143.0,0.29885307640970665,2.155336037465062
2.06,1991-03-18,155.87,0.31386722036915343,2.1927625354056857
2.13,1991-03-19,169.41,0.3283796034387377,2.2289390424565414
2.12,1991-03-20,167.44,0.32633586092875144,2.2238592153306302
