datetime,observation,prediction
2013-01-08,3830.321412200924,2633.6782
2013-01-09,3839.24640581232,2583.9717
2013-01-10,3883.9855118563123,2549.6220000000008
2013-01-11,3910.9201169974467,2507.6562
2013-01-12,3839.24640581232,2444.3455
2013-01-13,3946.9389946926813,2383.0266
2013-01-14,3974.0325442754242,2342.9985
2013-01-15,3955.962624483612,2319.285
2013-01-16,3875.022487918361,2302.4768
2013-01-17,3714.9916672942713,2288.612
2013-01-18,3566.136601982873,2287.9602
2013-01-19,3496.8623395723907,2280.3965
2013-01-20,3462.4124239496637,2223.2458
2013-01-21,3393.8886742380314,2150.9556
2013-01-22,3428.0877578289787,2096.8728
2013-01-23,3496.8623395723907,2054.3862
2013-01-24,3462.4124239496637,2019.7725
2013-01-25,3402.4266534484764,1994.8721
2013-01-26,3368.3219771122917,1976.9001
2013-01-27,3402.4266534484764,1959.4885
2013-01-28,3462.4124239496623,1940.8087
2013-01-29,3505.4943499688343,1923.3898
2013-01-30,3496.8623395723907,1907.1592
2013-01-31,3471.013173657974,1888.2039
2013-02-01,3410.9724972860804,1866.5354
2013-02-02,3325.8686018450444,1844.2683
2013-02-03,3208.053674103029,1824.269
2013-02-04,3108.3151706810186,1809.3534
2013-02-05,3050.669505283117,1790.573
2013-02-06,3083.5614322079523,1763.8251
2013-02-07,3042.466750897189,1736.1611
2013-02-08,2977.1368985234235,1717.2948
2013-02-09,2977.1368985234235,1704.4619
2013-02-10,3042.466750897189,1693.8834
2013-02-11,3149.732454435472,1688.4543
2013-02-12,3216.417277086854,1689.6415
2013-02-13,3308.9426015955737,1692.5851
2013-02-14,3317.4016427939696,1683.9408
2013-02-15,3317.4016427939696,1654.2286
2013-02-16,3233.168427602943,1621.519
2013-02-17,3174.6792067920264,1603.3326
2013-02-18,3100.055860465134,1586.4269
2013-02-19,3091.8046123978247,1563.8246
2013-02-20,3042.4667508971893,1551.9518
2013-02-21,3050.669505283117,1561.1895
2013-02-22,2993.4205823793645,1578.4536
2013-02-23,2912.328622452791,1578.9451
2013-02-24,2977.1368985234235,1553.3829
2013-02-25,3058.88035639843,1517.6621
2013-02-26,3034.272099052961,1490.5211
2013-02-27,2977.1368985234235,1476.1714
2013-02-28,2969.007277961748,1472.8097
2013-03-01,2928.481626915039,1481.4073
2013-03-02,2832.0564248079045,1500.499
2013-03-03,2768.433009586311,1513.6067
2013-03-04,2721.0642499010723,1509.4607
2013-03-05,2744.7111535287377,1505.9348
2013-03-06,2721.0642499010723,1531.57
2013-03-07,2792.22964635922,1574.6570000000004
2013-03-08,2832.0564248079045,1570.6827
2013-03-09,2776.3569213170913,1508.2725
2013-03-10,2760.5174068130304,1423.9319
2013-03-11,2792.22964635922,1343.1472
2013-03-12,2808.1355315174937,1279.7909
2013-03-13,2840.046581780138,1239.2076
2013-03-14,2800.1784470651232,1223.4971
2013-03-15,2832.0564248079045,1226.0741
2013-03-16,2864.066543535054,1218.3936
2013-03-17,2880.1210320972805,1194.2745
2013-03-18,2800.1784470651237,1180.8043
2013-03-19,2728.938212407976,1209.2726
2013-03-20,2689.6519370319643,1273.498
2013-03-21,2673.9959935039733,1312.1814
2013-03-22,2666.180597738377,1306.1207
2013-03-23,2673.9959935039733,1316.0247
2013-03-24,2658.373594692326,1372.8670000000004
2013-03-25,2721.0642499010723,1426.516
2013-03-26,2721.064249901073,1396.965
2013-03-27,2800.1784470651237,1322.1765
2013-03-28,2888.160612185617,1284.2574
2013-03-29,2904.2644134465136,1299.5609
2013-03-30,2928.481626915039,1388.5597
2013-03-31,2944.667373083324,1532.4082
2013-04-01,3042.466750897189,1657.2437
2013-04-02,3017.907126309477,1737.4161
2013-04-03,2872.0896738399656,1829.7489
2013-04-04,2713.1986346588887,1963.4911
2013-04-05,2658.3735946923252,2067.226
2013-04-06,2481.1442316823723,2061.992
2013-04-07,2353.0528467944173,1957.7876
2013-04-08,2443.212082441714,1806.8589
2013-04-09,2367.9929565130305,1686.2214
2013-04-10,2603.9601229246373,1599.8427
2013-04-11,2642.784793024353,1540.0974
2013-04-12,2658.3735946923252,1454.8583
2013-04-13,2760.5174068130304,1347.838
2013-04-14,2832.0564248079045,1268.6034
2013-04-15,2697.492471756357,1173.5533
2013-04-16,2611.708192219582,1205.235
2013-04-17,2496.377026656792,1418.7429
2013-04-18,2375.476008409416,1635.1597
2013-04-19,2075.853956856781,1656.7906
2013-04-20,1976.9706447583628,1532.6509
2013-04-21,2040.335442634653,1373.9907
2013-04-22,2104.4303077678014,1250.248
2013-04-23,2220.160830771536,1237.724
2013-04-24,2271.5042261934136,1298.9199
2013-04-25,2428.099305866998,1538.1073
2013-04-26,2666.180597738377,1983.3748
2013-04-27,2920.4010289573966,2387.8225
2013-04-28,3133.141417136813,2585.986
2013-04-29,3308.9426015955737,2549.9456
2013-04-30,3325.8686018450444,2517.0137
2013-05-01,3258.354932007585,2546.5515
2013-05-02,3141.432918931741,2447.0256
2013-05-03,3026.08555557686,2279.86
2013-05-04,2896.2084079989445,2204.8086
2013-05-05,2864.0665435350547,2260.3098
2013-05-06,2944.667373083324,2334.1313
2013-05-07,3208.053674103029,2376.7415
2013-05-08,3453.819502320763,2516.3535
2013-05-09,3566.136601982873,2771.8901
2013-05-10,3592.242741009713,2885.0452
2013-05-11,3609.6856003417242,2828.388
2013-05-12,3706.1737910760057,2871.07
2013-05-13,3635.9079392992962,3180.6738
2013-05-14,3635.907939299295,3456.4240000000004
2013-05-15,3830.321412200924,3688.3525
2013-05-16,4055.720172573536,4026.6836
2013-05-17,4128.841840088296,4295.3887
2013-05-18,4174.785779265843,4297.9604
2013-05-19,4220.915901355101,4359.3438
2013-05-20,4267.231661846801,4471.2275
2013-05-21,4323.054858347152,4263.96
2013-05-22,4473.212839723427,4056.2356
2013-05-23,4463.772953386765,4062.8933
2013-05-24,4351.066121829156,4050.804
2013-05-25,4257.9536846325955,3991.3276
2013-05-26,4323.054858347152,4012.5864
2013-05-27,4388.5175728051945,4184.2754
2013-05-28,4388.5175728051945,4506.1807
2013-05-29,4397.898818167129,4752.249
2013-05-30,4530.005555849966,4791.963
2013-05-31,4847.03147244734,4810.0493
2013-06-01,4944.645054443697,4877.491
2013-06-02,4788.806605288011,4964.6577
2013-06-03,4769.455713956037,5055.273
2013-06-04,4905.513984024084,5087.991
2013-06-05,5042.970525779229,5163.037
2013-06-06,5062.7207176999955,5499.203
2013-06-07,4925.065266490421,5860.573
2013-06-08,4944.645054443698,6288.5986
2013-06-09,4974.068118286303,6878.894
2013-06-10,4993.719038382008,7338.219
2013-06-11,4885.991237280407,7529.9927
2013-06-12,4759.791047766163,7428.6416
2013-06-13,4817.8867815762105,7054.514
2013-06-14,5082.499206442171,6838.1323
2013-06-15,5412.903806088732,6777.1006
2013-06-16,5969.835099958929,6963.052
2013-06-17,6395.134458682707,7346.865
2013-06-18,6622.686506189734,7337.8345
2013-06-19,6798.0102616530185,7666.464
2013-06-20,6655.4316482074155,8406.741
2013-06-21,6524.807009535868,8877.243
2013-06-22,6557.374108471093,9226.112
2013-06-23,6633.59497189557,9658.12
2013-06-24,6809.023705190853,9629.009
2013-06-25,7676.48068946401,9598.613
2013-06-26,10759.271036327747,9674.075
2013-06-27,12487.55626461837,10084.758
2013-06-28,12487.55626461837,10854.573
2013-06-29,12888.955596631391,11677.956
2013-06-30,13450.212181055838,12195.109
2013-07-01,13450.212181055838,12530.563999999997
2013-07-02,13112.405057123364,12505.151000000002
2013-07-03,12639.262754858997,12003.8545
2013-07-04,12036.483071587983,11185.164
2013-07-05,11417.932550633806,10616.419
2013-07-06,10902.943391076044,10636.9375
2013-07-07,10707.200009352524,11081.383
2013-07-08,10798.385071692326,12020.968
2013-07-09,10720.209079754,13868.718
2013-07-10,10486.933835066777,16128.268
2013-07-11,10191.608505861182,16878.754
2013-07-12,9949.985515457904,15608.386
2013-07-13,9748.167329672675,13977.809
2013-07-14,9585.309508728496,13251.918
2013-07-15,9685.410645243492,12744.697
2013-07-16,10268.351448977959,11925.048
2013-07-17,11484.585550127977,10977.028
2013-07-18,12777.759863415642,10275.216
2013-07-19,13196.561250072937,9936.948
2013-07-20,14077.666907226156,10049.496
2013-07-21,15961.84689070032,10555.909
2013-07-22,20295.256528904698,11340.012
2013-07-23,22286.363360191444,12849.511
2013-07-24,22884.90155360621,15175.008
2013-07-25,23662.96305825428,17118.768
2013-07-26,25087.35283165497,19215.281000000006
2013-07-27,25390.161083090323,22240.977000000006
2013-07-28,24821.277190713237,24957.955
2013-07-29,24892.12893889551,26796.64
2013-07-30,26378.92726432068,27934.65
2013-07-31,28174.800314433065,28099.42
2013-08-01,30413.243625867035,27427.934
2013-08-02,31720.326619522577,26902.805
2013-08-03,32792.2095426729,26383.475
2013-08-04,33520.61939845149,25684.428
2013-08-05,34215.042183971265,25346.41
2013-08-06,34374.499618615315,26276.463
2013-08-07,34314.671218282165,28794.025
2013-08-08,34354.552571726854,32081.951
2013-08-09,33857.258244990466,35721.984
2013-08-10,33106.4772838242,39634.598
2013-08-11,32479.04249207893,43046.688
2013-08-12,32479.04249207893,44211.035
2013-08-13,32988.49807162765,43486.484
2013-08-14,33837.42182312404,42333.84
2013-08-15,34474.29852845286,41147.63
2013-08-16,34594.1972196072,40313.453
2013-08-17,34055.856824088914,40226.098
2013-08-18,32929.56640821064,40680.188
2013-08-19,31720.326619522577,41415.246
2013-08-20,30413.243625867035,41169.016
2013-08-21,29051.388349119658,40503.95
2013-08-22,27749.430711820318,40108.75
2013-08-23,26887.60241540879,40600.18
2013-08-24,26924.072564313603,41480.863
2013-08-25,28082.12686384419,41210.324
2013-08-26,29201.573962563754,39642.508
2013-08-27,30623.314273451815,37843.234
2013-08-28,32050.24020070673,36531.492
2013-08-29,32968.84989018174,35707.687999999995
2013-08-30,33402.100456305365,35051.75
2013-08-31,33185.215874002555,34198.285
2013-09-01,32361.889194410065,33315.41
2013-09-02,31218.178940161273,32757.633
2013-09-03,30336.98585044208,32559.213
2013-09-04,29672.73147842612,32932.316
2013-09-05,28920.209057170785,33808.324
2013-09-06,28193.348438814388,35137.023
2013-09-07,27620.44195283515,36818.62
2013-09-08,27436.55493460204,38047.383
2013-09-09,27308.102249820804,38289.85
2013-09-10,27271.442100934317,37793.5
2013-09-11,27143.2738793083,37054.734
2013-09-12,26851.150399255534,36377.668
2013-09-13,26687.34089537833,35842.434
2013-09-14,27015.327224401903,35378.68
2013-09-15,27657.273391882496,35075.223
2013-09-16,28341.894513171483,34698.617
2013-09-17,30298.8832978497,34643.64
2013-09-18,32753.00340976247,34325.586
2013-09-19,34954.808289184635,33567.664
2013-09-20,36921.583566224006,33709.164
2013-09-21,38781.49560681792,35964.035
2013-09-22,40632.282605309665,41176.195
2013-09-23,41998.083877682155,47596.715
2013-09-24,42838.46289463882,54505.9
2013-09-25,43445.5695340295,63184.89
2013-09-26,43859.31655224399,70647.65
2013-09-27,44077.655314118274,74189.76
2013-09-28,44230.72891126778,75274.31
2013-09-29,43968.436229626466,74566.31
2013-09-30,43271.79086322222,73940.92
2013-10-01,42363.65213421472,74072.92
2013-10-02,41206.46013874232,74486.31
2013-10-03,39850.25696611223,73937.89
2013-10-04,38760.6461486962,71223.32
2013-10-05,37930.04610560736,68863.5
2013-10-06,37702.78961090506,67062.766
2013-10-07,37434.86006173395,65025.23
2013-10-08,36778.332302062256,64422.816
2013-10-09,35720.59129496391,63840.52
2013-10-10,34175.22032379845,61567.746
2013-10-11,32342.378742307017,58734.81200000001
2013-10-12,30585.08017349516,55259.17
2013-10-13,29070.146016608556,51980.273
2013-10-14,28008.068756171626,48512.266
2013-10-15,26523.899312341142,44290.098
2013-10-16,25479.475686269267,40124.227
2013-10-17,26451.376864377744,36702.324
2013-10-18,28864.05603514008,34210.594
2013-10-19,29861.96788324328,32131.799
2013-10-20,29729.456069557797,30380.656000000006
2013-10-21,29201.573962563754,29157.553
2013-10-22,28546.612398074507,28469.793
2013-10-23,27454.923359922817,28661.885
2013-10-24,26143.96981471901,28899.357000000004
2013-10-25,24856.69380664896,29412.766
2013-10-26,23819.71777820258,29191.482000000004
2013-10-27,23143.194875358844,27107.932
2013-10-28,22133.395498514194,24436.996
2013-10-29,21273.903665708145,22592.65
2013-10-30,20492.932491450094,21533.787
2013-10-31,19820.44797892683,20702.145
2013-11-01,19398.272486728536,20041.342
2013-11-02,19252.912727855008,19820.875
2013-11-03,19317.467560623863,19635.68
2013-11-04,19382.101606483382,18686.736
2013-11-05,19317.467560623863,17066.238
2013-11-06,19043.65744271495,15514.484
2013-11-07,18771.28357103901,14382.451
2013-11-08,18357.502430081022,13599.768
2013-11-09,17931.397703286166,12995.915
2013-11-10,18500.35147076231,12448.574
2013-11-11,19269.044005957105,11951.597
2013-11-12,19252.912727855008,11563.801
2013-11-13,18851.244117226754,11281.212
2013-11-14,18405.073651672563,11008.465
2013-11-15,17899.980557943196,10689.816
2013-11-16,17337.937010460093,10523.961
2013-11-17,16920.735083837437,10749.412
2013-11-18,16920.735083837433,11247.436000000003
2013-11-19,17602.52697257962,11448.8955
2013-11-20,17213.933278908262,11326.64
2013-11-21,16537.770179712352,11371.876
2013-11-22,15916.698690239162,11537.88
2013-11-23,15452.921056894817,11709.565
2013-11-24,14935.372046248383,11883.864
2013-11-25,14496.926106979272,12099.741000000002
2013-11-26,14092.048914701887,12351.4795
2013-11-27,13577.700661644187,12342.541
2013-11-28,12916.809707697883,11930.773
2013-11-29,12556.43047106898,11275.736
2013-11-30,12487.55626461837,10659.149
2013-12-01,12281.76865926907,10211.55
2013-12-02,12036.483071587983,9826.995
2013-12-03,11860.463452153072,9503.248
2013-12-04,11752.617055964694,9327.139
2013-12-05,11578.138545442473,9170.491
2013-12-06,11338.136926221752,8836.245
2013-12-07,11099.98415575739,8315.29
2013-12-08,10850.618043306873,7751.085999999998
2013-12-09,10551.543636172168,7266.461999999998
2013-12-10,10255.546299562671,6905.87
2013-12-11,9937.32748033287,6612.8809999999985
2013-12-12,9610.2990292765,6330.4697
2013-12-13,9386.254061752355,6069.2040000000015
2013-12-14,9237.970171628653,5853.0005
2013-12-15,9078.308715245525,5683.5312
2013-12-16,8907.510062741963,5537.9526
2013-12-17,8858.929253273329,5392.1055
2013-12-18,8774.147547492603,5257.8174
2013-12-19,8617.490668162265,5150.96
2013-12-20,8449.943719903285,5076.661
2013-12-21,8402.295056771145,5027.5015
2013-12-22,8354.74528516025,4991.8237
2013-12-23,8319.147944034623,4932.9253
2013-12-24,8307.294554764989,4871.733
2013-12-25,8414.197957304727,4859.0825
2013-12-26,8919.670483837897,4801.412
2013-12-27,9861.503458309013,4661.4536
2013-12-28,10603.336188695375,4514.68
2013-12-29,10694.196732968869,4377.1709999999985
2013-12-30,10345.305316533964,4269.5054
2013-12-31,9811.072533017663,4282.89
2014-01-01,9250.294067701758,4428.0913
2014-01-02,8737.904132834583,4551.2344
2014-01-03,8331.007530424853,4607.9385
2014-01-04,7966.252697637483,4721.427
2014-01-05,7607.522745510132,4854.774
2014-01-06,7266.171325413708,4824.456
2014-01-07,7041.811749030924,4572.524
2014-01-08,6798.0102616530185,4223.7803
2014-01-09,6568.2430178106115,3951.9492
2014-01-10,6395.134458682707,3885.2966
2014-01-11,6266.419103312881,4097.8706
2014-01-12,6202.4219956214965,4592.434
2014-01-13,6106.878898370567,5306.5913
2014-01-14,6054.034782947251,6112.103
2014-01-15,6001.35929167931,6815.9277
2014-01-16,5938.371839899355,7229.9756
2014-01-17,5813.129839962625,7272.695
2014-01-18,5699.187064773876,7010.118
2014-01-19,5586.073680664002,6552.185
2014-01-20,5575.831925510367,5944.897
2014-01-21,5514.526297684667,5229.8467
2014-01-22,5463.628402171386,4522.192
2014-01-23,5332.105993201533,3953.4397
2014-01-24,5171.851793314862,3573.607
2014-01-25,5092.399052932685,3332.869
2014-01-26,5062.7207176999955,3145.8188
2014-01-27,5072.60642680774,2988.8225
2014-01-28,5072.60642680774,2884.5857
2014-01-29,5072.60642680774,2827.35
2014-01-30,5033.106050339715,2780.9734
2014-01-31,5003.555150482244,2725.922
2014-02-01,4983.890026406925,2664.2354
2014-02-02,4974.068118286303,2596.66
2014-02-03,4954.445628558789,2532.2744
2014-02-04,4915.2860601841885,2481.1343
2014-02-05,4876.240574282894,2440.2937
2014-02-06,4798.492822677692,2403.9014
2014-02-07,4711.575667264632,2369.5596
2014-02-08,4530.005555849966,2335.6921
2014-02-09,4388.5175728051945,2301.7632
2014-02-10,4304.417567390475,2268.6646
2014-02-11,4304.417567390475,2237.2803
2014-02-12,4332.384573473064,2207.1172
2014-02-13,4388.5175728051945,2176.2075
2014-02-14,4360.417946607591,2144.3052
2014-02-15,4388.5175728051945,2112.601
2014-02-16,4360.417946607589,2081.1975
2014-02-17,4202.441545539146,2049.837
2014-02-18,4046.613689435241,2017.994
2014-02-19,3910.9201169974467,1986.5607
2014-02-20,3866.0670606540525,1957.7731
2014-02-21,3848.1790149003114,1933.3268
2014-02-22,3785.8108420276894,1910.0337
2014-02-23,3741.491371811087,1883.8431
2014-02-24,3723.817226059172,1854.5376
2014-02-25,3697.3636022718047,1826.9133
2014-02-26,3662.1998189099104,1804.6521
2014-02-27,3653.428140553704,1788.4811
2014-02-28,3714.9916672942713,1778.0087
2014-03-01,3679.766306427472,1766.0865
2014-03-02,3776.931640856334,1748.0156
2014-03-03,3910.9201169974467,1725.59
2014-03-04,4010.262896501956,1703.4766
2014-03-05,4028.423256017416,1686.9929
2014-03-06,4046.613689435241,1677.42
2014-03-07,4001.194005776028,1670.7451
2014-03-08,3946.9389946926813,1659.1226
2014-03-09,3883.9855118563123,1637.5438
2014-03-10,3875.022487918361,1607.829
2014-03-11,3883.9855118563123,1578.5095
2014-03-12,3964.993809207922,1556.045
2014-03-13,3983.078825105332,1537.6667
2014-03-14,3974.0325442754242,1520.7537
2014-03-15,3992.132647126227,1506.5352
2014-03-16,4046.613689435241,1493.7987
2014-03-17,4092.2211098169814,1485.8771
2014-03-18,4147.197038736505,1485.5781
2014-03-19,4174.785779265843,1483.631
2014-03-20,4092.2211098169814,1471.9736
2014-03-21,3992.1326471262264,1448.9631
2014-03-22,4092.2211098169814,1416.8018
2014-03-23,4147.197038736505,1385.8036
2014-03-24,4046.613689435241,1365.1674
2014-03-25,3964.993809207922,1357.2506
2014-03-26,3901.934331057621,1361.5764
2014-03-27,3821.4040387914697,1374.7491
2014-03-28,3776.931640856334,1398.4979
2014-03-29,3768.0600884484197,1428.4641
2014-03-30,3776.9316408563336,1437.9222
2014-03-31,3866.0670606540525,1430.6302
2014-04-01,4037.514715747621,1421.7087
2014-04-02,3955.962624483612,1416.3613
2014-04-03,3983.078825105332,1420.3694
2014-04-04,3937.9229244347557,1429.8365
2014-04-05,3919.9134809637785,1445.1353
2014-04-06,3928.914418318925,1467.2705
2014-04-07,3901.934331057621,1483.866
2014-04-08,3848.1790149003114,1522.9769
2014-04-09,3803.5921715293703,1591.8881
2014-04-10,3759.1961895994373,1662.4022
2014-04-11,3759.1961895994373,1756.1835
2014-04-12,3803.5921715293703,1893.1976
2014-04-13,3821.4040387914697,2040.32
2014-04-14,3785.8108420276894,2123.8135
2014-04-15,3785.8108420276894,2170.0
2014-04-16,3992.1326471262264,2213.4138
2014-04-17,4037.514715747621,2266.1594
2014-04-18,4128.841840088296,2308.8303
2014-04-19,4128.841840088296,2341.5322
2014-04-20,4092.2211098169814,2527.754
2014-04-21,4001.194005776028,2740.213
2014-04-22,3937.9229244347557,2706.0442
2014-04-23,3857.119234749431,2521.5632
2014-04-24,3812.494290319216,2356.1765
2014-04-25,3812.494290319216,2283.0088
2014-04-26,3883.9855118563123,2293.73
2014-04-27,3892.956127791599,2350.6106
2014-04-28,3910.9201169974467,2412.8762
2014-04-29,3919.9134809637785,2456.7866
