datetime,observation,prediction
2012-01-01,845.8454694319737,0.02989339
2012-01-02,815.0319037486303,0.03661135
2012-01-03,767.6368745598351,0.030966135
2012-01-04,736.1836772812732,0.028116632000000003
2012-01-05,710.1825693135213,0.027914712
2012-01-06,689.3240263541112,0.027072897
2012-01-07,673.3574787520072,0.02974272
2012-01-08,671.0948151718211,0.02958684
2012-01-09,682.453782284913,0.028522007
2012-01-10,682.453782284913,0.03177683
2012-01-11,680.1728529623917,0.02944096
2012-01-12,682.453782284913,0.032892726000000004
2012-01-13,668.8367104501972,0.02985944
2012-01-14,659.8498194187479,0.028873743
2012-01-15,639.8948214307418,0.04013317
2012-01-16,616.0019323385937,0.031327594
2012-01-17,580.141878087109,0.08646663
2012-01-18,561.6763704775466,0.045398053
2012-01-19,525.8125723040705,0.046644792
2012-01-20,512.2466861623535,0.06501147
2012-01-21,502.6864895474401,0.054128733
2012-01-22,502.6864895474401,0.029457575
2012-01-23,512.2466861623536,0.027770912
2012-01-24,518.0346417157658,0.07023092
2012-01-25,504.58990424904226,0.03320853
2012-01-26,506.49762804849513,0.033608757
2012-01-27,506.49762804849513,0.02805411
2012-01-28,493.2339398412584,0.028582584
2012-01-29,480.18044944609113,0.028654197000000006
2012-01-30,469.1582016940683,0.72694516
2012-01-31,470.9846050871817,0.08560684
2012-02-01,447.5717346574783,0.041645836
2012-02-02,431.7798688165877,0.024917565
2012-02-03,414.63019644169776,0.03144546
2012-02-04,397.8950335943846,0.038170185
2012-02-05,384.8030928283523,0.028795198
2012-02-06,373.5621356586788,0.026741963
2012-02-07,364.08543569673424,0.025793925
2012-02-08,360.95889234414847,0.026034439
2012-02-09,362.5201457370922,0.029965714
2012-02-10,371.9725542113089,0.027771207000000003
2012-02-11,376.7534836740827,0.02585189
2012-02-12,373.5621356586788,0.028743643
2012-02-13,373.5621356586788,0.02636851
2012-02-14,351.6759469918212,0.02394547
2012-02-15,330.5761823509927,0.026753452
2012-02-16,304.5880824916976,0.028654987000000007
2012-02-17,289.32984039711374,0.03883876
2012-02-18,294.8239915533725,1.856649
2012-02-19,304.5880824916976,0.2564267
2012-02-20,279.86357207297414,0.027391726
2012-02-21,300.38014314218105,0.020777998
2012-02-22,298.9852801585128,0.024410123
2012-02-23,297.5943029521076,0.077654116
2012-02-24,297.5943029521076,0.03141878
2012-02-25,294.8239915533725,0.021556733
2012-02-26,269.2750280438493,0.024806336
2012-02-27,269.2750280438493,0.026907215
2012-02-28,261.4935840763055,0.02489454
2012-02-29,250.07660615705612,0.023460615
2012-03-01,229.33797886937225,0.025050519
2012-03-02,226.9685582106189,0.023228975
2012-03-03,213.06007899386842,0.02608871
2012-03-04,223.44201663728344,0.028982213
2012-03-05,211.92475213783345,0.027111152000000003
2012-03-06,206.30249589623241,0.02773843
2012-03-07,230.5282184257269,0.022179902
2012-03-08,232.91977485917948,0.020804346
2012-03-09,235.3261261630677,0.03661012
2012-03-10,235.32612616306758,0.02864659
2012-03-11,260.2099430626495,0.02557328
2012-03-12,273.2170849326185,0.020115465
2012-03-13,270.58523589114156,0.019615298
2012-03-14,264.07222255255783,0.020385496
2012-03-15,262.78100934828444,0.020205984
2012-03-16,215.3416390144233,0.02217651
2012-03-17,196.40960793158783,0.022828871
2012-03-18,186.80638960882908,0.02041537
2012-03-19,172.43707771566838,0.023376156
2012-03-20,171.43696824075542,0.037227403
2012-03-21,153.0917594890275,0.020578729
2012-03-22,148.46947759041424,0.020079736
2012-03-23,157.79915118298157,0.026723707000000003
2012-03-24,179.5356586319339,0.051325724
2012-03-25,185.75712245636058,0.7748393
2012-03-26,197.49446109359505,0.10747735
2012-03-27,202.9725060125671,0.022244064
2012-03-28,194.25062630174682,0.019542404
2012-03-29,183.66919524542917,0.019108979
2012-03-30,175.45833448639493,0.012757149
2012-03-31,150.30820999868297,0.011019522
2012-04-01,129.1294443067391,0.036872454
2012-04-02,113.71042190634674,0.012748601000000002
2012-04-03,115.27838984244538,0.015845848
2012-04-04,123.31205160101526,0.11461556
2012-04-05,117.65449379278496,0.045381054
2012-04-06,117.65449379278496,0.03517611
2012-04-07,137.72016641288607,0.06581801
2012-04-08,154.0264126524362,0.024931021
2012-04-09,195.32833096716772,0.0197724
2012-04-10,201.8697135364277,0.024208792000000003
2012-04-11,204.07889798645013,0.019071937
2012-04-12,186.80638960882908,0.109807566
2012-04-13,177.4899858832637,0.07193961
2012-04-14,146.64428054525106,0.040727995
2012-04-15,134.24410539190623,0.043833926
2012-04-16,110.612972688358,0.052770004
2012-04-17,112.9312553095722,0.030701356000000006
2012-04-18,119.25471501976976,0.022127949
2012-04-19,125.78556269332655,0.014374611
2012-04-20,131.67190456357696,0.017215641
2012-04-21,141.24957076548188,0.016164903
2012-04-22,144.83258582273209,0.026631285
2012-04-23,146.64428054525098,0.036456626
2012-04-24,152.16051072760604,0.04685128
2012-04-25,154.96447431447947,0.052020423
2012-04-26,150.30820999868288,0.0148045365
2012-04-27,136.8461606949028,0.046862133
2012-04-28,129.12944430673915,0.023419604
2012-04-29,114.49279863329052,0.11763859
2012-04-30,109.08342152911504,0.025455654
2012-05-01,97.3025235748054,0.072751366
2012-05-02,92.40003811947763,0.027884318
2012-05-03,99.45019052959248,0.0148555515
2012-05-04,106.06249067496636,0.031247517
2012-05-05,115.27838984244543,0.036753293
2012-05-06,112.1552944848361,0.04394605
2012-05-07,130.82111894115369,0.06050175
2012-05-08,158.75088770495447,0.07257496
2012-05-09,176.47240950523442,0.08586015
2012-05-10,169.4471894504437,0.052374393
