datetime,observation,prediction
2012-01-01,22.607170132780485,4.6368475
2012-01-02,20.80926094076073,4.557972
2012-01-03,19.008459814676698,4.4860324999999985
2012-01-04,17.000078590803078,4.437302
2012-01-05,15.002877113698116,4.543995
2012-01-06,13.585902800002383,4.397053700000002
2012-01-07,11.64446831501785,4.2550792999999985
2012-01-08,9.81586550514072,4.198853
2012-01-10,1.0890956604699489,4.1326585
2012-01-11,0.918905764730514,4.04637
2012-01-12,0.6940532928345348,3.9516745
2012-01-13,0.6392366050978987,3.9062302
2012-01-14,0.5406957780909529,3.8906927
2012-01-15,0.4413227260709233,3.8240294
2012-01-16,0.38302541955867386,3.7705219
2012-01-17,0.3083550096856865,3.8406255
2012-01-18,0.25885641499557605,4.2223024
2012-01-19,0.2372881633717217,4.869315
2012-01-20,0.24721744622929814,4.1978593
2012-01-21,0.23397733299001694,3.7904723
2012-01-22,0.19358800591009992,4.02864
2012-01-23,0.15474379406050948,4.565823
2012-01-24,0.13156930875979175,4.3411837
2012-01-25,0.12396395058300938,4.420361
2012-01-26,0.10724614642991114,5.7316303
2012-01-27,0.0939025465442072,4.270799
2012-01-28,0.09059148669733187,3.2967541
2012-01-29,0.07750090802769345,3.1140635
2012-01-30,0.06328375072330658,3.0800648
2012-01-31,0.08440998564416324,3.051822
2012-02-01,0.1149771860349187,3.5214279000000004
2012-02-02,0.16814195795662534,4.385497
2012-02-03,0.16062546877347522,3.4146938
2012-02-04,0.15178703785208048,3.0195327
2012-02-05,0.14144072986229486,3.0189648
2012-02-06,0.12967294765436832,2.9156532000000004
2012-02-07,0.12385188624816645,2.823459
2012-02-08,0.12019420588325773,2.7696679
2012-02-09,0.11405130649341325,2.7063355
2012-02-10,0.11066876296208794,2.6413362
2012-02-11,0.10902359304019177,2.5884173
2012-02-12,0.10495768955150216,2.5967522
2012-02-13,0.10201994621358497,2.5553060000000003
2012-02-14,0.09938230142994196,2.4658990000000003
2012-02-15,0.09551596231941192,2.4126017
2012-02-16,0.09258815047126563,2.3228414
2012-02-17,0.08837773797893933,2.3127968
2012-02-18,0.09184539056916036,2.300159
2012-02-19,0.08655894574433577,3.3626897000000007
2012-02-20,0.08822785239081933,5.740101
2012-02-21,0.0887892256141099,3.3871377000000003
2012-02-22,0.0882018038816912,2.358733
2012-02-23,0.08890704444313058,2.2160513
2012-02-24,0.10458215254749016,2.1244054
2012-02-25,0.12410517165146505,2.098766
2012-02-26,0.12914634036035344,2.1407032000000004
2012-02-27,0.12369428870186785,2.131837
2012-02-28,0.11821591978402153,2.27231
2012-02-29,0.11147871842041836,2.4626293
2012-03-01,0.10871708041623876,2.5857105
2012-03-02,0.10508308233227774,2.216898
2012-03-03,0.10244322762673316,2.129418
2012-03-04,0.09860095620124862,2.2714038
2012-03-05,0.09339961712465776,2.4005127
2012-03-06,0.09170806309667888,1.9783393
2012-03-07,0.08840708468199286,1.917137
2012-03-08,0.08566283969619944,1.8212781
2012-03-09,0.0830548220402751,1.7989482
2012-03-10,0.05936208442912879,4.022211
2012-03-11,0.05569215630596007,23.38066
2012-03-12,0.053282960938582855,14.6893425
2012-03-13,0.052155918553429985,6.3402949999999985
2012-03-14,0.0505149206605082,2.59338
2012-03-15,0.04708989234997096,1.6108025
2012-03-16,0.051787762298487416,1.5211591999999998
2012-03-17,0.05869495598522052,1.5569803999999998
2012-03-18,0.05925909850518876,1.7601678
2012-03-19,0.06006677240624839,2.2263021000000003
2012-03-20,0.05729780754788175,2.654747
2012-03-21,0.05750141167047269,1.9140534
2012-03-22,0.09299663264992973,1.56196
2012-03-23,0.14614898614921554,1.4594108
2012-03-24,0.14027174383399085,1.3874383999999995
2012-03-25,0.11771500296600015,1.3422952
2012-03-26,0.10641734456703146,1.4087691
2012-03-27,0.11342273272185226,1.5142221000000002
2012-03-28,0.1099163515566112,1.3953145
2012-03-29,0.10254833723670907,1.302966
2012-03-30,0.09489019092306757,1.2242684
2012-03-31,0.08901514310943401,1.1342127
2012-04-01,0.07705951935296343,1.1700385
2012-04-02,0.07217800538168948,1.2396598
2012-04-03,0.06436901897841417,1.2753211000000002
2012-04-04,0.06962935102722538,1.2101667
2012-04-05,0.07142472938760454,1.6629846999999998
2012-04-06,0.0685764374195125,2.700567
2012-04-07,0.06415869044269139,2.5678024
2012-04-08,0.06415609686640167,3.2393343
2012-04-09,0.06330429948493531,16.46518
2012-04-10,0.0656888140740034,10.271471
2012-04-11,0.061662796301983014,1.8734697
2012-04-12,0.06150914438722089,1.9471345
2012-04-13,0.06502652457672421,1.8217387
2012-04-14,0.05942835714280637,1.5861595
2012-04-15,0.06384282657580001,1.7894753
2012-04-16,0.057874019541354814,2.0018976000000004
2012-04-17,0.05745825243765493,1.5280061000000005
2012-04-18,0.049088707818960894,1.6864789
2012-04-19,0.04862118399687038,1.7537655
2012-04-20,0.04637021220679003,1.4182364
2012-04-21,0.04404978719621107,1.5528525
2012-04-22,0.04354235479490754,1.0892242
2012-04-23,0.037878935298459114,0.96302
2012-04-24,0.038295295937366816,1.0031351
2012-04-25,0.04017697379393688,1.0820531
2012-04-26,0.039261849192199084,1.0247159
2012-04-27,0.027811190323911657,0.957448
2012-04-28,0.02542973360587211,0.9202257
2012-04-29,0.029299071887065237,1.0619807
2012-04-30,0.022152782951473972,1.466192
2012-05-01,0.025202825671461825,2.478781
2012-05-02,0.03004357159954877,2.5351772
2012-05-03,0.02859841460087005,1.4103034
2012-05-04,0.02980141917482885,1.3986512
2012-05-05,0.03483258915460269,1.5986037
2012-05-06,0.03719278772274577,1.0887146
