datetime,observation,prediction
2012-01-01,2445.083363300432,0.10504487
2012-01-02,2378.718082273981,0.09856699
2012-01-03,2315.925710029573,0.09686371
2012-01-04,2270.625167327688,0.0907679
2012-01-05,2253.213120208332,0.08947254
2012-01-06,2235.807383603038,0.086089455
2012-01-07,2207.971442223652,0.08324536
2012-01-08,2183.628485151145,0.07901785
2012-01-09,2166.24844218345,0.07883506
2012-01-10,2162.773216826617,0.077038005
2012-01-11,2152.3491140747847,0.072593756
2012-01-12,2121.091055884262,0.07676383
2012-01-13,2107.20550085996,0.071053416
2012-01-14,2075.978732153197,0.06963542
2012-01-15,2048.240082801598,0.065604806
2012-01-16,2017.0551668216199,0.07171744
2012-01-17,1989.3542081468202,0.0876574
2012-01-18,1965.1306971280717,0.06845827
2012-01-19,1906.3607750776184,0.06551913
2012-01-20,1864.927093781308,0.08763423599999999
2012-01-21,1840.777315674785,0.062051628
2012-01-22,1813.1957701626327,0.05740349400000001
2012-01-23,1792.5225049981855,0.06559275
2012-01-24,1778.7465321894335,0.053641353
2012-01-25,1758.091966080228,0.05296464
2012-01-26,1737.4487783734494,0.052830566
2012-01-27,1737.4487783734494,0.05115616
2012-01-28,1734.009361880465,0.047359426
2012-01-29,1713.3796039207034,0.04950428
2012-01-30,1727.1314895784672,0.07284048
2012-01-31,1624.1202473932735,0.04576324
2012-02-01,1569.3048256477348,0.051443823
2012-02-02,1600.1276433352189,0.045077484
2012-02-03,1593.2757015343132,0.0509418
2012-02-04,1463.357809659901,0.04454119
2012-02-05,1473.595433909762,0.038852993
2012-02-06,1442.8926600410068,0.03938326
2012-02-07,1422.4411198920595,0.037620474
2012-02-08,1402.0033664182595,0.036641978
2012-02-09,1415.626994660721,0.03416313
2012-02-10,1442.8926600410068,0.03315607
2012-02-11,1442.8926600410068,0.033372812
2012-02-12,1453.12354455977,0.032228984
2012-02-13,1442.8926600410073,0.032177575
2012-02-14,1415.626994660721,0.030893963
2012-02-15,1408.8144079227493,0.031221928
2012-02-16,1398.598427251476,0.028030034
2012-02-17,1395.1938769482308,0.07178678
2012-02-18,1395.1938769482308,1.1785456
2012-02-19,1384.9825678370016,0.07746344
2012-02-20,1300.027948851515,0.025764909
2012-02-21,1181.5316037523833,0.02574206
2012-02-22,1161.2723410684766,0.04088869
2012-02-23,1141.0296474911274,0.03193561
2012-02-24,1114.0656248782125,0.025987675
2012-02-25,1083.7676933560754,0.02651223
2012-02-26,1073.6771532640234,0.025776332
2012-02-27,1073.6771532640234,0.02946454
2012-02-28,1077.0401743577077,0.025650987000000004
2012-02-29,1066.9525948794524,0.025217192000000003
2012-03-01,1013.2286658864101,0.021996737
2012-03-02,1053.509452993745,0.023137549
2012-03-03,1050.149920652426,0.02126925
2012-03-04,1036.7168475215449,0.019386513
2012-03-05,1036.7168475215449,0.020076713
2012-03-06,1016.582570451196,0.020367708
2012-03-07,989.7660039843512,0.01909552
2012-03-08,962.9834855640154,0.023916127
2012-03-09,942.9194547477879,0.023619737
2012-03-10,916.1986102140803,0.024238696
2012-03-11,882.8490215287576,0.021443307
2012-03-12,879.5172749680472,0.018365337
2012-03-13,956.2932754444928,0.016693624
2012-03-14,1016.582570451196,0.014956385
2012-03-15,999.8182710678352,0.013855238999999998
2012-03-16,1016.582570451196,0.03409062
2012-03-17,969.6758770380684,0.028446691
2012-03-18,929.5545277368974,0.013778918
2012-03-19,829.6132892356461,0.012882454
2012-03-20,839.5830883975317,0.02185632
2012-03-21,836.2592015479831,0.018662043
2012-03-22,816.3289734697117,0.019143913
2012-03-23,816.3289734697117,0.01583508
2012-03-24,809.6906068084012,0.14520307
2012-03-25,869.5255956404553,0.022861933
2012-03-26,912.861052433302,0.014080704
2012-03-27,942.9194547477879,0.012916726000000002
2012-03-28,919.536738505606,0.012357585
2012-03-29,896.1818877887966,0.012848183
2012-03-30,852.8847887216768,0.01287103
2012-03-31,822.9698737901844,0.013256115
2012-04-01,753.3695246657394,0.012759806
2012-04-02,641.3327624836456,0.08782829
2012-04-03,595.4574084541283,0.022111448
2012-04-04,569.3164134621268,0.046379346
2012-04-05,572.5810116168598,0.013451907
2012-04-06,634.7694399059529,0.011419073
2012-04-07,634.7694399059529,0.026157768
2012-04-08,707.1347855302521,0.01680247
2012-04-09,773.2257349648825,0.013147903999999998
2012-04-10,813.0094722623192,0.012748382
2012-04-11,796.4215500186375,0.010683177
2012-04-12,779.8498222444705,0.050383776
2012-04-13,723.6313806577934,0.014993907
2012-04-14,717.0306023792318,0.02803765
2012-04-15,703.8376187442592,0.00892404
2012-04-16,670.9063169256746,0.00971309
2012-04-17,657.7547993314706,0.028913172
2012-04-18,664.3290312452657,0.020907333
2012-04-19,667.6172940726724,0.010244305
2012-04-20,670.9063169256746,0.009915708
2012-04-21,697.2454617496486,0.009151252
2012-04-22,710.4326737506642,0.048395522
2012-04-23,717.0306023792322,0.04000285
2012-04-24,773.2257349648825,0.0099001555
2012-04-25,816.3289734697117,0.022828786
2012-04-26,813.0094722623192,0.014862613
2012-04-27,793.1058991107074,0.031423595
2012-04-28,740.1456398978958,0.056566216
2012-04-29,690.6562275850238,0.035573356
2012-04-30,677.4866292306729,0.03728648
2012-05-01,684.0699415086289,0.03291379
2012-05-02,631.4889701331061,0.03887521
2012-05-03,638.0507052589345,0.010139742
2012-05-04,654.4688371564075,0.011929504
2012-05-05,664.3290312452657,0.010269534
2012-05-06,624.9304323410106,0.025207832000000003
2012-05-07,670.9063169256743,2.4433036
2012-05-08,776.5374472282042,2.7154365
