observation,datetime,prediction
20905.163252950133,2012-10-11,30747.68
18594.166624531288,2012-10-12,31549.736
16420.61641437277,2012-10-13,33112.348
15599.036605729367,2012-10-14,31998.688
15083.83767335942,2012-10-15,28393.889
14166.173408769831,2012-10-16,25455.3
13448.469667441172,2012-10-17,23350.441000000006
12869.477403595725,2012-10-18,21876.805
11563.9925,2012-10-19,21068.758
12005.05596304426,2012-10-20,20473.486
11606.382364332596,2012-10-21,19728.797
11133.79166414519,2012-10-22,18788.084
10647.770505776469,2012-10-23,17743.082
10226.494723342608,2012-10-24,16813.162
9608.685,2012-10-25,16110.853
9684.00034895698,2012-10-26,15539.184
9555.80616720143,2012-10-27,14985.324
9322.80436311952,2012-10-28,14414.508
9176.5525,2012-10-29,13831.173
9050.817127235141,2012-10-30,13280.551
9092.422730975006,2012-10-31,12866.398
9134.115146825778,2012-11-01,12568.65
8926.521547289158,2012-11-02,12270.333
8609.049294973342,2012-11-03,12018.686000000003
8427.114014718762,2012-11-04,11819.274
8318.0775,2012-11-05,11723.648
8137.720548747841,2012-11-06,11558.105
7921.254271027022,2012-11-07,11204.954
7804.302007796631,2012-11-08,10781.11
7784.886946487121,2012-11-09,10417.05
7544.057219825453,2012-11-10,10121.208
7448.690362649283,2012-11-11,9875.138
7410.698254050664,2012-11-12,9668.689
7259.614461516939,2012-11-13,9456.656
6961.7017307624255,2012-11-14,9199.21
6669.480035033122,2012-11-15,8883.824
6516.559542829647,2012-11-16,8555.618
6391.8380596329125,2012-11-17,8274.91
6233.09506774823,2012-11-18,8048.101
6128.276515770727,2012-11-19,7893.7837
6032.903957724299,2012-11-20,7801.831
6189.46,2012-11-21,7654.3896
6007.011441730796,2012-11-22,7553.4854
6007.011441730796,2012-11-23,7472.1777
6032.903957724299,2012-11-24,7446.5146
5929.638089821156,2012-11-25,7303.498
5700.260435688434,2012-11-26,6976.6309999999985
5633.0882020037925,2012-11-27,6694.175
5557.95278869662,2012-11-28,6383.435
5376.223490040466,2012-11-29,6053.4087
5343.477347171825,2012-11-30,5824.0454
5327.138420956614,2012-12-01,5676.5693
5302.672730787118,2012-12-02,5517.0264
5245.785493229486,2012-12-03,5400.5327
5148.914561836763,2012-12-04,5323.66
4910.337846980479,2012-12-05,5239.2817
4715.465695161895,2012-12-06,5111.6143
4692.322518528009,2012-12-07,4948.365
4715.752500000001,2012-12-08,4765.705
4630.860807839048,2012-12-09,4596.2603
4615.553014203394,2012-12-10,4463.2495
4676.922524109809,2012-12-11,4396.899
4692.322518528009,2012-12-12,4400.7840000000015
4585.006635792882,2012-12-13,4445.214
4516.614929891471,2012-12-14,4491.754
4531.772662512557,2012-12-15,4509.9526
4607.907767203279,2012-12-16,4487.9487
4607.907767203279,2012-12-17,4429.4355
4585.006635792882,2012-12-18,4354.5737
4615.553014203394,2012-12-19,4273.8813
4463.744921022191,2012-12-20,4206.947
4682.225,2012-12-21,4186.442
4418.65334306069,2012-12-22,4206.4175
4358.855483341479,2012-12-23,4235.34
4225.667398325963,2012-12-24,4226.048
4189.004717534123,2012-12-25,4139.956
4137.921318160622,2012-12-26,4018.5603
4000.705760331999,2012-12-27,3936.8345
3964.9466275842537,2012-12-28,3881.107
4029.4182181523993,2012-12-29,3767.1782
3950.6838909870935,2012-12-30,3575.6924
3851.500143480943,2012-12-31,3371.2095
3753.4652416529134,2013-01-01,3209.0615
3677.2455047822655,2013-01-02,3087.6274
3670.3517333584664,2013-01-03,2944.2664
3629.112764250171,2013-01-04,2791.6199
3526.943944053865,2013-01-05,2682.9282
3439.472772950887,2013-01-06,2610.9092
3399.438844698634,2013-01-07,2559.9465
3458.49,2013-01-08,2525.7263
3412.759788102271,2013-01-09,2486.932
3432.785642081499,2013-01-10,2423.0977
3406.0963531150105,2013-01-11,2360.6548
3339.788137119726,2013-01-12,2321.2732
3287.168982425862,2013-01-13,2297.91
3280.6183318593903,2013-01-14,2281.577
3300.2881191159754,2013-01-15,2266.947
3287.168982425862,2013-01-16,2265.6182
3261.002064076768,2013-01-17,2266.3042
3343.412500000001,2013-01-18,2211.5193
3247.954299514812,2013-01-19,2135.3313
3320.0113970865045,2013-01-20,2081.0370000000007
3333.189951976941,2013-01-21,2038.8276
3300.2881191159754,2013-01-22,2003.7513
3261.002064076768,2013-01-23,1978.6351
3215.439066246732,2013-01-24,1961.2826
3208.953887319076,2013-01-25,1944.6556
3228.427295064461,2013-01-26,1926.1785
3247.954299514812,2013-01-27,1908.8386
3293.725578533117,2013-01-28,1893.3889
3287.168982425862,2013-01-29,1875.229
3228.427295064461,2013-01-30,1853.8105
3150.855536530437,2013-01-31,1831.8704
3093.24061283325,2013-02-01,1811.3119
3042.433836205695,2013-02-02,1797.1846
2979.464267780284,2013-02-03,1779.8794
3023.48005056291,2013-02-04,1753.6578
3118.7875120514545,2013-02-05,1725.0292
3033.8025,2013-02-06,1705.6605
2966.9422977220656,2013-02-07,1693.4491
2948.204349902485,2013-02-08,1682.6422
2998.2922074153157,2013-02-09,1676.8785
3036.109919116527,2013-02-10,1677.9774
3048.763740342261,2013-02-11,1682.3085
3080.5030276303332,2013-02-12,1676.428
3157.287050491688,2013-02-13,1647.5876
3157.287050491688,2013-02-14,1612.2552
3163.7245315849823,2013-02-15,1594.194
3183.0727667363776,2013-02-16,1579.2526
3202.474666820546,2013-02-17,1555.664
3202.474666820546,2013-02-18,1541.2019
3393.5075,2013-02-19,1549.7886
3241.439344637656,2013-02-20,1569.5078
3215.439066246732,2013-02-21,1573.3408
3138.0104143822778,2013-02-22,1548.4679
3093.24061283325,2013-02-23,1510.2223
3067.789363855934,2013-02-24,1480.8324
3004.580178642671,2013-02-25,1466.0836
2849.181993990846,2013-02-26,1462.7441
2781.9981778249976,2013-02-27,1471.1808
2739.624972811954,2013-02-28,1491.4363
2697.547912004101,2013-03-01,1507.4587
2655.7674078504683,2013-03-02,1503.5895
2667.674409657839,2013-03-03,1496.6774
2890.1900000000005,2013-03-04,1518.7747
2794.159144406402,2013-03-05,1568.1034
2843.0442385021142,2013-03-06,1571.9622
2861.4755712455662,2013-03-07,1509.8967
2849.181993990846,2013-03-08,1424.4282
2824.6671186106005,2013-03-09,1341.756
2910.890593420331,2013-03-10,1276.438
2929.520438168849,2013-03-11,1233.953
2910.890593420331,2013-03-12,1216.1392
2873.793229102255,2013-03-13,1220.4260000000004
2892.3148466812986,2013-03-14,1215.6641
2867.6313906804467,2013-03-15,1190.0142
2929.520438168849,2013-03-16,1171.8195
2985.7342508526613,2013-03-17,1195.4033
3004.580178642671,2013-03-18,1263.6196
3250.055,2013-03-19,1310.3612
3118.7875120514545,2013-03-20,1301.6592
3125.1891739111156,2013-03-21,1304.5428
3093.24061283325,2013-03-22,1360.5289
3061.4415052839504,2013-03-23,1425.3301
3067.789363855934,2013-03-24,1402.2932
3086.868830608404,2013-03-25,1319.0421
3125.1891739111156,2013-03-26,1275.7635
3163.7245315849823,2013-03-27,1284.7958
3131.596808388021,2013-03-28,1366.3698
3099.618373196342,2013-03-29,1514.4082
3112.391823910362,2013-03-30,1647.0085
3106.0021105905907,2013-03-31,1725.9557
3125.1891739111156,2013-04-01,1810.5942
3118.7875120514545,2013-04-02,1947.5995
2985.7342508526613,2013-04-03,2065.0476
2849.181993990846,2013-04-04,2069.7388
2667.674409657839,2013-04-05,1968.8372
2578.963249846581,2013-04-06,1813.983
2673.6369985200954,2013-04-07,1674.1456
2881.2175,2013-04-08,1578.3153
2763.801996551661,2013-04-09,1512.7172
2812.445839210737,2013-04-10,1424.2346
2769.8613529146724,2013-04-11,1308.1447
2709.539686607841,2013-04-12,1209.6082
2715.544649147283,2013-04-13,1134.3733
2679.6056443993666,2013-04-14,1169.513
2655.7674078504683,2013-04-15,1388.2719
2602.4860443390758,2013-04-16,1633.9598
2561.384954828805,2013-04-17,1670.8704
2538.0323599058424,2013-04-18,1541.5032
2451.327963258108,2013-04-19,1378.4004
2399.964334843715,2013-04-20,1239.1326
2468.559099807793,2013-04-21,1223.3148
2758.5525,2013-04-22,1269.4119
2655.7674078504683,2013-04-23,1472.7096
2721.555660239022,2013-04-24,1923.3195
2898.5007494507695,2013-04-25,2345.972
3106.0021105905907,2013-04-26,2562.983
3339.788137119726,2013-04-27,2531.0723
3547.2714732951345,2013-04-28,2471.5754
3520.1799156561324,2013-04-29,2506.739
3499.923288789403,2013-04-30,2409.2246
3466.280499850867,2013-05-01,2255.0713
3372.868097615911,2013-05-02,2185.1710000000007
3287.168982425862,2013-05-03,2241.4856
3280.6183318593903,2013-05-04,2319.3552
3287.168982425862,2013-05-05,2331.8757
3399.438844698634,2013-05-06,2429.7605
3649.705744377033,2013-05-07,2633.9214
3760.429578565415,2013-05-08,2747.9014
3893.8669428132703,2013-05-09,2717.5261
3908.036064897324,2013-05-10,2758.1184
3964.9466275842537,2013-05-11,3072.7227
4312.045,2013-05-12,3363.7896
4015.05031011816,2013-05-13,3580.5344
4233.017376456184,2013-05-14,3916.5757
4486.36880857214,2013-05-15,4228.088
4607.907767203279,2013-05-16,4254.862
4638.523352757907,2013-05-17,4295.3213
4684.6196417516085,2013-05-18,4422.209
4792.983611990081,2013-05-19,4228.2935
4863.241156121183,2013-05-20,4000.7627
5409.0525,2013-05-21,3993.3313
4957.640991340885,2013-05-22,3981.978
4785.205943559853,2013-05-23,3935.6528
4592.634577136968,2013-05-24,3966.1619
4600.268287894269,2013-05-25,4134.867
4692.322518528009,2013-05-26,4454.8096
4700.031153588275,2013-05-27,4732.5054
4700.031153588275,2013-05-28,4780.638
4831.958146949833,2013-05-29,4785.789000000002
5156.95575127744,2013-05-30,4841.521
5516.409351961313,2013-05-31,4894.747
5425.513336756754,2013-06-01,4922.3105
5278.25829846129,2013-06-02,4949.8784
5270.131548659825,2013-06-03,4971.2183
6045.84,2013-06-04,5278.5254
5441.9887627415865,2013-06-05,5696.0522
5245.785493229486,2013-06-06,6168.6504
5245.785493229486,2013-06-07,6769.352
5294.5288903132505,2013-06-08,7271.166999999998
5343.477347171825,2013-06-09,7494.154
5253.895145253296,2013-06-10,7445.5703
5124.825259149696,2013-06-11,7052.983
5068.816872264705,2013-06-12,6727.0356
5310.822266576433,2013-06-13,6590.0405
5557.95278869662,2013-06-14,6498.1094
6067.506123768429,2013-06-15,6818.142
6597.316398861391,2013-06-16,7004.4307
6814.878143261595,2013-06-17,7287.6709999999985
7007.876003969353,2013-06-18,8078.677
6961.7017307624255,2013-06-19,8480.751
6751.090907868986,2013-06-20,8612.466999999999
6760.186656529051,2013-06-21,8978.780999999999
7202.1175,2013-06-22,9144.283
6814.878143261595,2013-06-23,9207.582
7137.902428947538,2013-06-24,9176.461
9417.806920515552,2013-06-25,9530.11
12869.477403595725,2013-06-26,10418.406
12967.210165324328,2013-06-27,11433.661
12857.284468642827,2013-06-28,12053.577
13560.661931829602,2013-06-29,12490.268999999998
13937.696387513899,2013-06-30,12514.589
13699.0625,2013-07-01,12058.063
13089.849068283467,2013-07-02,11206.313999999997
12590.371306591633,2013-07-03,10562.64
11898.928622352441,2013-07-04,10547.232
11328.658950588298,2013-07-05,10945.505
10850.019933303443,2013-07-06,11692.187
10827.462277772442,2013-07-07,13374.4795
10940.464124250588,2013-07-08,15833.832
10658.96114349156,2013-07-09,16862.172
10791.6775,2013-07-10,15619.687
10116.920013212512,2013-07-11,13873.165
9921.040114564115,2013-07-12,13173.396
9705.441602292429,2013-07-13,12766.312
9641.182587675032,2013-07-14,11976.792
10116.920013212512,2013-07-15,11004.421
13765.6825,2013-07-16,10215.427
12650.809618570282,2013-07-17,9788.886
13386.32394530564,2013-07-18,9753.317
13436.030045045369,2013-07-19,10117.431
15585.728070276988,2013-07-20,10849.92
23894.74,2013-07-21,12258.836
22576.93311388062,2013-07-22,14548.333
23386.675851514912,2013-07-23,16571.89
23836.755290938272,2013-07-24,18432.908
25045.010550243336,2013-07-25,21639.39
26500.20869710001,2013-07-26,24486.66
26061.4053013062,2013-07-27,26295.361
25359.619267824615,2013-07-28,27628.363
26095.041018487987,2013-07-29,27978.283
28114.410867582843,2013-07-30,27222.45
30526.462667671363,2013-07-31,26533.848
33309.96201995145,2013-08-01,25956.818
34752.627750148815,2013-08-02,25059.723
36223.07339980892,2013-08-03,24484.256
36870.180138330936,2013-08-04,25280.283
37047.56831703975,2013-08-05,27800.8
36144.99063314088,2013-08-06,31021.955
36028.010264120654,2013-08-07,34797.96
35484.384607162836,2013-08-08,38767.742
34255.952724901144,2013-08-09,42397.75
32841.490897558775,2013-08-10,43833.996
32357.485947417852,2013-08-11,43013.12
32766.815791352867,2013-08-12,41700.766
34084.78501816717,2013-08-13,40490.953
35581.184737101205,2013-08-14,39527.47
36125.48192225284,2013-08-15,39241.28
35445.69815703833,2013-08-16,39769.17
33819.299888130336,2013-08-17,40880.137
31932.055197007816,2013-08-18,40774.06200000001
30273.996532406538,2013-08-19,40092.71
28673.8205302345,2013-08-20,39644.156
26976.491770584267,2013-08-21,40082.945
25559.23991318804,2013-08-22,41137.973
25177.259550578307,2013-08-23,41027.29
26263.515659703564,2013-08-24,39402.875
28358.53546170767,2013-08-25,37453.047
30346.032354319086,2013-08-26,36051.86
32822.81486934989,2013-08-27,35200.516
34294.04297229792,2013-08-28,34528.527
35059.8901807446,2013-08-29,33726.844
35021.415077206686,2013-08-30,32933.547
33876.110030222684,2013-08-31,32413.617
31913.616340735683,2013-09-01,32181.242
30112.200826566885,2013-09-02,32567.078
29132.03089822084,2013-09-03,33459.887
28480.95782623895,2013-09-04,34734.473
27542.777211522374,2013-09-05,36465.355
26568.012727918926,2013-09-06,37825.64
26095.041018487987,2013-09-07,38077.383
26111.8662797477,2013-09-08,37485.81
25893.522896627583,2013-09-09,36704.316
26128.69647573855,2013-09-10,35884.066
25843.254462099045,2013-09-11,35407.582
25376.227116084752,2013-09-12,34949.54
25492.620565587567,2013-09-13,34474.355
26162.37167077024,2013-09-14,34130.008
27353.420660631356,2013-09-15,34095.457
28796.859647200865,2013-09-16,33917.625
32785.47731599953,2013-09-17,32988.004
36516.566458642454,2013-09-18,32728.99
39917.92952030336,2013-09-19,34551.0
42506.57190493689,2013-09-20,39570.574
45104.2555586658,2013-09-21,45683.047
46538.73037165991,2013-09-22,51994.18
47263.624074783096,2013-09-23,60874.62
47927.039579363474,2013-09-24,69049.875
48639.317768481604,2013-09-25,72845.38
48728.68864507954,2013-09-26,74271.09
48885.26729439919,2013-09-27,73502.94
48438.50629314877,2013-09-28,72700.51
47197.51401534879,2013-09-29,72973.0
45515.1152877784,2013-09-30,73489.62
43286.98409911343,2013-10-01,73264.28
40985.813534810666,2013-10-02,70523.41
38903.23000321263,2013-10-03,68077.18
37225.34383188764,2013-10-04,66378.13
37383.69154806455,2013-10-05,63923.035
37423.326262117684,2013-10-06,63015.625
36791.46532162433,2013-10-07,62874.24
34790.96824094143,2013-10-08,60646.91
32841.490897558775,2013-10-09,58030.36
29825.53851566209,2013-10-10,54658.527
27267.546045455278,2013-10-11,51396.05
25293.237354888228,2013-10-12,48143.207
23691.661186925045,2013-10-13,43930.082
22466.80596439005,2013-10-14,39716.637
20647.352869265836,2013-10-15,36232.953
20031.57065287761,2013-10-16,33737.273
24111.921305629923,2013-10-17,31720.006
27611.781491945785,2013-10-18,29878.797
28131.816484108556,2013-10-19,28733.82
27456.63236315881,2013-10-20,27910.484
26398.650502093067,2013-10-21,28209.492
25061.52434190013,2013-10-22,28426.035
23099.4019760968,2013-10-23,28990.049
21317.61659250817,2013-10-24,29055.008
19778.736499785136,2013-10-25,27046.182
18507.746310143197,2013-10-26,24233.281000000006
17625.479905659464,2013-10-27,22319.693
16817.923043654835,2013-10-28,21285.389
15973.77264929384,2013-10-29,20480.535
15202.030719196111,2013-10-30,19778.652
14628.192709354616,2013-10-31,19551.586
14447.716877408435,2013-11-01,19482.793
14641.122843589143,2013-11-02,18633.957
14874.753760492895,2013-11-03,16991.627
15110.066514671389,2013-11-04,15391.306
14966.06455907272,2013-11-05,14240.648
14602.348037270292,2013-11-06,13456.167
14255.481916505963,2013-11-07,12861.131
13748.591039860547,2013-11-08,12320.148
13660.744324638154,2013-11-09,11817.723999999998
15228.35283856904,2013-11-10,11424.014
15665.656805653016,2013-11-11,11152.777
15466.183908497138,2013-11-12,10897.95
14900.816611963764,2013-11-13,10581.489
14357.861418304648,2013-11-14,10289.329
13673.27816660927,2013-11-15,10187.204
13053.002243184046,2013-11-16,10636.824
12675.02181546916,2013-11-17,11082.747
13635.692333350526,2013-11-18,10951.72
13937.696387513899,2013-11-19,11156.382
13028.463953323962,2013-11-20,11396.813999999997
12409.846987301924,2013-11-21,11594.54
11840.154329833571,2013-11-22,11769.378
11386.265539699185,2013-11-23,11975.102
10929.139918342618,2013-11-24,12257.38
10513.900240382298,2013-11-25,12299.704
10182.600385637896,2013-11-26,11910.703
9598.45118225681,2013-11-27,11246.767
8998.932256653201,2013-11-28,10604.985
9123.683906182043,2013-11-29,10159.127
9071.609075355624,2013-11-30,9779.709
8874.962643199762,2013-12-01,9438.718
8680.279181733931,2013-12-02,9260.718
8649.71938527293,2013-12-03,9131.266
8507.755823526853,2013-12-04,8820.824
8316.802468099022,2013-12-05,8301.934000000001
8217.093513989397,2013-12-06,7727.913
7940.823251713296,2013-12-07,7231.1987
7775.1876685746365,2013-12-08,6866.855
7563.19682265677,2013-12-09,6579.195
7334.979347650967,2013-12-10,6297.5547
7109.948067898744,2013-12-11,6033.169
6897.2911862455,2013-12-12,5814.2095
6824.0128839010595,2013-12-13,5644.4487
6714.763649751794,2013-12-14,5501.429
6588.321067568339,2013-12-15,5355.8936
6480.812935782378,2013-12-16,5215.8
6445.155824570733,2013-12-17,5107.2314
6409.588253603952,2013-12-18,5033.7515
6163.126147101419,2013-12-19,4984.960999999998
6224.329299260966,2013-12-20,4954.317
6241.866449360559,2013-12-21,4900.8833
6294.612574961116,2013-12-22,4830.7715
6347.560594758918,2013-12-23,4823.6494
6409.588253603952,2013-12-24,4780.9517
6814.878143261595,2013-12-25,4639.051
7833.465854234663,2013-12-26,4489.912
8947.183156121306,2013-12-27,4353.877
9175.894339082939,2013-12-28,4234.846
8844.092547167676,2013-12-29,4231.6
8246.948735922713,2013-12-30,4382.728
7601.542219443555,2013-12-31,4522.674
7054.189134737505,2014-01-01,4569.556
6561.368587753771,2014-01-02,4675.0156
6233.09506774823,2014-01-03,4829.2466
5955.378488099516,2014-01-04,4825.648
5691.844094139815,2014-01-05,4581.596
5475.0077931279575,2014-01-06,4221.4194
5409.060645170056,2014-01-07,3929.0718
5286.390745942001,2014-01-08,3836.835
5132.849314970479,2014-01-09,4025.2932
5068.816872264705,2014-01-10,4503.011
5068.816872264705,2014-01-11,5211.3745
5044.899038636068,2014-01-12,6029.683000000001
4989.291029406803,2014-01-13,6764.464
4933.963623617288,2014-01-14,7215.6494
4847.58816862896,2014-01-15,7284.465
4746.403840381337,2014-01-16,7032.951
4630.860807839048,2014-01-17,6584.6826
4531.772662512557,2014-01-18,5987.842
4539.3601937652475,2014-01-19,5271.396
4554.552581810757,2014-01-20,4547.705
4539.3601937652475,2014-01-21,3959.6404
4411.158338111472,2014-01-22,3568.149000000001
4336.526905077968,2014-01-23,3327.112
4306.836661183977,2014-01-24,3141.1262
4336.526905077968,2014-01-25,2979.1055
4388.7080690023695,2014-01-26,2870.254000000001
4343.9639664325705,2014-01-27,2813.6257
4321.670181035766,2014-01-28,2769.7209999999995
4292.026352697581,2014-01-29,2715.4438
4196.325622675338,2014-01-30,2654.6104
4159.7792794540055,2014-01-31,2587.1992
4152.4874701343515,2014-02-01,2521.3472
4159.7792794540055,2014-02-02,2469.5376
4196.325622675338,2014-02-03,2429.0044
4247.734767416358,2014-02-04,2392.8160000000007
4255.1021784327895,2014-02-05,2358.6824
4255.1021784327895,2014-02-06,2325.1646
4189.004717534123,2014-02-07,2291.4106
4087.1232829953246,2014-02-08,2258.3298
4000.705760331999,2014-02-09,2227.078
3972.086765595039,2014-02-10,2197.2734
4015.05031011816,2014-02-11,2166.6545
4007.875114974565,2014-02-12,2134.8352
3950.6838909870935,2014-02-13,2103.2761
3929.333648870645,2014-02-14,2072.1558
3844.4595196838786,2014-02-15,2041.1659
3697.9621304387615,2014-02-16,2009.6304
3574.457510447083,2014-02-17,1978.2423
3486.448429710543,2014-02-18,1949.0494
3452.864797784488,2014-02-19,1924.5804
3432.785642081499,2014-02-20,1901.9514
3392.7872638958665,2014-02-21,1876.4584
3432.785642081499,2014-02-22,1847.1577
3486.448429710543,2014-02-23,1819.0494
3513.421796298516,2014-02-24,1796.5085
3499.923288789403,2014-02-25,1779.9031
3479.719870895441,2014-02-26,1769.7313
3439.472772950887,2014-02-27,1758.953
3459.569689679969,2014-02-28,1741.3739
3581.268774553856,2014-03-01,1719.0818
3718.731702377525,2014-03-02,1696.415
3837.424758290591,2014-03-03,1679.3455
3943.561294295403,2014-03-04,1669.6654
3986.384576312418,2014-03-05,1663.8204
3979.232748819306,2014-03-06,1653.5079999999996
3964.9466275842537,2014-03-07,1632.8861
3986.384576312418,2014-03-08,1603.1161
3979.232748819306,2014-03-09,1572.9321
4022.231344823511,2014-03-10,1550.2098
4051.0138605141246,2014-03-11,1532.1755
4087.1232829953246,2014-03-12,1514.9773
4079.889734326637,2014-03-13,1500.8098
4065.4401313868248,2014-03-14,1488.0029
4094.362661891217,2014-03-15,1479.1798
4087.1232829953246,2014-03-16,1479.1196
4101.607870086638,2014-03-17,1478.5410000000004
4152.4874701343515,2014-03-18,1467.9105
4094.362661891217,2014-03-19,1446.0071
4029.4182181523993,2014-03-20,1413.4489
4015.05031011816,2014-03-21,1380.8438
4196.325622675338,2014-03-22,1359.479
4145.201482730087,2014-03-23,1350.7238
4072.662016813883,2014-03-24,1354.6447
4022.231344823511,2014-03-25,1367.5121
3943.561294295403,2014-03-26,1389.844
3865.5989744298345,2014-03-27,1422.805
3844.4595196838786,2014-03-28,1434.76
3915.129407063233,2014-03-29,1426.4196
3936.4445466065663,2014-03-30,1416.7926
4036.610929167681,2014-03-31,1409.3208
4051.0138605141246,2014-04-01,1411.7462
4072.662016813883,2014-04-02,1421.2856
4087.1232829953246,2014-04-03,1427.6461
4036.610929167681,2014-04-04,1437.3085
4101.607870086638,2014-04-05,1461.0852
4368.965999999999,2014-04-06,1500.5132
4108.858906654948,2014-04-07,1569.5079
4137.921318160622,2014-04-08,1627.7919
4123.378461208872,2014-04-09,1720.6356
4072.662016813883,2014-04-10,1855.1443
4101.607870086638,2014-04-11,2014.8444
4130.646977346394,2014-04-12,2106.2654
4072.662016813883,2014-04-13,2154.424
3957.8123357326735,2014-04-14,2195.7017
4203.652344236914,2014-04-15,2247.7654
4240.373166455404,2014-04-16,2301.7996
4284.629904962878,2014-04-17,2316.178
4336.526905077968,2014-04-18,2490.8713
4532.6675,2014-04-19,2744.8398
4247.734767416358,2014-04-20,2725.5696
4079.889734326637,2014-04-21,2527.5247
4174.380360166968,2014-04-22,2351.3720000000008
4152.4874701343515,2014-04-23,2268.0706
4123.378461208872,2014-04-24,2276.3784
4225.667398325963,2014-04-25,2335.9487
4269.854427012011,2014-04-26,2405.3945
4225.667398325963,2014-04-27,2446.7751
4116.115770670546,2014-04-28,2498.8723
4036.610929167681,2014-04-29,2580.832000000001
4000.705760331999,2014-04-30,2672.5173
3886.7911648072964,2014-05-01,2783.9075
3879.721243435317,2014-05-02,2955.0093
3922.2286020387855,2014-05-03,3080.9866
4065.4401313868248,2014-05-04,3250.28
4554.552581810757,2014-05-05,3520.4824
4901.7975000000015,2014-05-06,3634.528
4531.772662512557,2014-05-07,3715.183
4524.190907598048,2014-05-08,3951.8176
4493.921668730844,2014-05-09,4189.807
4493.921668730844,2014-05-10,4400.142
4539.3601937652475,2014-05-11,4357.2324
4585.006635792882,2014-05-12,4186.087
4600.268287894269,2014-05-13,3997.002
4700.031153588275,2014-05-14,3855.9377
4600.268287894271,2014-05-15,3867.674
4471.2804338420065,2014-05-16,3854.312
4388.7080690023695,2014-05-17,3679.7778
4358.8554833414755,2014-05-18,3500.2134
4623.204028034912,2014-05-19,3320.832000000001
5566.322249999998,2014-05-20,3169.1252
5181.113574017401,2014-05-21,3155.0588
5044.899038636068,2014-05-22,3310.9963
4926.082631296945,2014-05-23,3553.2751
4723.191599978203,2014-05-24,3620.2625
4569.768064794943,2014-05-25,3563.1772
4600.268287894271,2014-05-26,3630.2483
4684.6196417516085,2014-05-27,3840.9468
4700.031153588275,2014-05-28,3979.8518
4569.768064794943,2014-05-29,4020.0679
4638.523352757907,2014-05-30,4155.712
4707.745546082558,2014-05-31,4481.557
4933.963623617288,2014-06-01,4856.5254
5173.055258167788,2014-06-02,5309.806
5684.63375,2014-06-03,5814.474
5173.055258167788,2014-06-04,6201.901999999999
5116.8069161416915,2014-06-05,6357.39
5197.247326531297,2014-06-06,6185.265
5245.785493229486,2014-06-07,5872.9653
5270.131548659825,2014-06-08,5484.2856
5229.583292499782,2014-06-09,5154.152
5894.72975,2014-06-10,5020.5713
5302.672730787115,2014-06-11,5020.786
5725.543407786488,2014-06-12,4857.317
6615.3238143677745,2014-06-13,4550.01
7334.979347650967,2014-06-14,4468.1323
8366.862085906561,2014-06-15,4942.793
8895.569896064775,2014-06-16,5858.1416
10803.56625,2014-06-17,6904.8145
9726.904431700572,2014-06-18,8161.365
10182.600385637896,2014-06-19,9170.355
10525.026653524275,2014-06-20,9556.538
10502.779182590431,2014-06-21,9783.768
10569.585849412368,2014-06-22,9708.593
11887.16316978463,2014-06-23,9622.83
15466.183908497138,2014-06-24,10122.744
17952.1985,2014-06-25,11439.948
17303.180136785075,2014-06-26,12595.18
17456.985812295196,2014-06-27,13433.236
17555.18453255436,2014-06-28,14620.893
18021.494560394418,2014-06-29,15173.223
20285.86534551692,2014-06-30,14247.684
23194.98040410457,2014-07-01,12800.216
24111.921305629923,2014-07-02,12502.329
19411.43725,2014-07-03,13211.072
19468.43089834256,2014-07-04,14126.661
16942.103423475764,2014-07-05,15352.971
15492.713079225105,2014-07-06,17015.07
15360.274164826797,2014-07-07,19046.102
16108.587358016384,2014-07-08,20523.41
16900.663775810608,2014-07-09,20678.553
22214.856,2014-07-10,19668.184
21579.18940677629,2014-07-11,18972.068
22262.934444092207,2014-07-12,19690.777
22782.104842513065,2014-07-13,20722.238
21764.702625043275,2014-07-14,21090.807
20874.757072145458,2014-07-15,21626.576
23530.576,2014-07-16,21872.707
22797.922261359327,2014-07-17,21817.576
24290.735409564746,2014-07-18,22372.621
24896.609358016027,2014-07-19,23861.736
25625.93836850183,2014-07-20,25345.799
28253.793034346014,2014-07-21,25530.209
34937.73575,2014-07-22,25727.639
33592.49330147256,2014-07-23,26867.982000000004
35658.7112302935,2014-07-24,28779.889
36673.536648493086,2014-07-25,30697.508
36634.26537866379,2014-07-26,32120.967
35387.704489719625,2014-07-27,32676.742
33951.92437309308,2014-07-28,33139.234
34179.83002081687,2014-07-29,34257.355
36008.53031338609,2014-07-30,35224.01
39267.15211624054,2014-07-31,36133.344
41649.34366214202,2014-08-01,37992.22
43924.490279942605,2014-08-02,39780.53
46582.518164354056,2014-08-03,41212.83
48327.107734468584,2014-08-04,42237.27
52321.19425,2014-08-05,42220.348
49244.01945296466,2014-08-06,43015.61
49311.41834804703,2014-08-07,45299.05
48862.884921852696,2014-08-08,47789.086
48015.81282403833,2014-08-09,48705.215
46516.843502495685,2014-08-10,48343.56
44458.98329339276,2014-08-11,46293.67
42464.57157109589,2014-08-12,43491.45
37244.95275,2014-08-13,40432.32
38440.463381775226,2014-08-14,37982.625
36320.78466772625,2014-08-15,36804.836
34198.853472397306,2014-08-16,37067.25
32209.219450110853,2014-08-17,38462.996
30798.020414111266,2014-08-18,39636.055
29344.626991601373,2014-08-19,39430.97
