datetime,observation,prediction
2012-01-01,639.2274598822453,159.71698
2012-01-02,601.6527897554092,156.39526
2012-01-03,567.1878007989368,152.6101
2012-01-04,537.6706412703885,149.2083
2012-01-05,508.70085808541603,146.11688
2012-01-06,483.75695660290864,143.31017
2012-01-07,476.2315167567415,140.46817
2012-01-08,488.2520179943088,140.50508
2012-01-09,491.7015911868887,139.93024
2012-01-10,487.27129436329386,135.80700000000002
2012-01-11,482.79073331965265,130.98276
2012-01-12,470.35555659268164,126.85171
2012-01-13,453.33672134628347,123.19053
2012-01-14,441.33144809007774,120.0803
2012-01-15,425.3015497140888,117.694786
2012-01-16,398.9545694981559,115.55962
2012-01-17,372.2693447457956,114.33242
2012-01-18,352.98397439680605,120.18486
2012-01-19,337.87045273060914,126.06851
2012-01-20,322.34578450055284,129.40828
2012-01-21,314.77403857178393,133.9479
2012-01-22,313.8378673065665,155.15805
2012-01-23,315.9446831000794,162.04523
2012-01-24,311.5437869539246,160.46791000000005
2012-01-25,302.1099150236048,180.05581999999995
2012-01-26,295.190905265524,182.60571
2012-01-27,291.4329108099916,172.7563
2012-01-28,283.4062440545246,181.36017
2012-01-29,279.1771821943803,181.85355
2012-01-30,274.7782272643326,180.2544
2012-01-31,268.55599127676027,192.3395
2012-02-01,252.7711916157606,178.45094
2012-02-02,241.97900315677484,149.25044
2012-02-03,228.78276118409232,170.90475
2012-02-04,216.6101766887286,187.99512
2012-02-05,203.604298217456,172.70956
2012-02-06,193.99568375832456,149.88033
2012-02-07,189.16370638530574,127.7578
2012-02-08,186.79104629564281,114.279205
2012-02-09,189.0094505582035,109.54376
2012-02-10,190.53225368931038,100.80093
2012-02-11,187.56115778118283,87.9965
2012-02-12,183.43031436605312,81.60783
2012-02-13,176.37146178137246,77.64215
2012-02-14,164.3755774297334,74.771736
2012-02-15,152.34741400877581,72.14771999999998
2012-02-16,141.08455795775473,71.27717
2012-02-17,136.9631640226872,71.22214
2012-02-18,135.19195168024677,74.78251
2012-02-19,134.52277957530495,89.19776
2012-02-20,136.52014029811053,90.02435
2012-02-21,137.96404748979884,85.52246
2012-02-22,137.02824754223377,91.35514
2012-02-23,132.93622362875251,121.75794
2012-02-24,124.86840600190004,168.7054
2012-02-25,116.34257189507116,170.09836
2012-02-26,111.32076640769024,137.64961
2012-02-27,107.4986819039133,101.59854
2012-02-28,103.89304782153023,74.35602
2012-02-29,98.68907923114344,63.064137
2012-03-01,95.91140531851057,63.579533
2012-03-02,95.96222015617602,68.047676
2012-03-03,95.04509584703564,68.07764
2012-03-04,89.87154491684588,65.617676
2012-03-05,83.24261576051664,64.66145999999999
2012-03-06,84.58289122239913,65.03921
2012-03-07,89.20364568002316,80.071655
2012-03-08,93.70847658905376,86.98736
2012-03-09,94.54778259651172,73.6535
2012-03-10,99.63869005575779,63.682926
2012-03-11,105.82755704364328,65.61891999999999
2012-03-12,108.72205018343857,79.02074
2012-03-13,104.01464354025728,104.56287
2012-03-14,99.46169921606979,143.7127
2012-03-15,92.3315737007584,198.90437
2012-03-16,85.83901964967636,258.9338
2012-03-17,77.6218089830567,266.38235
2012-03-18,68.63312381339821,193.12726
2012-03-19,65.59222219386952,114.48242
2012-03-20,63.996862085960046,73.22664
2012-03-21,62.026745494227065,69.60141
2012-03-22,60.38371738585818,85.42921
2012-03-23,59.99969051994725,106.10909
2012-03-24,59.990039265636355,122.09696
2012-03-25,65.13945779713939,125.297356
2012-03-26,69.68241227855192,120.77263
2012-03-27,67.27664065943347,148.1559
2012-03-28,62.37113274266275,179.11119
2012-03-29,56.20055513028545,247.38731
2012-03-30,50.84498010430212,265.1336
2012-03-31,46.618965239755966,202.514
2012-04-01,39.285242920788505,147.1056
2012-04-02,37.563060706209974,105.22901
2012-04-03,38.742006170580176,67.71927
2012-04-04,43.935828747391604,49.83489
2012-04-05,47.88211450831348,57.55871
2012-04-06,50.7237753087503,73.68236
2012-04-07,52.46098284349839,76.533676
2012-04-08,59.27883471137118,80.48196
2012-04-09,67.73126231933902,107.17096
2012-04-10,69.5892883734294,157.1556
2012-04-11,66.66201215449911,222.02151
2012-04-12,61.27629355898965,253.42715
2012-04-13,53.76543310244417,267.94986
2012-04-14,46.541250880282966,291.33563
2012-04-15,41.156526113417726,292.9755600000001
2012-04-16,39.618486630196855,298.11594
2012-04-17,41.37457232815525,299.5555700000001
2012-04-18,44.37967069540269,287.8065200000001
2012-04-19,45.64920303723761,254.95512
2012-04-20,46.501618887774924,237.10446
2012-04-21,47.3945189946789,227.30634
2012-04-22,46.545296279977826,197.4697
2012-04-23,46.95269915383463,156.2999
2012-04-24,47.26845867701252,128.76015
2012-04-25,46.28124113628795,107.10902
2012-04-26,43.289323655604925,103.21469
2012-04-27,39.82866575571025,89.38707
2012-04-28,37.32932834942077,63.915672
2012-04-29,35.51782666177724,56.031902
2012-04-30,33.65902319178528,60.849804000000006
2012-05-01,43.6714643559464,62.27602
2012-05-02,45.92725360087677,71.685974
2012-05-03,49.88966819131898,91.84337
2012-05-04,52.698185116911155,129.87416000000002
2012-05-05,56.560590887158405,170.46336000000005
2012-05-06,59.59319420329688,173.24362
2012-05-07,64.75830857823671,129.48192
2012-05-08,69.76196311206176,100.904335
2012-05-09,69.94299917918192,132.54651
2012-05-10,66.58765864846147,271.7761
2012-05-11,62.18064397428017,372.17746
2012-05-12,56.4443134576717,412.4147
2012-05-13,49.066398763000365,414.8623
2012-05-14,44.44832394796522,346.468
2012-05-15,44.788974868957894,270.03494
2012-05-16,49.612364978352254,251.86104
