stage,datetime,discharge,log_stage,log_discharge
0.98,1967-04-02,830.0,-0.00877392430750515,2.9190780923760737
0.9,1967-04-03,625.0,-0.045757490560675115,2.7958800173440754
0.84,1967-04-04,645.0,-0.07572071393811836,2.8095597146352675
0.74,1967-04-05,510.0,-0.13076828026902382,2.7075701760979363
0.6,1967-04-06,160.0,-0.2218487496163564,2.2041199826559246
0.58,1967-04-07,285.0,-0.23657200643706275,2.45484486000851
0.6,1967-04-08,285.0,-0.2218487496163564,2.45484486000851
0.62,1967-04-09,240.0,-0.20760831050174613,2.380211241711606
0.66,1967-04-10,255.0,-0.1804560644581313,2.406540180433955
0.7,1967-04-11,300.0,-0.1549019599857432,2.4771212547196626
0.72,1967-04-12,360.0,-0.14266750356873156,2.5563025007672873
0.76,1967-04-13,425.0,-0.11918640771920865,2.6283889300503116
0.78,1967-04-14,440.0,-0.10790539730951958,2.6434526764861874
0.8,1967-04-15,415.0,-0.09691001300805639,2.6180480967120925
0.84,1967-04-16,390.0,-0.07572071393811836,2.591064607026499
0.9,1967-04-17,620.0,-0.045757490560675115,2.792391689498254
1.02,1967-04-18,770.0,0.00860017176191757,2.886490725172482
0.92,1967-04-19,540.0,-0.036212172654444715,2.7323937598229686
0.9,1967-04-20,580.0,-0.045757490560675115,2.7634279935629373
0.84,1967-04-21,555.0,-0.07572071393811836,2.7442929831226763
0.8,1967-04-22,380.0,-0.09691001300805639,2.57978359661681
0.8,1967-04-23,380.0,-0.09691001300805639,2.57978359661681
0.89,1967-04-24,595.0,-0.05060999335508721,2.7745169657285498
1.0,1967-04-25,930.0,0.0,2.9684829485539352
1.06,1967-04-26,660.0,0.02530586526477026,2.8195439355418688
1.14,1967-04-27,930.0,0.05690485133647256,2.9684829485539352
1.14,1967-04-28,605.0,0.05690485133647256,2.781755374652469
1.13,1967-04-29,670.0,0.05307844348341968,2.8260748027008264
1.16,1967-04-30,1170.0,0.06445798922691845,3.0681858617461617
1.12,1967-05-01,1140.0,0.04921802267018165,3.0569048513364727
1.0,1967-05-02,1020.0,0.0,3.0086001717619175
0.92,1967-05-03,1000.0,-0.036212172654444715,3.0
0.86,1967-05-04,550.0,-0.06550154875643228,2.7403626894942437
0.78,1967-05-05,505.0,-0.10790539730951958,2.7032913781186614
0.76,1967-05-06,540.0,-0.11918640771920865,2.7323937598229686
0.78,1967-05-07,450.0,-0.10790539730951958,2.6532125137753435
0.86,1967-05-08,560.0,-0.06550154875643228,2.7481880270062002
0.92,1967-05-09,560.0,-0.036212172654444715,2.7481880270062002
1.02,1967-05-10,600.0,0.00860017176191757,2.7781512503836434
1.1,1967-05-11,725.0,0.04139268515822508,2.8603380065709936
1.18,1967-05-12,700.0,0.07188200730612536,2.845098040014257
1.16,1967-05-13,885.0,0.06445798922691845,2.9469432706978256
1.18,1967-05-14,400.0,0.07188200730612536,2.6020599913279625
1.2,1967-05-15,410.0,0.07918124604762482,2.6127838567197355
1.16,1967-05-16,625.0,0.06445798922691845,2.7958800173440754
1.16,1967-05-17,740.0,0.06445798922691845,2.8692317197309762
1.06,1967-05-18,432.0,0.02530586526477026,2.635483746814912
1.04,1967-05-19,610.0,0.01703333929878037,2.785329835010767
1.0,1967-05-20,530.0,0.0,2.724275869600789
1.06,1967-05-21,720.0,0.02530586526477026,2.8573324964312685
1.1,1967-05-22,700.0,0.04139268515822508,2.845098040014257
1.15,1967-05-23,780.0,0.06069784035361165,2.8920946026904804
1.18,1967-05-24,700.0,0.07188200730612536,2.845098040014257
1.2,1967-05-25,710.0,0.07918124604762482,2.8512583487190755
1.18,1967-05-26,640.0,0.07188200730612536,2.806179973983887
1.2,1967-05-27,710.0,0.07918124604762482,2.8512583487190755
1.25,1967-05-28,970.0,0.09691001300805642,2.9867717342662448
1.22,1967-05-29,660.0,0.08635983067474821,2.8195439355418688
1.24,1967-05-30,740.0,0.09342168516223506,2.8692317197309762
1.26,1967-05-31,820.0,0.10037054511756291,2.9138138523837167
1.22,1967-06-01,730.0,0.08635983067474821,2.863322860120456
1.19,1967-06-02,820.0,0.07554696139253074,2.9138138523837167
1.16,1967-06-03,790.0,0.06445798922691845,2.8976270912904414
1.14,1967-06-04,795.0,0.05690485133647256,2.9003671286564705
1.1,1967-06-05,750.0,0.04139268515822508,2.8750612633917
1.1,1967-06-06,795.0,0.04139268515822508,2.9003671286564705
1.1,1967-06-07,795.0,0.04139268515822508,2.9003671286564705
5.5,1967-08-17,2260.0,0.7403626894942439,3.3541084391474008
5.83,1967-08-20,966.0,0.7656685547590141,2.9849771264154934
8.72,1967-10-15,1860.0,0.9405164849325672,3.2695129442179165
8.7,1967-10-16,2920.0,0.9395192526186185,3.4653828514484184
8.66,1967-10-17,3460.0,0.9375178920173467,3.5390760987927767
8.57,1967-10-18,3200.0,0.9329808219231982,3.505149978319906
8.52,1967-10-19,3660.0,0.9304395947667001,3.5634810853944106
8.45,1967-10-20,4300.0,0.9268567089496923,3.6334684555795866
8.37,1967-10-21,4600.0,0.92272545799326,3.662757831681574
8.27,1967-10-22,5120.0,0.9175055095525466,3.709269960975831
8.18,1967-10-23,5550.0,0.912753303671323,3.7442929831226763
8.09,1967-10-24,5950.0,0.9079485216122722,3.7745169657285498
8.03,1967-10-25,6650.0,0.9047155452786809,3.8228216453031045
7.96,1967-10-26,6920.0,0.900913067737669,3.840106094456758
7.86,1967-10-27,6750.0,0.895422546039408,3.829303772831025
7.77,1967-10-28,6910.0,0.8904210188009143,3.8394780473741985
7.69,1967-10-29,7300.0,0.8859263398014311,3.863322860120456
7.61,1967-10-30,7550.0,0.8813846567705729,3.8779469516291885
7.51,1967-10-31,7540.0,0.8756399370041684,3.877371345869774
7.42,1967-11-01,7900.0,0.8704039052790271,3.8976270912904414
7.29,1967-11-02,7800.0,0.8627275283179746,3.8920946026904804
7.18,1967-11-03,8040.0,0.8561244442423003,3.905256048748451
7.09,1967-11-04,8500.0,0.8506462351830665,3.929418925714293
6.97,1967-11-05,8400.0,0.8432327780980095,3.9242792860618816
6.87,1967-11-06,8400.0,0.8369567370595504,3.9242792860618816
6.78,1967-11-07,8700.0,0.8312296938670634,3.9395192526186187
6.68,1967-11-08,8700.0,0.8247764624755457,3.9395192526186187
6.6,1967-11-09,8900.0,0.8195439355418687,3.949390006644913
6.55,1967-11-10,9250.0,0.8162412999917831,3.9661417327390325
6.46,1967-11-11,9000.0,0.8102325179950841,3.9542425094393248
6.41,1967-11-12,8450.0,0.8068580295188175,3.926856708949692
6.38,1967-11-13,8000.0,0.8048206787211624,3.9030899869919438
6.36,1967-11-14,8050.0,0.8034571156484139,3.9057958803678687
6.28,1967-11-15,8000.0,0.7979596437371962,3.9030899869919438
6.17,1967-11-16,8000.0,0.7902851640332417,3.9030899869919438
6.1,1967-11-17,8120.0,0.785329835010767,3.9095560292411755
6.03,1967-11-18,8200.0,0.7803173121401513,3.9138138523837167
5.95,1967-11-19,8250.0,0.7745169657285496,3.916453948549925
5.88,1967-11-20,8100.0,0.7693773260761385,3.90848501887865
5.81,1967-11-21,8000.0,0.7641761323903307,3.9030899869919438
5.78,1967-11-22,8300.0,0.761927838420529,3.9190780923760737
5.74,1967-11-23,8450.0,0.7589118923979735,3.926856708949692
5.7,1967-11-24,8640.0,0.7558748556724915,3.936513742478893
5.65,1967-11-25,8740.0,0.7520484478194386,3.941511432634403
5.61,1967-11-26,8900.0,0.7489628612561614,3.949390006644913
5.55,1967-11-27,8900.0,0.7442929831226762,3.949390006644913
5.48,1967-11-28,8750.0,0.7387805584843692,3.942008053022313
5.23,1967-12-01,6920.0,0.7185016888672743,3.840106094456758
5.2,1967-12-02,6800.0,0.7160033436347992,3.832508912706236
5.16,1967-12-03,6640.0,0.7126497016272114,3.8221680793680175
5.11,1967-12-04,6600.0,0.7084209001347127,3.8195439355418688
