discharge,datetime
1300.0,1966-02-08
1460.0,1966-02-09
1540.0,1966-02-10
1360.0,1966-02-11
1480.0,1966-02-12
1360.0,1966-02-13
1180.0,1966-02-14
1100.0,1966-02-15
970.0,1966-02-16
1040.0,1966-02-17
585.0,1966-02-18
1160.0,1966-02-19
1020.0,1966-02-20
1100.0,1966-02-21
870.0,1966-02-22
1000.0,1966-02-23
1040.0,1966-02-24
940.0,1966-02-25
870.0,1966-02-26
1080.0,1966-02-27
990.0,1966-02-28
905.0,1966-03-01
915.0,1966-03-02
915.0,1966-03-03
536.0,1966-03-04
613.0,1966-03-05
423.0,1966-03-06
634.0,1966-03-07
600.0,1966-03-08
610.0,1966-03-09
713.0,1966-03-10
900.0,1966-03-11
908.0,1966-03-12
1030.0,1966-03-13
1060.0,1966-03-14
965.0,1966-03-15
895.0,1966-03-16
720.0,1966-03-17
630.0,1966-03-18
510.0,1966-03-19
631.0,1966-03-20
681.0,1966-03-21
772.0,1966-03-22
448.0,1966-03-23
448.0,1966-03-24
581.0,1966-03-25
470.0,1966-03-26
400.0,1966-03-27
437.0,1966-03-28
448.0,1966-03-29
555.0,1966-03-30
726.0,1966-03-31
895.0,1966-04-01
595.0,1966-04-02
290.0,1966-04-03
585.0,1966-04-04
630.0,1966-04-05
636.0,1966-04-06
550.0,1966-04-07
510.0,1966-04-08
824.0,1966-04-09
610.0,1966-04-10
630.0,1966-04-11
560.0,1966-04-12
1450.0,1966-04-13
697.0,1966-04-14
750.0,1966-04-15
141.0,1966-04-16
254.0,1966-04-17
137.0,1966-04-18
259.0,1966-04-19
300.0,1966-04-20
368.0,1966-04-21
300.0,1966-04-22
471.0,1966-04-23
504.0,1966-04-24
585.0,1966-04-25
552.0,1966-04-26
615.0,1966-04-27
632.0,1966-04-28
675.0,1966-04-29
560.0,1966-04-30
180.0,1966-05-01
144.0,1966-05-02
138.0,1966-05-03
324.0,1966-05-04
432.0,1966-05-05
410.0,1966-05-06
780.0,1966-05-07
695.0,1966-05-08
780.0,1966-05-09
615.0,1966-05-10
539.0,1966-05-11
542.0,1966-05-12
665.0,1966-05-13
660.0,1966-05-14
2000.0,1966-05-15
1460.0,1966-05-16
950.0,1966-05-17
1860.0,1966-05-18
910.0,1966-05-19
865.0,1966-05-20
785.0,1966-05-21
1080.0,1966-05-22
730.0,1966-05-23
735.0,1966-05-24
620.0,1966-05-25
1100.0,1966-05-26
3000.0,1966-05-27
1020.0,1966-05-29
1610.0,1966-05-30
520.0,1966-06-01
721.0,1966-06-02
710.0,1966-06-03
875.0,1966-06-04
709.0,1966-06-05
870.0,1966-06-06
875.0,1966-06-07
709.0,1966-06-08
512.0,1966-06-09
529.0,1966-06-10
512.0,1966-06-11
510.0,1966-06-12
875.0,1966-06-13
1020.0,1966-06-14
1020.0,1966-06-15
1290.0,1966-06-16
1330.0,1966-06-17
1300.0,1966-06-18
1340.0,1966-06-19
1420.0,1966-06-20
1520.0,1966-06-21
1670.0,1966-06-22
1670.0,1966-06-23
1630.0,1966-06-24
1520.0,1966-06-25
1400.0,1966-06-26
850.0,1966-06-27
250.0,1966-06-28
3280.0,1966-07-13
3250.0,1966-07-14
3140.0,1966-07-15
2910.0,1966-09-19
2340.0,1966-09-20
2340.0,1966-09-21
3000.0,1966-09-22
3600.0,1966-09-23
4070.0,1966-09-24
5090.0,1966-09-25
5450.0,1966-09-26
6230.0,1966-09-27
6660.0,1966-09-28
7070.0,1966-09-29
7440.0,1966-09-30
7790.0,1966-10-01
7780.0,1966-10-02
7840.0,1966-10-03
8000.0,1966-10-04
8250.0,1966-10-05
8600.0,1966-10-06
8800.0,1966-10-07
9050.0,1966-10-08
9000.0,1966-10-09
9550.0,1966-10-10
9450.0,1966-10-11
9900.0,1966-10-12
9850.0,1966-10-13
9800.0,1966-10-14
9650.0,1966-10-15
9600.0,1966-10-16
9600.0,1966-10-17
9900.0,1966-10-18
10100.0,1966-10-19
10300.0,1966-10-20
10600.0,1966-10-21
10700.0,1966-10-22
11300.0,1966-10-23
11200.0,1966-10-24
11300.0,1966-10-25
11000.0,1966-10-26
10800.0,1966-10-27
10600.0,1966-10-28
10400.0,1966-10-29
10800.0,1966-10-30
10400.0,1966-10-31
10200.0,1966-11-01
10600.0,1966-11-02
10700.0,1966-11-03
10800.0,1966-11-04
10800.0,1966-11-05
11600.0,1966-11-06
11400.0,1966-11-07
11200.0,1966-11-08
11000.0,1966-11-09
10100.0,1966-11-10
10100.0,1966-11-11
10700.0,1966-11-12
10700.0,1966-11-13
10600.0,1966-11-14
10500.0,1966-11-15
9660.0,1966-11-16
10500.0,1966-11-17
10600.0,1966-11-18
10400.0,1966-11-19
10400.0,1966-11-20
10300.0,1966-11-21
10300.0,1966-11-22
10200.0,1966-11-23
10000.0,1966-11-24
9980.0,1966-11-25
9820.0,1966-11-26
9890.0,1966-11-27
9790.0,1966-11-28
9640.0,1966-11-29
9540.0,1966-11-30
8960.0,1966-12-01
9100.0,1966-12-02
9130.0,1966-12-03
8760.0,1966-12-04
8870.0,1966-12-05
9640.0,1966-12-06
8660.0,1966-12-07
8620.0,1966-12-08
8570.0,1966-12-09
8570.0,1966-12-10
8440.0,1966-12-11
8340.0,1966-12-12
8190.0,1966-12-13
8050.0,1966-12-14
7910.0,1966-12-15
7690.0,1966-12-16
7720.0,1966-12-17
7650.0,1966-12-18
7580.0,1966-12-19
7560.0,1966-12-20
7550.0,1966-12-21
7610.0,1966-12-22
7550.0,1966-12-23
7210.0,1966-12-24
6980.0,1966-12-25
7010.0,1966-12-26
6860.0,1966-12-27
6760.0,1966-12-28
6780.0,1966-12-29
6710.0,1966-12-30
6730.0,1966-12-31
6550.0,1967-01-01
6370.0,1967-01-02
6290.0,1967-01-03
5980.0,1967-01-04
5910.0,1967-01-05
5850.0,1967-01-06
5750.0,1967-01-07
5610.0,1967-01-08
5500.0,1967-01-09
5240.0,1967-01-10
5240.0,1967-01-11
5110.0,1967-01-12
4940.0,1967-01-13
4820.0,1967-01-14
4710.0,1967-01-15
4780.0,1967-01-16
4580.0,1967-01-17
4600.0,1967-01-18
4890.0,1967-01-19
4210.0,1967-01-20
4190.0,1967-01-21
4140.0,1967-01-22
4120.0,1967-01-23
3930.0,1967-01-24
3740.0,1967-01-25
3640.0,1967-01-26
3560.0,1967-01-27
3440.0,1967-01-28
3430.0,1967-01-29
3350.0,1967-01-30
3000.0,1967-01-31
3060.0,1967-02-01
2940.0,1967-02-02
2740.0,1967-02-03
2720.0,1967-02-04
2710.0,1967-02-05
2590.0,1967-02-06
2400.0,1967-02-07
2350.0,1967-02-08
2250.0,1967-02-09
2210.0,1967-02-10
2160.0,1967-02-11
2060.0,1967-02-12
2050.0,1967-02-13
2020.0,1967-02-14
2010.0,1967-02-15
1960.0,1967-02-16
1820.0,1967-02-17
1400.0,1967-02-18
1110.0,1967-02-19
1500.0,1967-02-20
1410.0,1967-02-21
1400.0,1967-02-22
1340.0,1967-02-23
1500.0,1967-02-24
1410.0,1967-02-25
1220.0,1967-02-26
1310.0,1967-02-27
1280.0,1967-02-28
1330.0,1967-03-01
1240.0,1967-03-02
1310.0,1967-03-03
1410.0,1967-03-04
1230.0,1967-03-05
1190.0,1967-03-06
834.0,1967-03-07
863.0,1967-03-08
804.0,1967-03-09
979.0,1967-03-10
1350.0,1967-03-11
843.0,1967-03-13
795.0,1967-03-14
881.0,1967-03-15
783.0,1967-03-16
775.0,1967-03-17
767.0,1967-03-18
764.0,1967-03-19
693.0,1967-03-20
831.0,1967-03-21
896.0,1967-03-22
634.0,1967-03-23
634.0,1967-03-24
483.0,1967-03-25
383.0,1967-03-26
448.0,1967-03-27
755.0,1967-03-28
684.0,1967-03-29
644.0,1967-03-30
638.0,1967-03-31
720.0,1967-04-01
830.0,1967-04-02
625.0,1967-04-03
645.0,1967-04-04
510.0,1967-04-05
160.0,1967-04-06
285.0,1967-04-07
285.0,1967-04-08
240.0,1967-04-09
255.0,1967-04-10
300.0,1967-04-11
360.0,1967-04-12
425.0,1967-04-13
440.0,1967-04-14
415.0,1967-04-15
390.0,1967-04-16
620.0,1967-04-17
770.0,1967-04-18
540.0,1967-04-19
580.0,1967-04-20
555.0,1967-04-21
380.0,1967-04-22
380.0,1967-04-23
595.0,1967-04-24
930.0,1967-04-25
660.0,1967-04-26
930.0,1967-04-27
605.0,1967-04-28
670.0,1967-04-29
1170.0,1967-04-30
1140.0,1967-05-01
1020.0,1967-05-02
1000.0,1967-05-03
550.0,1967-05-04
505.0,1967-05-05
540.0,1967-05-06
450.0,1967-05-07
560.0,1967-05-08
560.0,1967-05-09
600.0,1967-05-10
725.0,1967-05-11
700.0,1967-05-12
885.0,1967-05-13
400.0,1967-05-14
410.0,1967-05-15
625.0,1967-05-16
740.0,1967-05-17
432.0,1967-05-18
610.0,1967-05-19
530.0,1967-05-20
720.0,1967-05-21
700.0,1967-05-22
780.0,1967-05-23
700.0,1967-05-24
710.0,1967-05-25
640.0,1967-05-26
710.0,1967-05-27
970.0,1967-05-28
660.0,1967-05-29
740.0,1967-05-30
820.0,1967-05-31
730.0,1967-06-01
820.0,1967-06-02
790.0,1967-06-03
795.0,1967-06-04
750.0,1967-06-05
795.0,1967-06-06
795.0,1967-06-07
2260.0,1967-08-17
966.0,1967-08-20
1860.0,1967-10-15
2920.0,1967-10-16
3460.0,1967-10-17
3200.0,1967-10-18
3660.0,1967-10-19
4300.0,1967-10-20
4600.0,1967-10-21
5120.0,1967-10-22
5550.0,1967-10-23
5950.0,1967-10-24
6650.0,1967-10-25
6920.0,1967-10-26
6750.0,1967-10-27
6910.0,1967-10-28
7300.0,1967-10-29
7550.0,1967-10-30
7540.0,1967-10-31
7900.0,1967-11-01
7800.0,1967-11-02
8040.0,1967-11-03
8500.0,1967-11-04
8400.0,1967-11-05
8400.0,1967-11-06
8700.0,1967-11-07
8700.0,1967-11-08
8900.0,1967-11-09
9250.0,1967-11-10
9000.0,1967-11-11
8450.0,1967-11-12
8000.0,1967-11-13
8050.0,1967-11-14
8000.0,1967-11-15
8000.0,1967-11-16
8120.0,1967-11-17
8200.0,1967-11-18
8250.0,1967-11-19
8100.0,1967-11-20
8000.0,1967-11-21
8300.0,1967-11-22
8450.0,1967-11-23
8640.0,1967-11-24
8740.0,1967-11-25
8900.0,1967-11-26
8900.0,1967-11-27
8750.0,1967-11-28
6920.0,1967-12-01
6800.0,1967-12-02
6640.0,1967-12-03
6600.0,1967-12-04
6500.0,1967-12-05
6650.0,1967-12-06
6500.0,1967-12-07
6150.0,1967-12-08
6050.0,1967-12-09
6000.0,1967-12-10
6150.0,1967-12-11
6100.0,1967-12-12
6080.0,1967-12-13
5920.0,1967-12-14
5940.0,1967-12-15
5800.0,1967-12-16
5850.0,1967-12-17
5700.0,1967-12-18
5500.0,1967-12-19
5400.0,1967-12-20
5050.0,1967-12-21
5080.0,1967-12-22
5250.0,1967-12-23
5340.0,1967-12-24
5400.0,1967-12-25
5200.0,1967-12-26
5220.0,1967-12-27
5000.0,1967-12-28
4700.0,1967-12-29
4500.0,1967-12-30
4340.0,1967-12-31
4450.0,1968-01-01
4320.0,1968-01-02
4300.0,1968-01-03
4400.0,1968-01-04
4350.0,1968-01-05
4350.0,1968-01-06
3950.0,1968-01-07
3500.0,1968-01-08
3550.0,1968-01-09
3500.0,1968-01-10
3550.0,1968-01-11
3500.0,1968-01-12
3280.0,1968-01-13
3250.0,1968-01-14
3220.0,1968-01-15
3100.0,1968-01-16
2900.0,1968-01-17
2780.0,1968-01-18
2800.0,1968-01-19
2720.0,1968-01-20
2750.0,1968-01-21
2700.0,1968-01-22
2680.0,1968-01-23
2600.0,1968-01-24
2650.0,1968-01-25
2550.0,1968-01-26
2450.0,1968-01-27
2270.0,1968-01-28
2100.0,1968-01-29
1920.0,1968-01-30
1900.0,1968-01-31
2050.0,1968-02-01
1920.0,1968-02-02
1910.0,1968-02-03
1680.0,1968-02-04
1660.0,1968-02-05
1320.0,1968-02-06
1110.0,1968-02-07
1170.0,1968-02-08
940.0,1968-02-09
660.0,1968-02-10
1130.0,1968-02-14
1100.0,1968-02-15
980.0,1968-02-16
830.0,1968-02-17
650.0,1968-02-18
1050.0,1968-02-19
780.0,1968-02-20
570.0,1968-02-21
560.0,1968-02-22
322.0,1968-02-23
280.0,1968-03-07
240.0,1968-03-09
620.0,1968-03-29
300.0,1968-03-30
360.0,1968-03-31
450.0,1968-04-01
510.0,1968-04-02
610.0,1968-04-03
610.0,1968-04-04
490.0,1968-04-05
580.0,1968-04-10
780.0,1968-04-11
700.0,1968-04-12
580.0,1968-04-13
450.0,1968-04-14
210.0,1968-04-15
490.0,1968-04-22
490.0,1968-04-23
720.0,1968-04-24
650.0,1968-04-25
510.0,1968-04-26
560.0,1968-04-27
657.0,1968-04-28
179.0,1968-05-01
258.0,1968-05-02
304.0,1968-05-03
601.0,1968-05-06
847.0,1968-05-07
1040.0,1968-05-08
992.0,1968-05-09
1060.0,1968-05-10
1020.0,1968-05-11
856.0,1968-05-12
407.0,1968-05-31
417.0,1968-06-02
4900.0,1968-09-29
4700.0,1968-09-30
1780.0,1968-10-01
3620.0,1968-10-02
3500.0,1968-10-03
3490.0,1968-10-04
4100.0,1968-10-05
4420.0,1968-10-06
4230.0,1968-10-07
4830.0,1968-10-08
4720.0,1968-10-09
5690.0,1968-10-10
5660.0,1968-10-11
6130.0,1968-10-12
6660.0,1968-10-13
6500.0,1968-10-14
7110.0,1968-10-15
7010.0,1968-10-16
7710.0,1968-10-17
7580.0,1968-10-18
7530.0,1968-10-19
7240.0,1968-10-20
6180.0,1968-10-21
5480.0,1968-10-22
4990.0,1968-10-23
5350.0,1968-10-24
5820.0,1968-10-25
7000.0,1968-10-26
6610.0,1968-10-27
6530.0,1968-10-28
7280.0,1968-10-29
6980.0,1968-10-30
6510.0,1968-10-31
7150.0,1968-11-01
7550.0,1968-11-02
8060.0,1968-11-03
8110.0,1968-11-04
8030.0,1968-11-05
8130.0,1968-11-06
8140.0,1968-11-07
7740.0,1968-11-08
6840.0,1968-11-09
6030.0,1968-11-10
5190.0,1968-11-11
5430.0,1968-11-12
5540.0,1968-11-13
5900.0,1968-11-14
6220.0,1968-11-15
6390.0,1968-11-16
7070.0,1968-11-17
7780.0,1968-11-18
7440.0,1968-11-19
7550.0,1968-11-20
7530.0,1968-11-21
7620.0,1968-11-22
7420.0,1968-11-23
7400.0,1968-11-24
7360.0,1968-11-25
7370.0,1968-11-26
7420.0,1968-11-27
7320.0,1968-11-28
7040.0,1968-11-29
6860.0,1968-11-30
6560.0,1968-12-01
6620.0,1968-12-02
6430.0,1968-12-03
6150.0,1968-12-04
6140.0,1968-12-05
6010.0,1968-12-06
5890.0,1968-12-07
5780.0,1968-12-08
5620.0,1968-12-09
5690.0,1968-12-10
5570.0,1968-12-11
5400.0,1968-12-12
5380.0,1968-12-13
5310.0,1968-12-14
5240.0,1968-12-15
5120.0,1968-12-16
4870.0,1968-12-17
4780.0,1968-12-18
4520.0,1968-12-19
4280.0,1968-12-20
4030.0,1968-12-21
3590.0,1968-12-22
3320.0,1968-12-23
3220.0,1968-12-24
3120.0,1968-12-25
3070.0,1968-12-26
2970.0,1968-12-27
2920.0,1968-12-28
2810.0,1968-12-29
2930.0,1968-12-30
2860.0,1968-12-31
996.0,1969-01-02
1220.0,1969-01-03
1200.0,1969-01-04
1190.0,1969-01-05
1080.0,1969-01-06
827.0,1969-01-07
470.0,1969-01-08
663.0,1969-01-09
804.0,1969-01-10
1130.0,1969-01-11
1370.0,1969-01-12
1440.0,1969-01-13
1500.0,1969-01-14
1490.0,1969-01-15
1400.0,1969-01-16
1320.0,1969-01-17
1230.0,1969-01-18
1050.0,1969-01-19
945.0,1969-01-20
720.0,1969-01-21
709.0,1969-01-22
562.0,1969-01-23
796.0,1969-01-24
950.0,1969-01-25
1000.0,1969-01-26
982.0,1969-01-27
956.0,1969-01-28
930.0,1969-01-29
850.0,1969-01-30
682.0,1969-01-31
747.0,1969-02-01
747.0,1969-02-02
471.0,1969-02-03
480.0,1969-02-04
438.0,1969-02-15
678.0,1969-02-16
900.0,1969-02-17
1060.0,1969-02-18
916.0,1969-02-19
855.0,1969-02-20
792.0,1969-02-21
869.0,1969-02-22
853.0,1969-02-23
837.0,1969-02-24
780.0,1969-02-25
673.0,1969-02-26
355.0,1969-02-27
612.0,1969-02-28
546.0,1969-03-01
1140.0,1969-03-02
1200.0,1969-03-03
1160.0,1969-03-04
1020.0,1969-03-05
799.0,1969-03-06
508.0,1969-03-07
225.0,1969-03-08
222.0,1969-03-09
191.0,1969-03-17
185.0,1969-03-22
314.0,1969-03-23
358.0,1969-03-24
555.0,1969-03-25
613.0,1969-03-26
622.0,1969-03-28
882.0,1969-03-29
1030.0,1969-03-30
1380.0,1969-03-31
1170.0,1969-04-01
1670.0,1969-04-02
1330.0,1969-04-03
1340.0,1969-04-04
1180.0,1969-04-05
1060.0,1969-04-06
484.0,1969-04-12
702.0,1969-04-13
870.0,1969-04-14
848.0,1969-04-15
1110.0,1969-04-16
798.0,1969-04-17
615.0,1969-04-18
518.0,1969-04-19
330.0,1969-04-20
250.0,1969-04-21
250.0,1969-04-22
360.0,1969-04-23
220.0,1969-04-24
300.0,1969-04-25
380.0,1969-04-26
460.0,1969-04-27
560.0,1969-04-28
620.0,1969-04-29
610.0,1969-04-30
520.0,1969-05-01
327.0,1969-05-02
167.0,1969-05-03
218.0,1969-05-13
242.0,1969-05-14
136.0,1969-05-15
238.0,1969-05-24
266.0,1969-05-25
304.0,1969-05-26
509.0,1969-05-27
570.0,1969-05-28
551.0,1969-05-29
437.0,1969-05-30
190.0,1969-05-31
1320.0,1969-09-27
1850.0,1969-09-28
1850.0,1969-09-29
2900.0,1969-09-30
3700.0,1969-10-01
4190.0,1969-10-02
3960.0,1969-10-03
4220.0,1969-10-04
4360.0,1969-10-05
4750.0,1969-10-06
5370.0,1969-10-07
5500.0,1969-10-08
5850.0,1969-10-09
5850.0,1969-10-10
6110.0,1969-10-11
6760.0,1969-10-12
6580.0,1969-10-13
8060.0,1969-10-14
7420.0,1969-10-15
7620.0,1969-10-16
7690.0,1969-10-17
7880.0,1969-10-18
8000.0,1969-10-19
8180.0,1969-10-20
8360.0,1969-10-21
8420.0,1969-10-22
8420.0,1969-10-23
8300.0,1969-10-24
8230.0,1969-10-25
8230.0,1969-10-26
8280.0,1969-10-27
8040.0,1969-10-28
8040.0,1969-10-29
7850.0,1969-10-30
8090.0,1969-10-31
8140.0,1969-11-01
8380.0,1969-11-02
8540.0,1969-11-03
8510.0,1969-11-04
8550.0,1969-11-05
8590.0,1969-11-06
8550.0,1969-11-07
8470.0,1969-11-08
8250.0,1969-11-09
7880.0,1969-11-10
8720.0,1969-11-11
8320.0,1969-11-12
7840.0,1969-11-13
7740.0,1969-11-14
7460.0,1969-11-15
7490.0,1969-11-16
7310.0,1969-11-17
7550.0,1969-11-18
8180.0,1969-11-19
7570.0,1969-11-20
7920.0,1969-11-21
7910.0,1969-11-22
7620.0,1969-11-23
7630.0,1969-11-24
7760.0,1969-11-25
7560.0,1969-11-26
7560.0,1969-11-27
7460.0,1969-11-28
7370.0,1969-11-29
7180.0,1969-11-30
7120.0,1969-12-01
7120.0,1969-12-02
7030.0,1969-12-03
6850.0,1969-12-04
6890.0,1969-12-05
6910.0,1969-12-06
6630.0,1969-12-07
6580.0,1969-12-08
6430.0,1969-12-09
6460.0,1969-12-10
6300.0,1969-12-11
6140.0,1969-12-12
5910.0,1969-12-13
5670.0,1969-12-14
5540.0,1969-12-15
5460.0,1969-12-16
5410.0,1969-12-17
5180.0,1969-12-18
5130.0,1969-12-19
5000.0,1969-12-20
4950.0,1969-12-21
4810.0,1969-12-22
4770.0,1969-12-23
4650.0,1969-12-24
4540.0,1969-12-25
4520.0,1969-12-26
4470.0,1969-12-27
4430.0,1969-12-28
4370.0,1969-12-29
4180.0,1969-12-30
4130.0,1969-12-31
3960.0,1970-01-01
3790.0,1970-01-02
3800.0,1970-01-03
3500.0,1970-01-04
3350.0,1970-01-05
3140.0,1970-01-06
3120.0,1970-01-07
3100.0,1970-01-08
3190.0,1970-01-09
2940.0,1970-01-10
2920.0,1970-01-11
2900.0,1970-01-12
2930.0,1970-01-13
3060.0,1970-01-14
3080.0,1970-01-15
3050.0,1970-01-16
2950.0,1970-01-17
2840.0,1970-01-18
2690.0,1970-01-19
2440.0,1970-01-20
2200.0,1970-01-21
1890.0,1970-01-22
1630.0,1970-01-23
1180.0,1970-01-24
1110.0,1970-01-25
1140.0,1970-01-26
1080.0,1970-01-27
1070.0,1970-01-28
1100.0,1970-01-29
1090.0,1970-01-30
1250.0,1970-01-31
906.0,1970-02-01
818.0,1970-02-02
887.0,1970-02-03
1000.0,1970-02-04
794.0,1970-02-05
794.0,1970-02-06
992.0,1970-02-07
1030.0,1970-02-08
980.0,1970-02-09
978.0,1970-02-10
1010.0,1970-02-11
1080.0,1970-02-12
932.0,1970-02-13
730.0,1970-02-14
595.0,1970-02-15
332.0,1970-02-16
600.0,1970-02-19
459.0,1970-02-21
449.0,1970-02-22
581.0,1970-02-23
516.0,1970-02-24
428.0,1970-02-25
246.0,1970-02-26
428.0,1970-02-27
686.0,1970-02-28
498.0,1970-03-02
353.0,1970-03-03
370.0,1970-03-09
568.0,1970-03-10
460.0,1970-03-13
690.0,1970-03-14
660.0,1970-03-15
380.0,1970-03-16
418.0,1970-03-17
340.0,1970-03-18
185.0,1970-03-19
160.0,1970-03-21
180.0,1970-03-22
315.0,1970-03-24
440.0,1970-03-28
460.0,1970-03-30
615.0,1970-03-31
194.0,1970-04-05
429.0,1970-04-06
324.0,1970-04-08
226.0,1970-04-09
405.0,1970-04-10
92.0,1970-04-20
92.0,1970-04-21
165.0,1970-04-22
224.0,1970-04-23
862.0,1970-04-24
784.0,1970-04-25
800.0,1970-04-26
572.0,1970-04-27
392.0,1970-04-28
429.0,1970-04-29
245.0,1970-04-30
504.0,1970-05-01
372.0,1970-05-02
211.0,1970-05-04
242.0,1970-05-05
493.0,1970-05-08
225.0,1970-05-09
370.0,1970-05-10
290.0,1970-05-20
200.0,1970-05-21
1350.0,1970-09-22
1350.0,1970-09-25
2380.0,1970-09-26
2380.0,1970-09-27
2380.0,1970-09-28
2700.0,1970-09-29
3310.0,1970-09-30
3020.0,1970-10-01
2380.0,1970-10-02
3850.0,1970-10-03
4300.0,1970-10-04
4860.0,1970-10-05
5220.0,1970-10-06
5680.0,1970-10-07
5520.0,1970-10-08
5680.0,1970-10-09
5800.0,1970-10-10
6240.0,1970-10-11
6730.0,1970-10-12
6550.0,1970-10-13
7180.0,1970-10-14
7340.0,1970-10-15
7070.0,1970-10-16
7290.0,1970-10-17
7230.0,1970-10-18
7680.0,1970-10-19
7780.0,1970-10-20
7940.0,1970-10-21
7060.0,1970-10-22
7500.0,1970-10-23
7640.0,1970-10-24
7640.0,1970-10-25
7580.0,1970-10-26
8440.0,1970-10-27
8470.0,1970-10-28
7960.0,1970-10-29
7200.0,1970-10-30
6840.0,1970-10-31
6840.0,1970-11-01
5890.0,1970-11-02
6100.0,1970-11-03
6560.0,1970-11-04
7450.0,1970-11-05
8040.0,1970-11-06
8340.0,1970-11-07
8430.0,1970-11-08
8760.0,1970-11-09
8970.0,1970-11-10
8960.0,1970-11-11
8800.0,1970-11-12
8870.0,1970-11-13
8650.0,1970-11-14
7630.0,1970-11-15
7840.0,1970-11-16
8270.0,1970-11-17
8460.0,1970-11-18
8380.0,1970-11-19
8430.0,1970-11-20
8530.0,1970-11-21
8480.0,1970-11-22
8070.0,1970-11-23
8270.0,1970-11-24
8200.0,1970-11-25
8260.0,1970-11-26
7990.0,1970-11-27
7680.0,1970-11-28
7560.0,1970-11-29
7290.0,1970-11-30
7180.0,1970-12-01
7140.0,1970-12-02
7220.0,1970-12-03
6700.0,1970-12-04
6840.0,1970-12-05
7020.0,1970-12-06
6960.0,1970-12-07
6890.0,1970-12-08
7180.0,1970-12-09
7060.0,1970-12-10
6930.0,1970-12-11
7060.0,1970-12-12
7130.0,1970-12-13
6980.0,1970-12-14
6700.0,1970-12-15
6590.0,1970-12-16
6480.0,1970-12-17
6330.0,1970-12-18
5940.0,1970-12-21
5820.0,1970-12-22
5730.0,1970-12-23
5680.0,1970-12-24
5530.0,1970-12-25
5230.0,1970-12-26
5140.0,1970-12-27
4920.0,1970-12-28
4750.0,1970-12-29
4660.0,1970-12-30
4610.0,1970-12-31
4630.0,1971-01-01
4720.0,1971-01-02
4670.0,1971-01-03
4850.0,1971-01-04
4650.0,1971-01-05
4790.0,1971-01-06
4660.0,1971-01-07
4440.0,1971-01-08
4270.0,1971-01-09
4220.0,1971-01-10
4190.0,1971-01-11
4140.0,1971-01-12
4220.0,1971-01-13
4110.0,1971-01-14
3910.0,1971-01-15
3700.0,1971-01-16
3660.0,1971-01-17
3680.0,1971-01-18
3630.0,1971-01-19
3520.0,1971-01-20
3430.0,1971-01-21
3330.0,1971-01-22
3140.0,1971-01-23
3060.0,1971-01-24
3030.0,1971-01-25
2930.0,1971-01-26
2840.0,1971-01-27
2760.0,1971-01-28
2740.0,1971-01-29
2650.0,1971-01-30
2450.0,1971-01-31
2360.0,1971-02-01
2270.0,1971-02-02
2100.0,1971-02-03
2060.0,1971-02-04
1900.0,1971-02-05
2010.0,1971-02-06
1800.0,1971-02-07
1840.0,1971-02-08
1620.0,1971-02-09
1450.0,1971-02-10
1510.0,1971-02-11
1690.0,1971-02-12
1730.0,1971-02-13
1590.0,1971-02-14
1370.0,1971-02-15
1280.0,1971-02-16
1110.0,1971-02-17
930.0,1971-02-18
995.0,1971-02-19
892.0,1971-02-20
556.0,1971-02-21
553.0,1971-02-22
688.0,1971-02-23
679.0,1971-02-24
941.0,1971-02-25
856.0,1971-02-26
849.0,1971-02-27
662.0,1971-02-28
656.0,1971-03-01
836.0,1971-03-02
310.0,1971-03-13
434.0,1971-03-15
549.0,1971-03-16
310.0,1971-03-17
706.0,1971-03-18
305.0,1971-03-19
779.0,1971-03-29
942.0,1971-03-30
979.0,1971-03-31
249.0,1971-04-01
733.0,1971-04-02
460.0,1971-04-03
355.0,1971-04-04
277.0,1971-04-05
318.0,1971-04-06
353.0,1971-04-07
332.0,1971-04-08
370.0,1971-04-09
526.0,1971-04-10
800.0,1971-04-11
1100.0,1971-04-12
1280.0,1971-04-13
1320.0,1971-04-14
1460.0,1971-04-15
1390.0,1971-04-16
1240.0,1971-04-17
1110.0,1971-04-18
1170.0,1971-04-19
1100.0,1971-04-20
465.0,1971-04-21
300.0,1971-04-22
278.0,1971-04-23
260.0,1971-04-24
269.0,1971-04-25
314.0,1971-04-26
221.0,1971-04-27
453.0,1971-04-28
437.0,1971-04-29
537.0,1971-04-30
521.0,1971-05-01
360.0,1971-05-02
329.0,1971-05-03
240.0,1971-05-04
156.0,1971-05-05
123.0,1971-05-06
182.0,1971-05-07
329.0,1971-05-08
511.0,1971-05-09
474.0,1971-05-10
537.0,1971-05-11
570.0,1971-05-12
681.0,1971-05-13
692.0,1971-05-14
785.0,1971-05-15
768.0,1971-05-16
702.0,1971-05-17
450.0,1971-05-18
164.0,1971-05-19
180.0,1971-05-20
196.0,1971-05-21
243.0,1971-05-22
632.0,1971-05-23
844.0,1971-05-24
608.0,1971-05-25
787.0,1971-05-26
876.0,1971-05-27
616.0,1971-05-28
632.0,1971-05-29
484.0,1971-05-30
388.0,1971-05-31
1310.0,1971-09-18
1310.0,1971-09-19
1850.0,1971-09-20
1310.0,1971-09-21
1320.0,1971-09-22
1860.0,1971-09-23
2280.0,1971-09-24
2980.0,1971-09-25
2980.0,1971-09-26
3520.0,1971-09-27
3760.0,1971-09-28
4200.0,1971-09-29
4200.0,1971-09-30
4420.0,1971-10-01
