stage,datetime,discharge,log_stage,log_discharge
7.25,1961-11-25,11700.0,0.8603380065709937,4.068185861746161
7.16,1961-11-26,11400.0,0.8549130223078556,4.056904851336473
7.09,1961-11-27,11300.0,0.8506462351830665,4.05307844348342
7.02,1961-11-28,11100.0,0.8463371121298052,4.045322978786658
6.93,1961-11-29,11000.0,0.8407332346118067,4.041392685158225
6.64,1961-11-30,10900.0,0.8221680793680175,4.037426497940624
6.75,1961-12-01,10800.0,0.829303772831025,4.033423755486949
6.64,1961-12-02,10600.0,0.8221680793680175,4.02530586526477
6.54,1961-12-03,10500.0,0.8155777483242672,4.021189299069938
6.46,1961-12-04,10400.0,0.8102325179950841,4.017033339298781
6.35,1961-12-05,10300.0,0.8027737252919757,4.012837224705172
6.26,1961-12-06,10100.0,0.7965743332104297,4.004321373782642
6.19,1961-12-07,10000.0,0.791690649020118,4.0
6.1,1961-12-08,9950.0,0.785329835010767,3.9978230807457256
6.04,1961-12-09,9860.0,0.7810369386211319,3.993876914941211
5.99,1961-12-10,9950.0,0.7774268223893114,3.9978230807457256
5.93,1961-12-11,9620.0,0.7730546933642626,3.983175072037813
5.86,1961-12-12,9120.0,0.7678976160180907,3.959994838328416
5.82,1961-12-13,9000.0,0.7649229846498885,3.9542425094393248
5.77,1961-12-14,8880.0,0.7611758131557314,3.948412965778601
5.7,1961-12-15,8800.0,0.7558748556724915,3.9444826721501687
5.65,1961-12-16,8790.0,0.7520484478194386,3.9439888750737717
5.55,1961-12-17,8760.0,0.7442929831226762,3.9425041061680806
5.47,1961-12-18,8660.0,0.7379873263334308,3.937517892017347
5.4,1961-12-19,8580.0,0.7323937598229685,3.9334872878487053
5.33,1961-12-20,8500.0,0.7267272090265723,3.929418925714293
5.25,1961-12-21,8400.0,0.7201593034059569,3.9242792860618816
5.16,1961-12-22,8290.0,0.7126497016272114,3.9185545305502734
5.09,1961-12-23,8210.0,0.7067177823367587,3.9143431571194407
5.04,1961-12-24,8150.0,0.7024305364455253,3.9111576087399764
4.97,1961-12-25,8070.0,0.696356388733332,3.90687353472207
4.89,1961-12-26,7860.0,0.6893088591236202,3.895422546039408
4.82,1961-12-27,7780.0,0.6830470382388496,3.890979596989689
4.76,1961-12-28,7680.0,0.6776069527204931,3.885361220031512
4.7,1961-12-29,7620.0,0.6720978579357175,3.8819549713396007
4.65,1961-12-30,7560.0,0.667452952889954,3.8785217955012063
4.58,1961-12-31,7480.0,0.6608654780038692,3.8739015978644615
4.53,1962-01-01,7390.0,0.6560982020128319,3.8686444383948255
4.46,1962-01-02,7200.0,0.6493348587121419,3.8573324964312685
4.39,1962-01-03,6980.0,0.6424645202421213,3.843855422623161
4.34,1962-01-04,6850.0,0.6374897295125107,3.8356905714924254
4.28,1962-01-05,6760.0,0.631443769013172,3.829946695941636
4.25,1962-01-06,6730.0,0.6283889300503115,3.828015064223977
4.19,1962-01-07,6560.0,0.6222140229662954,3.8169038393756605
4.11,1962-01-08,6290.0,0.6138418218760693,3.798650645445269
4.07,1962-01-09,6170.0,0.60959440922522,3.7902851640332416
4.01,1962-01-10,5870.0,0.6031443726201823,3.7686381012476144
3.96,1962-01-11,5950.0,0.5976951859255123,3.7745169657285498
3.92,1962-01-12,6000.0,0.5932860670204573,3.7781512503836434
3.85,1962-01-13,5870.0,0.5854607295085007,3.7686381012476144
3.81,1962-01-14,5920.0,0.5809249756756193,3.77232170672292
3.77,1962-01-15,5920.0,0.5763413502057929,3.77232170672292
3.69,1962-01-16,5710.0,0.5670263661590603,3.756636108245848
3.62,1962-01-17,5500.0,0.5587085705331657,3.7403626894942437
3.58,1962-01-18,5376.0,0.5538830266438743,3.7304592600457687
3.54,1962-01-19,5270.0,0.5490032620257879,3.7218106152125467
3.5,1962-01-20,5180.0,0.5440680443502757,3.714329759745233
3.45,1962-01-21,4990.0,0.5378190950732742,3.6981005456233897
3.39,1962-01-22,4860.0,0.5301996982030822,3.6866362692622934
3.34,1962-01-23,4830.0,0.5237464668115644,3.683947130751512
3.28,1962-01-24,4590.0,0.5158738437116791,3.661812685537261
3.21,1962-01-25,4660.0,0.5065050324048721,3.66838591669
3.14,1962-01-26,4570.0,0.49692964807321494,3.6599162000698504
3.08,1962-01-27,4440.0,0.4885507165004443,3.6473829701146196
2.98,1962-01-28,4160.0,0.4742162640762552,3.6190933306267428
2.89,1962-01-29,4020.0,0.4608978427565479,3.60422605308447
2.86,1962-01-30,4190.0,0.456366033129043,3.622214022966295
2.79,1962-01-31,4140.0,0.44560420327359757,3.617000341120899
2.74,1962-02-01,3980.0,0.437750562820388,3.5998830720736876
2.73,1962-02-02,4010.0,0.436162647040756,3.603144372620182
2.69,1962-02-03,3870.0,0.42975228000240795,3.5877109650189114
2.59,1962-02-04,3540.0,0.4132997640812518,3.5490032620257876
2.56,1962-02-05,3480.0,0.4082399653118496,3.5415792439465807
2.56,1962-02-06,3480.0,0.4082399653118496,3.5415792439465807
2.54,1962-02-07,3420.0,0.40483371661993806,3.534026106056135
2.49,1962-02-08,3250.0,0.3961993470957364,3.5118833609788744
2.47,1962-02-09,3190.0,0.39269695325966575,3.503790683057181
2.41,1962-02-10,2840.0,0.3820170425748684,3.4533183400470375
2.33,1962-02-11,2920.0,0.367355921026019,3.4653828514484184
2.25,1962-02-12,2940.0,0.3521825181113625,3.4683473304121573
2.19,1962-02-13,2860.0,0.34044411484011833,3.456366033129043
2.09,1962-02-14,2660.0,0.32014628611105395,3.424881636631067
2.03,1962-02-15,2520.0,0.3074960379132129,3.401400540781544
2.03,1962-02-16,2520.0,0.3074960379132129,3.401400540781544
2.02,1962-02-17,2460.0,0.3053513694466238,3.3909351071033793
2.0,1962-02-18,2430.0,0.3010299956639812,3.385606273598312
1.97,1962-02-19,2380.0,0.2944662261615929,3.376576957056512
1.96,1962-02-20,2380.0,0.292256071356476,3.376576957056512
1.93,1962-02-21,2310.0,0.28555730900777376,3.3636119798921444
1.91,1962-02-22,2310.0,0.28103336724772754,3.3636119798921444
1.86,1962-02-23,2290.0,0.26951294421791633,3.359835482339888
1.76,1962-02-24,2070.0,0.24551266781414982,3.315970345456918
1.73,1962-02-25,2000.0,0.2380461031287954,3.3010299956639813
1.66,1962-02-26,1950.0,0.22010808804005508,3.290034611362518
1.58,1962-02-27,1900.0,0.19865708695442263,3.278753600952829
1.53,1962-02-28,1850.0,0.1846914308175988,3.2671717284030137
1.43,1962-03-01,1800.0,0.1553360374650618,3.255272505103306
1.46,1962-03-02,1750.0,0.1643528557844371,3.2430380486862944
1.52,1962-03-03,1700.0,0.18184358794477254,3.230448921378274
1.54,1962-03-04,1650.0,0.18752072083646307,3.2174839442139063
1.52,1962-03-05,1600.0,0.18184358794477254,3.2041199826559246
1.49,1962-03-06,1550.0,0.17318626841227402,3.1903316981702914
1.52,1962-03-07,1500.0,0.18184358794477254,3.1760912590556813
1.5,1962-03-08,1450.0,0.17609125905568124,3.161368002234975
1.47,1962-03-09,1400.0,0.1673173347481761,3.146128035678238
1.42,1962-03-10,1350.0,0.15228834438305647,3.130333768495006
1.37,1962-03-11,1350.0,0.1367205671564068,3.130333768495006
1.35,1962-03-12,1300.0,0.13033376849500614,3.113943352306837
1.35,1962-03-13,1300.0,0.13033376849500614,3.113943352306837
1.29,1962-03-14,1250.0,0.11058971029924898,3.0969100130080562
1.19,1962-03-15,1200.0,0.07554696139253074,3.0791812460476247
0.97,1962-03-16,1150.0,-0.01322826573375516,3.060697840353612
1.03,1962-03-17,1100.0,0.012837224705172217,3.041392685158225
0.97,1962-03-18,1080.0,-0.01322826573375516,3.03342375548695
0.95,1962-03-19,1050.0,-0.022276394711152253,3.0211892990699383
0.93,1962-03-20,1030.0,-0.03151705144606486,3.012837224705172
0.93,1962-03-21,1000.0,-0.03151705144606486,3.0
0.96,1962-03-22,950.0,-0.017728766960431602,2.9777236052888476
0.98,1962-03-23,900.0,-0.00877392430750515,2.9542425094393248
0.94,1962-03-24,850.0,-0.026872146400301365,2.929418925714293
1.05,1962-03-25,850.0,0.021189299069938092,2.929418925714293
1.14,1962-03-26,800.0,0.05690485133647256,2.9030899869919438
1.22,1962-03-27,750.0,0.08635983067474821,2.8750612633917
1.24,1962-03-28,700.0,0.09342168516223506,2.845098040014257
1.18,1962-03-29,650.0,0.07188200730612536,2.8129133566428557
1.21,1962-03-30,600.0,0.08278537031645007,2.7781512503836434
1.22,1962-03-31,550.0,0.08635983067474821,2.7403626894942437
0.67,1962-04-20,10.0,-0.17392519729917355,1.0
0.72,1962-04-21,10.0,-0.14266750356873156,1.0
0.79,1962-04-22,10.0,-0.10237290870955855,1.0
0.86,1962-04-23,10.0,-0.06550154875643228,1.0
0.93,1962-04-24,10.0,-0.03151705144606486,1.0
