datetime,stage
1998-12-25 00:00:00,2.29
1998-12-26 00:00:00,2.22
1998-12-27 00:00:00,2.14
1998-12-28 00:00:00,2.07
1998-12-29 00:00:00,1.99
1998-12-30 00:00:00,1.92
1998-12-31 00:00:00,1.84
1999-01-01 00:00:00,1.84
1999-01-02 00:00:00,1.81
1999-01-03 00:00:00,1.8
1999-01-04 00:00:00,1.78
1999-01-05 00:00:00,1.75
1999-01-06 00:00:00,1.72
1999-01-07 00:00:00,1.7
1999-01-08 00:00:00,1.68
1999-01-09 00:00:00,1.66
1999-01-10 00:00:00,1.64
1999-01-11 00:00:00,1.64
1999-01-12 00:00:00,1.62
1999-01-13 00:00:00,1.61
1999-01-14 00:00:00,1.6
1999-01-15 00:00:00,1.58
1999-01-16 00:00:00,1.56
1999-01-17 00:00:00,1.54
1999-01-18 00:00:00,1.52
1999-01-19 00:00:00,1.5
1999-01-20 00:00:00,1.48
1999-01-21 00:00:00,1.46
1999-01-22 00:00:00,1.44
1999-01-23 00:00:00,1.43
1999-01-24 00:00:00,1.42
1999-01-25 00:00:00,1.42
1999-01-26 00:00:00,1.42
1999-01-27 00:00:00,1.39
1999-01-28 00:00:00,1.36
1999-01-29 00:00:00,1.35
1999-01-30 00:00:00,1.34
1999-01-31 00:00:00,1.33
1999-02-01 00:00:00,1.32
1999-02-02 00:00:00,1.32
1999-02-03 00:00:00,1.3
1999-02-04 00:00:00,1.28
1999-02-05 00:00:00,1.26
1999-02-06 00:00:00,1.25
1999-02-07 00:00:00,1.24
1999-02-08 00:00:00,1.24
1999-02-09 00:00:00,1.2
1999-02-10 00:00:00,1.18
1999-02-11 00:00:00,1.16
1999-02-12 00:00:00,1.15
1999-02-13 00:00:00,1.15
1999-02-14 00:00:00,1.14
1999-02-15 00:00:00,1.14
1999-02-16 00:00:00,1.14
1999-02-17 00:00:00,1.13
1999-02-18 00:00:00,1.12
1999-02-19 00:00:00,1.11
1999-02-20 00:00:00,1.08
1999-02-21 00:00:00,1.08
1999-02-22 00:00:00,1.06
1999-02-23 00:00:00,1.06
1999-02-24 00:00:00,1.05
1999-02-25 00:00:00,1.04
1999-02-26 00:00:00,1.04
1999-02-27 00:00:00,1.04
1999-02-28 00:00:00,1.04
1999-03-01 00:00:00,1.02
1999-03-02 00:00:00,1.01
1999-03-03 00:00:00,1.0
1999-03-04 00:00:00,1.0
1999-03-05 00:00:00,1.0
1999-03-06 00:00:00,1.0
1999-03-07 00:00:00,0.99
1999-03-08 00:00:00,0.98
1999-03-09 00:00:00,0.98
1999-03-10 00:00:00,0.98
1999-03-11 00:00:00,0.98
1999-03-12 00:00:00,0.96
1999-03-13 00:00:00,0.96
1999-03-14 00:00:00,0.95
1999-03-15 00:00:00,0.94
1999-03-16 00:00:00,0.94
1999-03-17 00:00:00,0.93
1999-03-18 00:00:00,0.92
1999-03-19 00:00:00,0.9
1999-03-20 00:00:00,0.89
1999-03-21 00:00:00,0.88
1999-03-22 00:00:00,0.88
1999-03-23 00:00:00,0.88
1999-03-24 00:00:00,0.94
1999-03-25 00:00:00,0.98
1999-03-26 00:00:00,0.96
1999-03-27 00:00:00,0.94
1999-03-28 00:00:00,0.92
1999-03-29 00:00:00,0.92
1999-03-30 00:00:00,1.01
1999-03-31 00:00:00,1.03
1999-04-01 00:00:00,1.04
1999-04-02 00:00:00,1.02
1999-04-03 00:00:00,1.0
1999-04-04 00:00:00,0.97
1999-04-05 00:00:00,0.99
1999-04-06 00:00:00,1.1
1999-04-07 00:00:00,1.15
1999-04-08 00:00:00,1.26
1999-04-09 00:00:00,1.36
1999-04-10 00:00:00,1.54
1999-04-11 00:00:00,1.71
1999-04-12 00:00:00,1.58
1999-04-13 00:00:00,1.52
1999-04-14 00:00:00,1.43
1999-04-15 00:00:00,1.34
1999-04-16 00:00:00,1.39
1999-04-17 00:00:00,1.5
1999-04-18 00:00:00,1.56
1999-04-19 00:00:00,1.54
1999-04-20 00:00:00,1.57
1999-04-21 00:00:00,1.64
1999-04-22 00:00:00,1.35
1999-04-23 00:00:00,1.3
1999-04-24 00:00:00,1.41
1999-04-25 00:00:00,1.51
1999-04-26 00:00:00,1.59
1999-04-27 00:00:00,1.64
1999-04-28 00:00:00,1.7
1999-04-29 00:00:00,1.85
1999-04-30 00:00:00,1.91
1999-05-01 00:00:00,2.01
1999-05-02 00:00:00,1.95
1999-05-03 00:00:00,2.04
1999-05-04 00:00:00,2.49
1999-05-05 00:00:00,2.78
1999-05-06 00:00:00,2.92
1999-05-07 00:00:00,2.94
1999-05-08 00:00:00,2.97
1999-05-09 00:00:00,3.02
1999-05-10 00:00:00,3.06
1999-05-11 00:00:00,3.06
1999-05-12 00:00:00,2.99
1999-05-13 00:00:00,2.76
1999-05-14 00:00:00,2.6
1999-05-15 00:00:00,2.58
1999-05-16 00:00:00,2.68
1999-05-17 00:00:00,2.78
1999-05-18 00:00:00,2.79
1999-05-19 00:00:00,2.98
1999-05-20 00:00:00,3.71
1999-05-21 00:00:00,3.84
1999-05-22 00:00:00,3.81
1999-05-23 00:00:00,3.7
1999-05-24 00:00:00,3.66
1999-05-25 00:00:00,3.62
1999-05-26 00:00:00,3.62
1999-05-27 00:00:00,3.71
1999-05-28 00:00:00,3.8
1999-05-29 00:00:00,3.89
1999-05-30 00:00:00,4.12
1999-05-31 00:00:00,4.22
1999-06-01 00:00:00,4.26
1999-06-02 00:00:00,4.18
1999-06-03 00:00:00,4.07
1999-06-04 00:00:00,4.06
1999-06-05 00:00:00,4.12
1999-06-06 00:00:00,4.23
1999-06-07 00:00:00,4.22
1999-06-08 00:00:00,4.18
1999-06-09 00:00:00,4.3
1999-06-10 00:00:00,4.32
1999-06-11 00:00:00,4.21
1999-06-12 00:00:00,4.04
1999-06-13 00:00:00,3.79
1999-06-14 00:00:00,3.68
1999-06-15 00:00:00,3.66
1999-06-16 00:00:00,3.78
1999-06-17 00:00:00,4.3
1999-06-18 00:00:00,4.76
1999-06-19 00:00:00,4.84
1999-06-20 00:00:00,4.78
1999-06-21 00:00:00,4.68
1999-06-22 00:00:00,4.56
1999-06-23 00:00:00,4.44
1999-06-24 00:00:00,4.25
1999-06-25 00:00:00,4.04
1999-06-26 00:00:00,3.78
1999-06-27 00:00:00,3.46
1999-06-28 00:00:00,3.32
1999-06-29 00:00:00,3.25
1999-06-30 00:00:00,3.19
1999-07-01 00:00:00,3.24
1999-07-02 00:00:00,3.24
1999-07-03 00:00:00,3.33
1999-07-04 00:00:00,3.52
1999-07-05 00:00:00,3.53
1999-07-06 00:00:00,3.46
1999-07-07 00:00:00,3.44
1999-07-08 00:00:00,3.35
1999-07-09 00:00:00,3.25
1999-07-10 00:00:00,3.11
1999-07-11 00:00:00,2.96
1999-07-12 00:00:00,2.83
1999-07-13 00:00:00,2.76
1999-07-14 00:00:00,2.73
1999-07-15 00:00:00,2.76
1999-07-16 00:00:00,2.79
1999-07-17 00:00:00,2.87
1999-07-18 00:00:00,2.98
1999-07-19 00:00:00,3.16
1999-07-20 00:00:00,3.49
1999-07-21 00:00:00,3.72
1999-07-22 00:00:00,3.86
1999-07-23 00:00:00,3.95
1999-07-24 00:00:00,4.04
1999-07-25 00:00:00,4.31
1999-07-26 00:00:00,4.57
1999-07-27 00:00:00,4.61
1999-07-28 00:00:00,4.66
1999-07-29 00:00:00,4.7
1999-07-30 00:00:00,4.76
1999-07-31 00:00:00,4.88
1999-08-01 00:00:00,4.96
1999-08-02 00:00:00,5.02
1999-08-03 00:00:00,5.02
1999-08-04 00:00:00,5.05
1999-08-05 00:00:00,5.1
1999-08-06 00:00:00,5.11
1999-08-07 00:00:00,5.17
1999-08-08 00:00:00,5.28
1999-08-09 00:00:00,5.36
1999-08-10 00:00:00,5.36
1999-08-11 00:00:00,5.36
1999-08-12 00:00:00,5.35
1999-08-13 00:00:00,5.28
1999-08-14 00:00:00,5.26
1999-08-15 00:00:00,4.99
1999-08-16 00:00:00,4.87
1999-08-17 00:00:00,4.6
1999-08-18 00:00:00,4.3
1999-08-19 00:00:00,4.27
1999-08-20 00:00:00,4.16
1999-08-21 00:00:00,4.06
1999-08-22 00:00:00,4.0
1999-08-23 00:00:00,3.9
1999-08-24 00:00:00,3.81
1999-08-25 00:00:00,3.77
1999-08-26 00:00:00,3.82
1999-08-27 00:00:00,3.84
1999-08-28 00:00:00,3.82
1999-08-29 00:00:00,3.81
1999-08-30 00:00:00,3.86
1999-08-31 00:00:00,4.02
1999-09-01 00:00:00,4.03
1999-09-02 00:00:00,4.11
1999-09-03 00:00:00,4.34
1999-09-04 00:00:00,4.44
1999-09-05 00:00:00,4.5
1999-09-06 00:00:00,4.55
1999-09-07 00:00:00,4.79
1999-09-08 00:00:00,4.9
1999-09-09 00:00:00,4.84
1999-09-10 00:00:00,4.82
1999-09-11 00:00:00,4.8
1999-09-12 00:00:00,4.76
1999-09-13 00:00:00,4.72
1999-09-14 00:00:00,4.66
1999-09-15 00:00:00,4.61
1999-09-16 00:00:00,4.56
1999-09-17 00:00:00,4.51
1999-09-18 00:00:00,4.43
1999-09-19 00:00:00,4.38
1999-09-20 00:00:00,4.23
1999-09-21 00:00:00,4.16
1999-09-22 00:00:00,4.1
1999-09-23 00:00:00,4.08
1999-09-24 00:00:00,4.11
1999-09-25 00:00:00,4.22
1999-09-26 00:00:00,4.45
1999-09-27 00:00:00,4.7
1999-09-28 00:00:00,4.66
1999-09-29 00:00:00,4.74
1999-09-30 00:00:00,4.93
1999-10-01 00:00:00,5.22
1999-10-02 00:00:00,5.46
1999-10-03 00:00:00,5.72
1999-10-04 00:00:00,5.81
1999-10-05 00:00:00,5.82
1999-10-06 00:00:00,5.82
1999-10-07 00:00:00,5.82
1999-10-08 00:00:00,5.8
1999-10-09 00:00:00,5.79
1999-10-10 00:00:00,5.77
1999-10-11 00:00:00,5.76
1999-10-12 00:00:00,5.76
1999-10-13 00:00:00,5.76
1999-10-14 00:00:00,5.76
1999-10-15 00:00:00,5.74
1999-10-16 00:00:00,5.68
1999-10-17 00:00:00,5.6
1999-10-18 00:00:00,5.48
1999-10-19 00:00:00,5.32
1999-10-20 00:00:00,5.13
1999-10-21 00:00:00,5.0
1999-10-22 00:00:00,4.79
1999-10-23 00:00:00,4.6
1999-10-24 00:00:00,4.32
1999-10-25 00:00:00,4.23
1999-10-26 00:00:00,4.23
1999-10-27 00:00:00,4.04
1999-10-28 00:00:00,4.04
1999-10-29 00:00:00,4.06
1999-10-30 00:00:00,4.08
1999-10-31 00:00:00,4.14
1999-11-01 00:00:00,4.12
1999-11-02 00:00:00,4.1
1999-11-03 00:00:00,4.08
1999-11-04 00:00:00,4.05
1999-11-05 00:00:00,4.03
1999-11-06 00:00:00,4.01
1999-11-07 00:00:00,3.99
1999-11-08 00:00:00,3.97
1999-11-09 00:00:00,3.95
1999-11-10 00:00:00,3.93
1999-11-11 00:00:00,3.91
1999-11-12 00:00:00,3.88
1999-11-13 00:00:00,3.86
1999-11-14 00:00:00,3.84
1999-11-15 00:00:00,3.82
1999-11-16 00:00:00,3.8
1999-11-17 00:00:00,3.78
1999-11-18 00:00:00,3.76
1999-11-19 00:00:00,3.74
1999-11-20 00:00:00,3.71
1999-11-21 00:00:00,3.69
1999-11-22 00:00:00,3.67
1999-11-23 00:00:00,3.65
1999-11-24 00:00:00,3.63
1999-11-25 00:00:00,3.61
1999-11-26 00:00:00,3.59
1999-11-27 00:00:00,3.57
1999-11-28 00:00:00,3.54
1999-11-29 00:00:00,3.52
1999-11-30 00:00:00,3.5
1999-12-01 00:00:00,3.48
1999-12-02 00:00:00,3.46
1999-12-03 00:00:00,3.44
1999-12-04 00:00:00,3.42
1999-12-05 00:00:00,3.4
1999-12-06 00:00:00,3.37
1999-12-07 00:00:00,3.35
1999-12-08 00:00:00,3.33
1999-12-09 00:00:00,3.31
1999-12-10 00:00:00,3.29
1999-12-11 00:00:00,3.27
1999-12-12 00:00:00,3.25
1999-12-13 00:00:00,3.23
1999-12-14 00:00:00,3.2
1999-12-15 00:00:00,3.18
1999-12-16 00:00:00,3.16
1999-12-17 00:00:00,3.14
1999-12-18 00:00:00,3.12
1999-12-19 00:00:00,3.1
1999-12-20 00:00:00,3.08
1999-12-21 00:00:00,3.06
1999-12-22 00:00:00,3.03
1999-12-23 00:00:00,3.01
1999-12-24 00:00:00,2.99
1999-12-25 00:00:00,2.97
1999-12-26 00:00:00,2.95
1999-12-27 00:00:00,2.93
1999-12-28 00:00:00,2.91
1999-12-29 00:00:00,2.89
1999-12-30 00:00:00,2.86
1999-12-31 00:00:00,2.84
2000-01-01 00:00:00,2.8
2000-01-02 00:00:00,2.74
2000-01-03 00:00:00,2.7
2000-01-04 00:00:00,2.66
2000-01-05 00:00:00,2.64
2000-01-06 00:00:00,2.62
2000-01-07 00:00:00,2.58
2000-01-08 00:00:00,2.54
2000-01-09 00:00:00,2.52
2000-01-10 00:00:00,2.5
2000-01-11 00:00:00,2.46
2000-01-12 00:00:00,2.44
2000-01-13 00:00:00,2.43
2000-01-14 00:00:00,2.42
2000-01-15 00:00:00,2.42
2000-01-16 00:00:00,2.41
2000-01-17 00:00:00,2.4
2000-01-18 00:00:00,2.4
2000-01-19 00:00:00,2.38
2000-01-20 00:00:00,2.3
2000-01-21 00:00:00,2.25
2000-01-22 00:00:00,2.21
2000-01-23 00:00:00,2.18
2000-01-24 00:00:00,2.16
2000-01-25 00:00:00,2.14
2000-01-26 00:00:00,2.12
2000-01-27 00:00:00,2.1
2000-01-28 00:00:00,2.1
2000-01-29 00:00:00,2.06
2000-01-30 00:00:00,2.04
2000-01-31 00:00:00,2.01
2000-02-01 00:00:00,2.0
2000-02-02 00:00:00,1.99
2000-02-03 00:00:00,1.97
2000-02-04 00:00:00,1.96
2000-02-05 00:00:00,1.95
2000-02-06 00:00:00,1.94
2000-02-07 00:00:00,1.92
2000-02-08 00:00:00,1.91
2000-02-09 00:00:00,1.9
2000-02-10 00:00:00,1.89
2000-02-11 00:00:00,1.88
2000-02-12 00:00:00,1.86
2000-02-13 00:00:00,1.85
2000-02-14 00:00:00,1.84
2000-02-15 00:00:00,1.83
2000-02-16 00:00:00,1.81
2000-02-17 00:00:00,1.8
2000-02-18 00:00:00,1.79
2000-02-19 00:00:00,1.78
2000-02-20 00:00:00,1.77
2000-02-21 00:00:00,1.75
2000-02-22 00:00:00,1.74
2000-02-23 00:00:00,1.73
2000-02-24 00:00:00,1.72
2000-02-25 00:00:00,1.71
2000-02-26 00:00:00,1.69
2000-02-27 00:00:00,1.68
2000-02-28 00:00:00,1.67
2000-02-29 00:00:00,1.66
2000-03-01 00:00:00,1.64
2000-03-02 00:00:00,1.63
2000-03-03 00:00:00,1.62
2000-03-04 00:00:00,1.6
2000-03-05 00:00:00,1.57
2000-03-06 00:00:00,1.57
2000-03-07 00:00:00,1.59
2000-03-08 00:00:00,1.61
2000-03-09 00:00:00,1.59
2000-03-10 00:00:00,1.57
2000-03-11 00:00:00,1.56
2000-03-12 00:00:00,1.55
2000-03-13 00:00:00,1.53
2000-03-14 00:00:00,1.54
2000-03-15 00:00:00,1.53
2000-03-16 00:00:00,1.54
2000-03-17 00:00:00,1.52
2000-03-18 00:00:00,1.5
2000-03-19 00:00:00,1.49
2000-03-20 00:00:00,1.47
2000-03-21 00:00:00,1.43
2000-03-22 00:00:00,1.43
2000-03-23 00:00:00,1.42
2000-03-24 00:00:00,1.41
2000-03-25 00:00:00,1.4
2000-03-26 00:00:00,1.4
2000-03-27 00:00:00,1.38
2000-03-28 00:00:00,1.36
2000-03-29 00:00:00,1.35
2000-03-30 00:00:00,1.33
2000-03-31 00:00:00,1.31
2000-04-01 00:00:00,1.31
2000-04-02 00:00:00,1.26
2000-04-03 00:00:00,1.29
2000-04-04 00:00:00,1.29
2000-04-05 00:00:00,1.28
2000-04-06 00:00:00,1.26
2000-04-07 00:00:00,1.26
2000-04-08 00:00:00,1.24
2000-04-09 00:00:00,1.24
2000-04-10 00:00:00,1.22
2000-04-11 00:00:00,1.27
2000-04-12 00:00:00,1.38
2000-04-13 00:00:00,1.4
2000-04-14 00:00:00,1.41
2000-04-15 00:00:00,1.4
2000-04-16 00:00:00,1.38
2000-04-17 00:00:00,1.65
2000-04-18 00:00:00,1.76
2000-04-19 00:00:00,1.87
2000-04-20 00:00:00,2.41
2000-04-21 00:00:00,2.36
2000-04-22 00:00:00,2.35
2000-04-23 00:00:00,2.48
2000-04-24 00:00:00,2.71
2000-04-25 00:00:00,2.62
2000-04-26 00:00:00,2.48
2000-04-27 00:00:00,2.32
2000-04-28 00:00:00,2.17
2000-04-29 00:00:00,2.04
2000-04-30 00:00:00,1.98
2000-05-01 00:00:00,2.13
2000-05-02 00:00:00,2.04
2000-05-03 00:00:00,2.08
2000-05-04 00:00:00,2.21
2000-05-05 00:00:00,2.24
2000-05-06 00:00:00,2.18
2000-05-07 00:00:00,2.22
2000-05-08 00:00:00,2.91
2000-05-09 00:00:00,2.85
2000-05-10 00:00:00,2.56
2000-05-11 00:00:00,2.38
2000-05-12 00:00:00,2.28
2000-05-13 00:00:00,2.2
2000-05-14 00:00:00,2.1
2000-05-15 00:00:00,2.06
2000-05-16 00:00:00,2.06
2000-05-17 00:00:00,2.08
2000-05-18 00:00:00,2.11
2000-05-19 00:00:00,2.17
2000-05-20 00:00:00,2.26
2000-05-21 00:00:00,2.26
2000-05-22 00:00:00,2.29
2000-05-23 00:00:00,2.31
2000-05-24 00:00:00,2.31
2000-05-25 00:00:00,2.52
2000-05-26 00:00:00,2.56
2000-05-27 00:00:00,2.64
2000-05-28 00:00:00,2.65
2000-05-29 00:00:00,2.68
2000-05-30 00:00:00,2.71
2000-05-31 00:00:00,2.84
2000-06-01 00:00:00,3.41
2000-06-02 00:00:00,3.86
2000-06-03 00:00:00,4.18
2000-06-04 00:00:00,4.32
2000-06-05 00:00:00,4.27
2000-06-06 00:00:00,4.16
2000-06-07 00:00:00,4.03
2000-06-08 00:00:00,4.02
2000-06-09 00:00:00,4.05
2000-06-10 00:00:00,4.04
2000-06-11 00:00:00,4.49
2000-06-12 00:00:00,4.94
2000-06-13 00:00:00,4.39
2000-06-14 00:00:00,3.84
2000-06-15 00:00:00,3.8
2000-06-16 00:00:00,3.79
2000-06-17 00:00:00,3.82
2000-06-18 00:00:00,4.1
2000-06-19 00:00:00,4.43
2000-06-20 00:00:00,4.66
2000-06-21 00:00:00,4.82
2000-06-22 00:00:00,4.9
2000-06-23 00:00:00,4.96
2000-06-24 00:00:00,4.96
2000-06-25 00:00:00,4.92
2000-06-26 00:00:00,4.84
2000-06-27 00:00:00,4.76
2000-06-28 00:00:00,4.65
2000-06-29 00:00:00,4.54
2000-06-30 00:00:00,4.44
2000-07-01 00:00:00,4.43
2000-07-02 00:00:00,4.48
2000-07-03 00:00:00,4.56
2000-07-04 00:00:00,4.57
2000-07-05 00:00:00,4.58
2000-07-06 00:00:00,4.87
2000-07-07 00:00:00,5.1
2000-07-08 00:00:00,5.26
2000-07-09 00:00:00,5.27
2000-07-10 00:00:00,5.27
2000-07-11 00:00:00,5.27
2000-07-12 00:00:00,5.34
2000-07-13 00:00:00,5.43
2000-07-14 00:00:00,5.49
2000-07-15 00:00:00,5.67
2000-07-16 00:00:00,5.86
2000-07-17 00:00:00,5.99
2000-07-18 00:00:00,6.01
2000-07-19 00:00:00,6.0
2000-07-20 00:00:00,5.98
2000-07-21 00:00:00,5.96
2000-07-22 00:00:00,5.94
2000-07-23 00:00:00,5.92
2000-07-24 00:00:00,5.88
2000-07-25 00:00:00,5.86
2000-07-26 00:00:00,5.82
2000-07-27 00:00:00,5.76
2000-07-28 00:00:00,5.66
2000-07-29 00:00:00,5.64
2000-07-30 00:00:00,5.49
2000-07-31 00:00:00,5.36
2000-08-01 00:00:00,5.22
2000-08-02 00:00:00,5.08
2000-08-03 00:00:00,5.06
2000-08-04 00:00:00,5.14
2000-08-05 00:00:00,5.22
2000-08-06 00:00:00,5.3
2000-08-07 00:00:00,5.4
2000-08-08 00:00:00,5.61
2000-08-09 00:00:00,5.8
2000-08-10 00:00:00,5.9
2000-08-11 00:00:00,5.9
2000-08-12 00:00:00,5.87
2000-08-13 00:00:00,5.8
2000-08-14 00:00:00,5.72
2000-08-15 00:00:00,5.66
2000-08-16 00:00:00,5.6
2000-08-17 00:00:00,5.55
2000-08-18 00:00:00,5.59
2000-08-19 00:00:00,5.6
2000-08-20 00:00:00,5.52
2000-08-21 00:00:00,5.42
2000-08-22 00:00:00,5.38
2000-08-23 00:00:00,5.37
2000-08-24 00:00:00,5.36
2000-08-25 00:00:00,5.34
2000-08-26 00:00:00,5.34
2000-08-27 00:00:00,5.32
2000-08-28 00:00:00,5.27
2000-08-29 00:00:00,5.35
2000-08-30 00:00:00,5.42
2000-08-31 00:00:00,5.44
2000-09-01 00:00:00,5.48
2000-09-02 00:00:00,5.5
2000-09-03 00:00:00,5.5
2000-09-04 00:00:00,5.56
2000-09-05 00:00:00,5.6
2000-09-06 00:00:00,5.61
2000-09-07 00:00:00,5.64
2000-09-08 00:00:00,5.71
2000-09-09 00:00:00,5.8
2000-09-10 00:00:00,5.95
2000-09-11 00:00:00,5.95
2000-09-12 00:00:00,5.92
2000-09-13 00:00:00,5.84
2000-09-14 00:00:00,5.82
2000-09-15 00:00:00,5.85
2000-09-16 00:00:00,5.85
2000-09-17 00:00:00,5.86
2000-09-18 00:00:00,5.88
2000-09-19 00:00:00,5.9
2000-09-20 00:00:00,5.92
2000-09-21 00:00:00,5.93
2000-09-22 00:00:00,5.94
2000-09-23 00:00:00,5.94
2000-09-24 00:00:00,5.87
2000-09-25 00:00:00,5.8
2000-09-26 00:00:00,5.7
2000-09-27 00:00:00,5.64
2000-09-28 00:00:00,5.57
2000-09-29 00:00:00,5.51
2000-09-30 00:00:00,5.46
2000-10-01 00:00:00,5.4
2000-10-02 00:00:00,5.34
2000-10-03 00:00:00,5.28
2000-10-04 00:00:00,5.22
2000-10-05 00:00:00,5.22
2000-10-06 00:00:00,5.35
2000-10-07 00:00:00,5.58
2000-10-08 00:00:00,5.58
2000-10-09 00:00:00,5.61
2000-10-10 00:00:00,5.49
2000-10-11 00:00:00,5.5
2000-10-12 00:00:00,5.59
2000-10-13 00:00:00,5.75
2000-10-14 00:00:00,5.88
2000-10-15 00:00:00,5.92
2000-10-16 00:00:00,5.93
2000-10-17 00:00:00,5.92
2000-10-18 00:00:00,6.01
2000-10-19 00:00:00,6.04
2000-10-20 00:00:00,6.09
2000-10-21 00:00:00,6.08
2000-10-22 00:00:00,6.06
2000-10-23 00:00:00,6.11
2000-10-24 00:00:00,6.1
2000-10-25 00:00:00,6.06
2000-10-26 00:00:00,6.0
2000-10-27 00:00:00,5.89
2000-10-28 00:00:00,5.77
2000-10-29 00:00:00,5.61
2000-10-30 00:00:00,5.46
2000-10-31 00:00:00,5.3
2000-11-01 00:00:00,5.22
2000-11-02 00:00:00,5.19
2000-11-03 00:00:00,5.15
2000-11-04 00:00:00,5.13
2000-11-05 00:00:00,5.08
2000-11-06 00:00:00,5.0
2000-11-07 00:00:00,4.87
2000-11-08 00:00:00,4.73
2000-11-09 00:00:00,4.62
2000-11-10 00:00:00,4.48
2000-11-11 00:00:00,4.32
2000-11-12 00:00:00,4.18
2000-11-13 00:00:00,4.08
2000-11-14 00:00:00,4.02
2000-11-15 00:00:00,3.94
2000-11-16 00:00:00,3.87
2000-11-17 00:00:00,3.81
2000-11-18 00:00:00,3.76
2000-11-19 00:00:00,3.7
2000-11-20 00:00:00,3.67
2000-11-21 00:00:00,3.6
2000-11-22 00:00:00,3.56
2000-11-23 00:00:00,3.51
2000-11-24 00:00:00,3.48
2000-11-25 00:00:00,3.44
2000-11-26 00:00:00,3.42
2000-11-27 00:00:00,3.36
2000-11-28 00:00:00,3.31
2000-11-29 00:00:00,3.26
2000-11-30 00:00:00,3.2
2000-12-01 00:00:00,3.15
2000-12-02 00:00:00,3.1
2000-12-03 00:00:00,3.05
2000-12-04 00:00:00,3.0
2000-12-05 00:00:00,2.96
2000-12-06 00:00:00,2.91
2000-12-07 00:00:00,2.89
2000-12-08 00:00:00,2.9
2000-12-09 00:00:00,2.92
2000-12-10 00:00:00,2.95
2000-12-11 00:00:00,2.92
2000-12-12 00:00:00,2.88
2000-12-13 00:00:00,2.86
2000-12-14 00:00:00,2.83
2000-12-15 00:00:00,2.84
2000-12-16 00:00:00,2.81
2000-12-17 00:00:00,2.78
2000-12-18 00:00:00,2.75
2000-12-19 00:00:00,2.68
2000-12-20 00:00:00,2.65
2000-12-21 00:00:00,2.62
2000-12-22 00:00:00,2.57
2000-12-23 00:00:00,2.53
2000-12-24 00:00:00,2.49
2000-12-25 00:00:00,2.45
2000-12-26 00:00:00,2.41
2000-12-27 00:00:00,2.4
2000-12-28 00:00:00,2.38
2000-12-29 00:00:00,2.36
2000-12-30 00:00:00,2.32
2000-12-31 00:00:00,2.3
2001-01-01 00:00:00,2.28
2001-01-02 00:00:00,2.26
2001-01-03 00:00:00,2.23
2001-01-04 00:00:00,2.21
2001-01-05 00:00:00,2.18
2001-01-06 00:00:00,2.18
2001-01-07 00:00:00,2.16
2001-01-08 00:00:00,2.14
2001-01-09 00:00:00,2.13
2001-01-10 00:00:00,2.12
2001-01-11 00:00:00,2.11
2001-01-12 00:00:00,2.1
2001-01-13 00:00:00,2.08
2001-01-14 00:00:00,2.07
2001-01-15 00:00:00,2.06
2001-01-16 00:00:00,2.03
2001-01-17 00:00:00,2.01
2001-01-18 00:00:00,1.98
2001-01-19 00:00:00,1.96
2001-01-20 00:00:00,1.94
2001-01-21 00:00:00,1.92
2001-01-22 00:00:00,1.91
2001-01-23 00:00:00,1.89
2001-01-24 00:00:00,1.89
2001-01-25 00:00:00,1.88
2001-01-26 00:00:00,1.86
2001-01-27 00:00:00,1.84
2001-01-28 00:00:00,1.82
2001-01-29 00:00:00,1.79
2001-01-30 00:00:00,1.75
2001-01-31 00:00:00,1.72
2001-02-01 00:00:00,1.71
2001-02-02 00:00:00,1.72
2001-02-03 00:00:00,1.72
2001-02-04 00:00:00,1.72
2001-02-05 00:00:00,1.72
2001-02-06 00:00:00,1.71
2001-02-07 00:00:00,1.7
2001-02-08 00:00:00,1.68
2001-02-09 00:00:00,1.67
2001-02-10 00:00:00,1.66
2001-02-11 00:00:00,1.64
2001-02-12 00:00:00,1.64
2001-02-13 00:00:00,1.63
2001-02-14 00:00:00,1.62
2001-02-15 00:00:00,1.6
2001-02-16 00:00:00,1.58
2001-02-17 00:00:00,1.57
2001-02-18 00:00:00,1.56
2001-02-19 00:00:00,1.55
2001-02-20 00:00:00,1.54
2001-02-21 00:00:00,1.53
2001-02-22 00:00:00,1.52
2001-02-23 00:00:00,1.52
2001-02-24 00:00:00,1.52
2001-02-25 00:00:00,1.51
2001-02-26 00:00:00,1.51
2001-02-27 00:00:00,1.51
2001-02-28 00:00:00,1.5
2001-03-01 00:00:00,1.48
2001-03-02 00:00:00,1.48
2001-03-03 00:00:00,1.46
2001-03-04 00:00:00,1.43
2001-03-05 00:00:00,1.42
2001-03-06 00:00:00,1.42
2001-03-07 00:00:00,1.41
2001-03-08 00:00:00,1.4
2001-03-09 00:00:00,1.39
2001-03-10 00:00:00,1.4
2001-03-11 00:00:00,1.4
2001-03-12 00:00:00,1.41
2001-03-13 00:00:00,1.42
2001-03-14 00:00:00,1.46
2001-03-15 00:00:00,1.56
2001-03-16 00:00:00,1.6
2001-03-17 00:00:00,1.66
2001-03-18 00:00:00,1.76
2001-03-19 00:00:00,1.91
2001-03-20 00:00:00,2.29
2001-03-21 00:00:00,2.59
2001-03-22 00:00:00,2.78
2001-03-23 00:00:00,2.82
2001-03-24 00:00:00,2.84
2001-03-25 00:00:00,2.92
2001-03-26 00:00:00,2.91
