stage,datetime,discharge,log_stage,log_discharge
0.72,1997-04-21,2.51,-0.14266750356873156,0.3996737214810381
0.73,1997-04-22,2.42,-0.1366771398795441,0.38381536598043126
0.73,1997-04-23,2.42,-0.1366771398795441,0.38381536598043126
1.66,1997-04-27,1.14,0.22010808804005508,0.05690485133647256
1.67,1997-04-28,1.2,0.22271647114758325,0.07918124604762482
3.12,1997-04-29,26.89,0.4941545940184428,1.4295908022233017
3.1,1997-04-30,26.3,0.4913616938342727,1.4199557484897578
0.91,1997-05-04,1.1,-0.040958607678906384,0.04139268515822508
0.9,1997-05-05,1.16,-0.045757490560675115,0.06445798922691845
0.8,1997-05-06,1.84,-0.09691001300805639,0.2648178230095365
0.7,1997-05-07,2.69,-0.1549019599857432,0.42975228000240795
0.7,1997-05-08,2.69,-0.1549019599857432,0.42975228000240795
0.7,1997-05-09,2.69,-0.1549019599857432,0.42975228000240795
0.7,1997-05-10,2.69,-0.1549019599857432,0.42975228000240795
0.7,1997-05-11,2.69,-0.1549019599857432,0.42975228000240795
0.7,1997-05-12,2.69,-0.1549019599857432,0.42975228000240795
0.6,1997-05-13,3.69,-0.2218487496163564,0.5670263661590603
0.54,1997-05-14,4.37,-0.26760624017703144,0.6404814369704218
0.56,1997-05-15,4.14,-0.25181197299379954,0.617000341120899
0.56,1997-05-16,4.14,-0.25181197299379954,0.617000341120899
0.52,1997-05-17,4.61,-0.28399665636520083,0.6637009253896482
0.63,1997-05-18,3.37,-0.2006594505464183,0.5276299008713387
0.62,1997-05-19,3.48,-0.20760831050174613,0.541579243946581
0.62,1997-05-20,3.48,-0.20760831050174613,0.541579243946581
0.56,1997-05-21,4.14,-0.25181197299379954,0.617000341120899
0.6,1997-05-22,3.69,-0.2218487496163564,0.5670263661590603
0.62,1997-05-23,3.48,-0.20760831050174613,0.541579243946581
0.6,1997-05-24,3.69,-0.2218487496163564,0.5670263661590603
0.63,1997-05-25,3.37,-0.2006594505464183,0.5276299008713387
2.85,1997-06-01,19.57,0.4548448600085102,1.291590825658001
3.35,1997-06-02,34.03,0.5250448070368452,1.5318619490958094
3.5,1997-06-03,39.15,0.5440680443502757,1.5927317663939622
2.46,1997-06-04,11.05,0.39093510710337914,1.0433622780211296
2.3,1997-06-05,8.25,0.36172783601759284,0.9164539485499251
