discharge,datetime
551.9987676385167,2011-05-20
548.4453002466561,2011-05-21
520.3822105907193,2011-05-22
486.2195427562108,2011-05-23
469.52232568147224,2011-05-24
449.825656934643,2011-05-25
462.9154771465424,2011-05-26
510.0262080061856,2011-05-27
548.4453002466561,2011-05-28
551.9987676385167,2011-05-29
551.9987676385167,2011-05-30
541.3687056674846,2011-05-31
530.8297820461153,2011-06-01
569.9174954250332,2011-06-02
718.2481190111457,2011-06-03
674.8861230984572,2011-06-04
628.9436902306612,2011-06-05
562.7197569619956,2011-06-06
562.7197569619956,2011-06-07
580.7895688984252,2011-06-08
591.7520203443203,2011-06-09
580.7895688984252,2011-06-10
613.9472548091104,2011-06-11
726.2596559896266,2011-06-12
742.4000142692588,2011-06-13
754.6077054695415,2011-06-14
698.3907316584019,2011-06-15
762.7948440046197,2011-06-16
762.7948440046197,2011-06-17
1220.7740363875407,2011-06-18
2274.2855165936558,2011-06-19
2623.88844040524,2011-06-20
2957.9465933992847,2011-06-21
2803.2557756591345,2011-06-22
2497.9884870131964,2011-06-23
1940.6880922787377,2011-06-24
2110.9953624120344,2011-06-25
2588.642882782107,2011-06-26
2208.326762962367,2011-06-27
1922.1552535091143,2011-06-28
1397.6719791755463,2011-06-29
2143.224423210187,2011-06-30
2935.6240496369787,2011-07-01
2666.4599462873593,2011-07-02
2143.224423210187,2011-07-03
1613.4503490635477,2011-07-04
1517.7171354592945,2011-07-05
1419.1740582665934,2011-07-06
1360.3916946935306,2011-07-07
1419.1740582665934,2011-07-08
1370.9979014692428,2011-07-09
1287.1663468978436,2011-07-10
1297.5177892778063,2011-07-11
1297.5177892778063,2011-07-12
1764.8295949895619,2011-07-13
2040.8496824341294,2011-07-14
2442.9096735401095,2011-07-15
2354.562268582528,2011-07-16
2201.7779403546688,2011-07-17
1915.9950500357104,2011-07-18
1723.4860877999213,2011-07-19
1711.7529917767988,2011-07-20
1873.1177008577413,2011-07-21
2214.8841496585164,2011-07-22
2449.764939027704,2011-07-23
2221.450097417016,2011-07-24
2091.7612237621406,2011-07-25
2602.715914581858,2011-07-26
2788.714397271153,2011-07-27
2788.714397271153,2011-07-28
2497.9884870131964,2011-07-29
2539.6521222546808,2011-07-30
3078.2557105569567,2011-07-31
4038.540569172302,2011-08-01
3777.3681448495936,2011-08-02
3348.7652828848954,2011-08-03
2847.079604911712,2011-08-04
2532.6871105011774,2011-08-05
2463.500843662259,2011-08-06
3885.9557335178574,2011-08-07
5121.218074659608,2011-08-08
5054.968112255825,2011-08-09
4729.433236119668,2011-08-10
4502.76964623351,2011-08-11
4141.699044301396,2011-08-12
3678.338343209888,2011-08-13
3139.2011354546084,2011-08-14
2745.290245255729,2011-08-15
2738.082078075326,2011-08-16
3047.980481405424,2011-08-17
3070.674549696672,2011-08-18
3223.8590512570895,2011-08-19
3223.8590512570895,2011-08-20
2673.584521152451,2011-08-21
2214.8841496585164,2011-08-22
2422.3946583222364,2011-08-23
2567.5963674949912,2011-08-24
2839.754846871216,2011-08-25
2752.5067572050893,2011-08-26
2666.4599462873593,2011-08-27
2415.57325645333,2011-08-28
2449.764939027704,2011-08-29
2436.0628697049565,2011-08-30
2320.964601943111,2011-08-31
2876.4616979777925,2011-09-01
3108.662646647045,2011-09-02
2928.199755111538,2011-09-03
2781.4562005460557,2011-09-04
2588.642882782107,2011-09-05
2781.4562005460557,2011-09-06
3340.897424866729,2011-09-07
4683.708560904274,2011-09-08
5884.982468323304,2011-09-09
6284.29699516614,2011-09-10
6119.079453101395,2011-09-11
5925.405964823896,2011-09-12
5625.20594339039,2011-09-13
5159.2456696921545,2011-09-14
5390.008180957028,2011-09-15
6057.623115536776,2011-09-16
5965.951278375896,2011-09-17
5925.405964823896,2011-09-18
7550.896192459499,2011-09-19
6440.946353606046,2011-09-20
5111.730539340369,2011-09-21
5102.250752818412,2011-09-22
5045.534854600729,2011-09-23
4738.601641177286,2011-09-24
5625.20594339039,2011-09-25
5754.448608644414,2011-09-26
4620.02292631097,2011-09-27
3911.206722739158,2011-09-28
3928.080719123611,2011-09-29
3564.270540269695,2011-09-30
3278.248215903341,2011-10-01
3192.9595793727203,2011-10-02
3785.672895130696,2011-10-03
4064.2227343360423,2011-10-04
3380.3181866561845,2011-10-05
2891.202545502442,2011-10-06
2567.5963674949912,2011-10-07
2673.584521152451,2011-10-08
2595.6751983341032,2011-10-09
2723.6907884878296,2011-10-10
3340.897424866729,2011-10-11
3735.9649350743016,2011-10-12
3818.972187229471,2011-10-13
4502.76964623351,2011-10-14
4886.358302147364,2011-10-15
5448.392707821154,2011-10-16
5448.392707821154,2011-10-17
5448.392707821154,2011-10-18
4511.741980322258,2011-10-19
3540.0335079977194,2011-10-20
9015.947371888939,2011-10-21
8894.5480446018,2011-10-22
8773.874091280359,2011-10-23
1867.0272734734767,2011-10-30
1700.0552081161663,2011-10-31
1501.091165752597,2011-11-01
1419.1740582665934,2011-11-02
1540.0104553478154,2011-11-03
1573.7185598384572,2011-11-04
1349.8217806502307,2011-11-05
1282.0043233490048,2011-11-06
2162.66502079912,2011-11-07
2381.5933993968865,2011-11-08
3844.0309032164,2011-11-09
3317.3427703803527,2011-11-10
2759.731611312626,2011-11-11
2214.8841496585164,2011-11-12
1830.668309429076,2011-11-13
1579.3678090867086,2011-11-14
1241.0374583141363,2011-11-15
1165.808767729489,2011-11-16
1116.810565206049,2011-11-17
1116.810565206049,2011-11-18
1102.292024331282,2011-11-19
1021.6058035393523,2011-11-20
970.8413343374599,2011-11-21
934.6391838105679,2011-11-22
952.6645247523521,2011-11-23
1073.506271112894,2011-11-24
1111.961756072582,2011-11-25
4701.974953733633,2011-11-26
4629.097360433002,2011-11-27
4547.709947820063,2011-11-28
4449.100910909159,2011-11-29
4395.715787263194,2011-11-30
4263.496467531644,2011-12-01
4167.667573405259,2011-12-02
4115.802025728039,2011-12-03
4029.9957838454525,2011-12-04
3919.639721944361,2011-12-05
3793.9856766071266,2011-12-06
3694.7628219095136,2011-12-07
3588.5803743924766,2011-12-08
328.1369209174444,2011-12-14
316.90294252814635,2011-12-15
308.59075578781994,2011-12-16
300.37602282096367,2011-12-17
303.1034196864323,2011-12-18
319.6952743948639,2011-12-19
328.1369209174444,2011-12-20
2470.3814771736365,2011-12-21
2287.5797720076916,2011-12-26
636.5016190379829,2012-01-03
640.2954863727973,2012-01-04
636.5016190379829,2012-01-05
632.7176846366128,2012-01-06
617.6814180366649,2012-01-07
613.9472548091104,2012-01-08
602.8046485453661,2012-01-09
588.0878403387469,2012-01-10
584.4336873726983,2012-01-11
580.7895688984252,2012-01-12
569.9174954250332,2012-01-13
566.3135900771256,2012-01-14
617.6814180366649,2012-01-15
640.2954863727973,2012-01-16
602.8046485453661,2012-01-17
588.0878403387469,2012-01-18
577.1554923998309,2012-01-19
569.9174954250332,2012-01-20
562.7197569619956,2012-01-21
562.7197569619956,2012-01-22
584.4336873726983,2012-01-23
591.7520203443203,2012-01-24
577.1554923998309,2012-01-25
610.2230673214738,2012-01-26
602.8046485453661,2012-01-27
573.5314653927175,2012-01-28
559.136003725556,2012-01-29
555.5623380468901,2012-01-30
548.4453002466561,2012-01-31
544.9019436515002,2012-02-01
541.3687056674846,2012-02-02
541.3687056674846,2012-02-03
544.9019436515002,2012-02-04
548.4453002466561,2012-02-05
537.8455941435651,2012-02-06
523.8545708518909,2012-02-07
527.3370973456265,2012-02-08
530.8297820461153,2012-02-09
520.3822105907193,2012-02-10
503.1731862307917,2012-02-11
496.36102513033416,2012-02-12
492.97028807222716,2012-02-13
489.5897911467849,2012-02-14
479.50982538588437,2012-02-15
476.1703734089621,2012-02-16
479.50982538588437,2012-02-17
482.8595513421213,2012-02-18
482.8595513421213,2012-02-19
479.50982538588437,2012-02-20
476.1703734089621,2012-02-21
476.1703734089621,2012-02-22
489.5897911467849,2012-02-23
496.36102513033416,2012-02-24
489.5897911467849,2012-02-25
482.8595513421213,2012-02-26
479.50982538588437,2012-02-27
476.1703734089621,2012-02-28
472.84120397325904,2012-02-29
469.52232568147224,2012-03-01
466.2137471774481,2012-03-02
462.9154771465424,2012-03-03
462.9154771465424,2012-03-04
459.62752431598614,2012-03-05
456.3498974552548,2012-03-06
459.62752431598614,2012-03-07
462.9154771465424,2012-03-08
466.2137471774481,2012-03-09
476.1703734089621,2012-03-10
499.76199395798113,2012-03-11
486.2195427562108,2012-03-12
476.1703734089621,2012-03-13
472.84120397325904,2012-03-14
462.9154771465424,2012-03-15
459.62752431598614,2012-03-16
459.62752431598614,2012-03-17
456.3498974552548,2012-03-18
482.8595513421213,2012-03-19
492.97028807222716,2012-03-20
492.97028807222716,2012-03-21
476.1703734089621,2012-03-22
476.1703734089621,2012-03-23
472.84120397325904,2012-03-24
466.2137471774481,2012-03-25
476.1703734089621,2012-03-26
462.9154771465424,2012-03-27
443.3428265997569,2012-03-28
446.57906102833164,2012-03-29
443.3428265997569,2012-03-30
443.3428265997569,2012-03-31
440.11696263533344,2012-04-01
440.11696263533344,2012-04-02
433.6963822678354,2012-04-03
433.6963822678354,2012-04-04
436.9014781660422,2012-04-05
466.2137471774481,2012-04-06
482.8595513421213,2012-04-07
479.50982538588437,2012-04-08
486.2195427562108,2012-04-09
486.2195427562108,2012-04-10
489.5897911467849,2012-04-11
499.76199395798113,2012-04-12
479.50982538588437,2012-04-13
472.84120397325904,2012-04-14
472.84120397325904,2012-04-15
482.8595513421213,2012-04-16
496.36102513033416,2012-04-17
492.97028807222716,2012-04-18
486.2195427562108,2012-04-19
482.8595513421213,2012-04-20
482.8595513421213,2012-04-21
489.5897911467849,2012-04-22
489.5897911467849,2012-04-23
476.1703734089621,2012-04-24
427.317392715807,2012-04-25
408.4307079259882,2012-04-26
399.1286150774569,2012-04-27
414.6844808955926,2012-04-28
389.9210328407018,2012-04-29
389.9210328407018,2012-04-30
420.9800675020138,2012-05-01
420.9800675020138,2012-05-02
414.6844808955926,2012-05-03
399.1286150774569,2012-05-04
411.5523629867595,2012-05-05
420.9800675020138,2012-05-06
417.8270522015271,2012-05-07
417.8270522015271,2012-05-08
399.1286150774569,2012-05-09
414.6844808955926,2012-05-10
414.6844808955926,2012-05-11
417.8270522015271,2012-05-12
405.3195252131075,2012-05-13
414.6844808955926,2012-05-14
414.6844808955926,2012-05-15
430.5016840620468,2012-05-16
417.8270522015271,2012-05-17
433.6963822678354,2012-05-18
456.3498974552548,2012-05-19
459.62752431598614,2012-05-20
486.2195427562108,2012-05-21
523.8545708518909,2012-05-22
534.3326169634963,2012-05-23
566.3135900771256,2012-05-24
577.1554923998309,2012-05-25
625.1796429107902,2012-05-26
698.3907316584019,2012-05-27
686.594130896398,2012-05-28
671.0031725205739,2012-05-29
682.6816090330706,2012-05-30
682.6816090330706,2012-05-31
706.3042616486832,2012-06-01
742.4000142692588,2012-06-02
783.4326981539457,2012-06-03
838.2229718785951,2012-06-04
829.6876385728418,2012-06-05
738.3502801940384,2012-06-06
625.1796429107902,2012-06-07
602.8046485453661,2012-06-08
644.0992796075601,2012-06-09
783.4326981539457,2012-06-10
833.9504961549591,2012-06-11
791.7557132290013,2012-06-12
746.4595007275911,2012-06-13
674.8861230984572,2012-06-14
621.4255497965639,2012-06-15
595.4262199685761,2012-06-16
678.7789375225727,2012-06-17
1087.857215745505,2012-06-18
2221.450097417016,2012-06-19
2078.9815575599528,2012-06-20
1573.7185598384572,2012-06-21
1210.6974536710818,2012-06-22
1026.2771879485044,2012-06-23
1068.741282263539,2012-06-24
1073.506271112894,2012-06-25
1083.064242781652,2012-06-26
1016.9438073879655,2012-06-27
1030.9579555116204,2012-06-28
1160.867282338907,2012-06-29
1355.1021989746348,2012-06-30
1676.7656935144967,2012-07-01
2341.097684916641,2012-07-02
2588.642882782107,2012-07-03
2456.628663341908,2012-07-04
2021.900409109296,2012-07-05
1836.7062625274125,2012-07-06
2047.1834010967093,2012-07-07
2091.7612237621406,2012-07-08
1867.0272734734767,2012-07-09
1568.0782275938238,2012-07-10
1501.091165752597,2012-07-11
1630.6116922380663,2012-07-12
1758.896963302075,2012-07-13
1705.8996840996783,2012-07-14
1501.091165752597,2012-07-15
1261.4476489994995,2012-07-16
1344.5504439456572,2012-07-17
1451.697922222975,2012-07-18
1323.555998226477,2012-07-19
1190.6547264290773,2012-07-20
1087.857215745505,2012-07-21
1063.9856313326911,2012-07-22
1175.7194588202349,2012-07-23
1287.1663468978436,2012-07-24
2294.2396934524036,2012-07-25
2695.008461933828,2012-07-26
2666.4599462873593,2012-07-27
2422.3946583222364,2012-07-28
2334.378148674467,2012-07-29
2738.082078075326,2012-07-30
3139.2011354546084,2012-07-31
3293.861543428055,2012-08-01
3686.5465542420334,2012-08-02
5419.1658166936795,2012-08-03
5884.982468323304,2012-08-04
5370.6082543426,2012-08-05
4502.76964623351,2012-08-06
3844.0309032164,2012-08-07
3580.4690109021153,2012-08-08
3572.365732133291,2012-08-09
3531.9706856593803,2012-08-10
3348.7652828848954,2012-08-11
3162.191241334666,2012-08-12
2795.980923169891,2012-08-13
2673.584521152451,2012-08-14
2832.4384000175637,2012-08-15
2436.0628697049565,2012-08-16
2422.3946583222364,2012-08-17
2702.1665054120576,2012-08-18
2484.1680925356304,2012-08-19
2254.4081466556067,2012-08-20
1996.755890765419,2012-08-21
1885.3247536477886,2012-08-22
2436.0628697049565,2012-08-23
2567.5963674949912,2012-08-24
2898.585410655822,2012-08-25
3293.861543428055,2012-08-26
3827.3170725238806,2012-08-27
3995.896378189185,2012-08-28
3885.9557335178574,2012-08-29
3919.639721944361,2012-08-30
3702.9871440747465,2012-08-31
3177.5590091813624,2012-09-01
3078.2557105569567,2012-09-02
4237.266187084622,2012-09-03
4565.741084222189,2012-09-04
4133.058756525959,2012-09-05
3396.1434897078225,2012-09-06
3123.9154565598615,2012-09-07
2839.754846871216,2012-09-08
2630.9627323664204,2012-09-09
2320.964601943111,2012-09-10
2169.1623949847676,2012-09-11
2354.562268582528,2012-09-12
2638.0454115133216,2012-09-13
4098.577101153928,2012-09-14
4089.976571168837,2012-09-15
3262.6675689783365,2012-09-16
3078.2557105569567,2012-09-17
2817.8304500993536,2012-09-18
2525.7305240776086,2012-09-19
2341.097684916641,2012-09-20
3162.191241334666,2012-09-21
3580.4690109021153,2012-09-22
3317.3427703803527,2012-09-23
3612.9629514060844,2012-09-24
3852.399844449738,2012-09-25
3146.8562947933824,2012-09-26
2553.6074107266404,2012-09-27
2532.6871105011774,2012-09-28
2730.882258279321,2012-09-29
2221.450097417016,2012-09-30
1885.3247536477886,2012-10-01
1747.0581021045148,2012-10-02
2098.16398787203,2012-10-03
957.1945403526616,2012-10-04
1190.6547264290773,2012-10-05
1479.0487677516155,2012-10-06
1682.5748065042662,2012-10-07
1885.3247536477886,2012-10-08
1897.5667146133765,2012-10-09
1873.1177008577413,2012-10-10
1717.6151275424509,2012-10-11
1376.314604131022,2012-10-12
1360.3916946935306,2012-10-13
1318.3301333959378,2012-10-14
1261.4476489994995,2012-10-15
1180.688655200235,2012-10-16
1126.53604590443,2012-10-17
1087.857215745505,2012-10-18
1068.741282263539,2012-10-19
1035.6481011406595,2012-10-20
1016.9438073879655,2012-10-21
979.9864331850542,2012-10-22
939.1313000549881,2012-10-23
921.2197869375784,2012-10-24
921.2197869375784,2012-10-25
833.9504961549591,2012-10-26
816.9568335478446,2012-10-27
821.1908013614988,2012-10-28
885.8533415149161,2012-10-29
1111.961756072582,2012-10-30
970.8413343374599,2012-10-31
921.2197869375784,2012-11-01
881.4754483756927,2012-11-02
838.2229718785951,2012-11-03
816.9568335478446,2012-11-04
779.2857226334565,2012-11-05
754.6077054695415,2012-11-06
734.3103048623243,2012-11-07
726.2596559896266,2012-11-08
726.2596559896266,2012-11-09
746.4595007275911,2012-11-10
730.2800946582048,2012-11-11
710.2757456738409,2012-11-12
698.3907316584019,2012-11-13
698.3907316584019,2012-11-14
698.3907316584019,2012-11-15
702.3425881170004,2012-11-16
663.2668900755237,2012-11-17
659.4135718612462,2012-11-18
682.6816090330706,2012-11-19
710.2757456738409,2012-11-20
706.3042616486832,2012-11-21
678.7789375225727,2012-11-22
678.7789375225727,2012-11-23
667.1300925752591,2012-11-24
674.8861230984572,2012-11-25
686.594130896398,2012-11-26
655.5701447993661,2012-11-27
640.2954863727973,2012-11-28
632.7176846366128,2012-11-29
606.5088628111067,2012-11-30
591.7520203443203,2012-12-01
584.4336873726983,2012-12-02
573.5314653927175,2012-12-03
566.3135900771256,2012-12-04
562.7197569619956,2012-12-05
555.5623380468901,2012-12-06
548.4453002466561,2012-12-07
555.5623380468901,2012-12-08
577.1554923998309,2012-12-09
577.1554923998309,2012-12-10
569.9174954250332,2012-12-11
548.4453002466561,2012-12-12
530.8297820461153,2012-12-13
527.3370973456265,2012-12-14
523.8545708518909,2012-12-15
520.3822105907193,2012-12-16
541.3687056674846,2012-12-17
548.4453002466561,2012-12-18
544.9019436515002,2012-12-19
541.3687056674846,2012-12-20
523.8545708518909,2012-12-21
510.0262080061856,2012-12-22
516.9200246241683,2012-12-23
510.0262080061856,2012-12-24
499.76199395798113,2012-12-25
506.5945936628116,2012-12-26
573.5314653927175,2012-12-27
555.5623380468901,2012-12-28
544.9019436515002,2012-12-29
534.3326169634963,2012-12-30
